date,NIFTY CHEMICALS
2019-05-21,8700.67
2019-05-22,8770.13
2019-05-23,8716.64
2019-05-24,8927.23
2019-05-27,9080.28
2019-05-28,9230.09
2019-05-29,9203.09
2019-05-30,9168.51
2019-05-31,9232.83
2019-06-03,9238.93
2019-06-04,9186.24
2019-06-06,9089.15
2019-06-07,9058.12
2019-06-10,9069.69
2019-06-11,9112.62
2019-06-12,9068.39
2019-06-13,8979.85
2019-06-14,8933.44
2019-06-17,8839.12
2019-06-18,8826.03
2019-06-19,8755.82
2019-06-20,8814.61
2019-06-21,8742.08
2019-06-24,8722.0
2019-06-25,8760.96
2019-06-26,8785.12
2019-06-27,8819.13
2019-06-28,8798.41
2019-07-01,8771.6
2019-07-02,8800.46
2019-07-03,8818.92
2019-07-04,8838.61
2019-07-05,8715.94
2019-07-08,8551.75
2019-07-09,8488.77
2019-07-10,8445.33
2019-07-11,8450.78
2019-07-12,8453.72
2019-07-15,8446.83
2019-07-16,8528.28
2019-07-17,8577.14
2019-07-18,8523.88
2019-07-19,8317.68
2019-07-22,8262.44
2019-07-23,8301.38
2019-07-24,8290.74
2019-07-25,8330.71
2019-07-26,8391.42
2019-07-29,8315.84
2019-07-30,8227.84
2019-07-31,8256.2
2019-08-01,8144.22
2019-08-02,8218.56
2019-08-05,8187.11
2019-08-06,8348.37
2019-08-07,8329.12
2019-08-08,8431.9
2019-08-09,8521.55
2019-08-13,8436.64
2019-08-14,8459.55
2019-08-16,8489.94
2019-08-19,8517.52
2019-08-20,8519.94
2019-08-21,8435.3
2019-08-22,8350.77
2019-08-23,8399.06
2019-08-26,8504.73
2019-08-27,8561.37
2019-08-28,8544.09
2019-08-29,8498.01
2019-08-30,8567.65
2019-09-03,8451.93
2019-09-04,8454.23
2019-09-05,8504.61
2019-09-06,8548.53
2019-09-09,8685.58
2019-09-11,8758.52
2019-09-12,8762.53
2019-09-13,8813.63
2019-09-16,8842.03
2019-09-17,8623.5
2019-09-18,8612.77
2019-09-19,8481.66
2019-09-20,8921.81
2019-09-23,9249.5
2019-09-24,9260.01
2019-09-25,9193.09
2019-09-26,9249.25
2019-09-27,9257.87
2019-09-30,9076.24
2019-10-01,8996.42
2019-10-03,8869.37
2019-10-04,8786.17
2019-10-07,8731.92
2019-10-09,8714.84
2019-10-10,8760.81
2019-10-11,8811.28
2019-10-14,8840.07
2019-10-15,8819.91
2019-10-16,8805.8
2019-10-17,8932.34
2019-10-18,8971.65
2019-10-22,9046.4
2019-10-23,8989.1
2019-10-24,9118.37
2019-10-25,9052.37
2019-10-27,9200.79
2019-10-29,9233.86
2019-10-30,9224.83
2019-10-31,9356.24
2019-11-01,9366.69
2019-11-04,9350.98
2019-11-05,9284.29
2019-11-06,9176.38
2019-11-07,9206.18
2019-11-08,9133.78
2019-11-11,9061.74
2019-11-13,8985.22
2019-11-14,8997.47
2019-11-15,8954.93
2019-11-18,8995.98
2019-11-19,8958.88
2019-11-20,9035.07
2019-11-21,8962.91
2019-11-22,8934.75
2019-11-25,8952.47
2019-11-26,8947.9
2019-11-27,8941.18
2019-11-28,8948.18
2019-11-29,8921.86
2019-12-02,8881.66
2019-12-03,8869.71
2019-12-04,8896.86
2019-12-05,8860.79
2019-12-06,8820.82
2019-12-09,8844.44
2019-12-10,8771.47
2019-12-11,8772.81
2019-12-12,8833.3
2019-12-13,8849.83
2019-12-16,8831.1
2019-12-17,8897.35
2019-12-18,8978.98
2019-12-19,9029.04
2019-12-20,9001.34
2019-12-23,9010.01
2019-12-24,9044.42
2019-12-26,9115.54
2019-12-27,9159.98
2019-12-30,9199.34
2019-12-31,9147.46
2020-01-01,9190.31
2020-01-02,9266.78
2020-01-03,9321.83
2020-01-06,9173.28
2020-01-07,9301.81
2020-01-08,9391.71
2020-01-09,9530.62
2020-01-10,9544.57
2020-01-13,9560.37
2020-01-14,9568.19
2020-01-15,9636.92
2020-01-16,9783.1
2020-01-17,9876.05
2020-01-20,9850.27
2020-01-21,9797.64
2020-01-22,9816.84
2020-01-23,9899.9
2020-01-24,10012.18
2020-01-27,10196.73
2020-01-28,10218.29
2020-01-29,10369.88
2020-01-30,10338.68
2020-01-31,10201.3
2020-02-01,9939.4
2020-02-03,10168.87
2020-02-04,10212.23
2020-02-05,10270.47
2020-02-06,10270.73
2020-02-07,10283.86
2020-02-10,10336.78
2020-02-11,10338.61
2020-02-12,10291.76
2020-02-13,10255.52
2020-02-14,10326.93
2020-02-17,10242.04
2020-02-18,10320.09
2020-02-19,10432.64
2020-02-20,10463.66
2020-02-24,10234.66
2020-02-25,10393.37
2020-02-26,10449.04
2020-02-27,10449.97
2020-02-28,10191.42
2020-03-02,10247.09
2020-03-03,10397.4
2020-03-04,10336.8
2020-03-05,10513.08
2020-03-06,10486.58
2020-03-09,10116.93
2020-03-11,10229.37
2020-03-12,9464.95
2020-03-13,9391.07
2020-03-16,8929.09
2020-03-17,9017.12
2020-03-18,8496.12
2020-03-19,8265.23
2020-03-20,8693.43
2020-03-23,7514.49
2020-03-24,7614.43
2020-03-25,7762.31
2020-03-26,8125.41
2020-03-27,8183.97
2020-03-30,7979.74
2020-03-31,8315.42
2020-04-01,8134.76
2020-04-03,7971.54
2020-04-07,8425.47
2020-04-08,8590.86
2020-04-09,8975.51
2020-04-13,8999.94
2020-04-15,9172.98
2020-04-16,9308.91
2020-04-17,9438.29
2020-04-20,9441.13
2020-04-21,9262.72
2020-04-22,9476.87
2020-04-23,9576.04
2020-04-24,9425.43
2020-04-27,9707.08
2020-04-28,9845.03
2020-04-29,9827.15
2020-04-30,9781.52
2020-05-04,9322.37
2020-05-05,9267.53
2020-05-06,9390.64
2020-05-07,9212.22
2020-05-08,9193.02
2020-05-11,9183.12
2020-05-12,9037.01
2020-05-13,9260.76
2020-05-14,9140.09
2020-05-15,9180.58
2020-05-18,8979.19
2020-05-19,8906.47
2020-05-20,9059.34
2020-05-21,9171.71
2020-05-22,9083.58
2020-05-26,9138.88
2020-05-27,9175.94
2020-05-28,9250.08
2020-05-29,9454.22
2020-06-01,9598.7
2020-06-02,9702.24
2020-06-03,9687.82
2020-06-04,9662.86
2020-06-05,9773.43
2020-06-08,9794.28
2020-06-09,9637.98
2020-06-10,9694.27
2020-06-11,9485.15
2020-06-12,9516.66
2020-06-15,9510.3
2020-06-16,9471.31
2020-06-17,9498.05
2020-06-18,9453.5
2020-06-19,9570.82
2020-06-22,9651.22
2020-06-23,9741.79
2020-06-24,9613.57
2020-06-25,9566.62
2020-06-26,9578.44
2020-06-29,9471.34
2020-06-30,9435.58
2020-07-01,9478.28
2020-07-02,9536.31
2020-07-03,9589.17
2020-07-06,9674.58
2020-07-07,9831.56
2020-07-08,9799.82
2020-07-09,9818.95
2020-07-10,9771.92
2020-07-13,9819.65
2020-07-14,9768.8
2020-07-15,9690.73
2020-07-16,9680.41
2020-07-17,9786.81
2020-07-20,9933.81
2020-07-21,9872.34
2020-07-22,9840.82
2020-07-23,9884.36
2020-07-24,9988.1
2020-07-27,9953.09
2020-07-28,9998.24
2020-07-29,10005.39
2020-07-30,9902.04
2020-07-31,9994.55
2020-08-03,10044.3
2020-08-04,10153.2
2020-08-05,10104.63
2020-08-06,10206.66
2020-08-07,10383.51
2020-08-10,10542.23
2020-08-11,10419.54
2020-08-12,10357.14
2020-08-13,10398.92
2020-08-14,10334.4
2020-08-17,10432.99
2020-08-18,10576.55
2020-08-19,10838.62
2020-08-20,10984.44
2020-08-21,11262.62
2020-08-24,11582.16
2020-08-25,11572.62
2020-08-26,11514.03
2020-08-27,11599.73
2020-08-28,11466.61
2020-08-31,10863.75
2020-09-01,10960.3
2020-09-02,11091.28
2020-09-03,11260.55
2020-09-04,11150.07
2020-09-07,11087.93
2020-09-08,11040.02
2020-09-09,11010.92
2020-09-10,11225.73
2020-09-11,11182.3
2020-09-14,11542.82
2020-09-15,11860.86
2020-09-16,11970.57
2020-09-17,11836.28
2020-09-18,11761.77
2020-09-21,11434.63
2020-09-22,11284.78
2020-09-23,11229.85
2020-09-24,10985.08
2020-09-25,11173.42
2020-09-28,11383.26
2020-09-29,11389.51
2020-09-30,11446.61
2020-10-01,11497.8
2020-10-05,11405.06
2020-10-06,11467.4
2020-10-07,11414.25
2020-10-08,11307.04
2020-10-09,11227.8
2020-10-12,11229.01
2020-10-13,11222.95
2020-10-14,11217.73
2020-10-15,11142.85
2020-10-16,11228.23
2020-10-19,11301.88
2020-10-20,11318.96
2020-10-21,11273.51
2020-10-22,11340.39
2020-10-23,11425.15
2020-10-26,11278.56
2020-10-27,11479.78
2020-10-28,11453.24
2020-10-29,11606.47
2020-10-30,11524.91
2020-11-02,11374.63
2020-11-03,11462.2
2020-11-04,11500.89
2020-11-05,11805.58
2020-11-06,11897.36
2020-11-09,11902.81
2020-11-10,11780.85
2020-11-11,11739.14
2020-11-12,11883.84
2020-11-13,11968.89
2020-11-14,12043.36
2020-11-17,12068.79
2020-11-18,12125.6
2020-11-19,12184.93
2020-11-20,12201.94
2020-11-23,12350.58
2020-11-24,12379.55
2020-11-25,12131.3
2020-11-26,12152.47
2020-11-27,12435.83
2020-12-01,12489.02
2020-12-02,12631.93
2020-12-03,12776.08
2020-12-04,12856.78
2020-12-07,13027.19
2020-12-08,12967.18
2020-12-09,13008.52
2020-12-10,13021.82
2020-12-11,12945.86
2020-12-14,12960.65
2020-12-15,12922.61
2020-12-16,12988.35
2020-12-17,13047.94
2020-12-18,13268.09
2020-12-21,12724.53
2020-12-22,12876.79
2020-12-23,13093.1
2020-12-24,13156.59
2020-12-28,13266.28
2020-12-29,13333.44
2020-12-30,13321.19
2020-12-31,13374.72
2021-01-01,13562.05
2021-01-04,13792.85
2021-01-05,13896.69
2021-01-06,13935.9
2021-01-07,13981.54
2021-01-08,14058.52
2021-01-11,14017.37
2021-01-12,14008.71
2021-01-13,13944.64
2021-01-14,13926.85
2021-01-15,13738.01
2021-01-18,13505.34
2021-01-19,13631.77
2021-01-20,13693.93
2021-01-21,13671.08
2021-01-22,13452.65
2021-01-25,13449.02
2021-01-27,13167.37
2021-01-28,13117.74
2021-01-29,13011.14
2021-02-01,13286.52
2021-02-02,13513.76
2021-02-03,13599.89
2021-02-04,13687.65
2021-02-05,13553.71
2021-02-08,13624.94
2021-02-09,13824.05
2021-02-10,13834.42
2021-02-11,14101.48
2021-02-12,14155.16
2021-02-15,14250.55
2021-02-16,14451.8
2021-02-17,14425.59
2021-02-18,14522.62
2021-02-19,14414.2
2021-02-22,14341.49
2021-02-23,14522.89
2021-02-24,14630.98
2021-02-25,14880.17
2021-02-26,14811.93
2021-03-01,15277.71
2021-03-02,15523.89
2021-03-03,15789.46
2021-03-04,15809.43
2021-03-05,15549.8
2021-03-08,15512.21
2021-03-09,15422.56
2021-03-10,15556.19
2021-03-12,15562.54
2021-03-15,15455.13
2021-03-16,15485.72
2021-03-17,15230.24
2021-03-18,14940.28
2021-03-19,15209.43
2021-03-22,15375.56
2021-03-23,15531.54
2021-03-24,15344.26
2021-03-25,15212.22
2021-03-26,15375.05
2021-03-30,15712.39
2021-03-31,15749.89
2021-04-01,16042.09
2021-04-05,15794.38
2021-04-06,16297.14
2021-04-07,16704.07
2021-04-08,16850.93
2021-04-09,16855.02
2021-04-12,16133.54
2021-04-13,16213.81
2021-04-15,16276.78
2021-04-16,16474.22
2021-04-19,16143.73
2021-04-20,16122.28
2021-04-22,16366.91
2021-04-23,16473.29
2021-04-26,16827.47
2021-04-27,17495.14
2021-04-28,17568.92
2021-04-29,17590.25
2021-04-30,17691.26
2021-05-03,17845.2
2021-05-04,17463.24
2021-05-05,17699.76
2021-05-06,17828.51
2021-05-07,17580.3
2021-05-10,17637.67
2021-05-11,17882.6
2021-05-12,17928.07
2021-05-14,17667.62
2021-05-17,17771.46
2021-05-18,18014.34
2021-05-19,17980.64
2021-05-20,18063.18
2021-05-21,18102.04
2021-05-24,18294.52
2021-05-25,18255.02
2021-05-26,18321.13
2021-05-27,18312.79
2021-05-28,18223.77
2021-05-31,18332.35
2021-06-01,18298.19
2021-06-02,18407.29
2021-06-03,18510.63
2021-06-04,18557.71
2021-06-07,18775.97
2021-06-08,19083.7
2021-06-09,18951.84
2021-06-10,19139.61
2021-06-11,19036.48
2021-06-14,19072.1
2021-06-15,19172.52
2021-06-16,19142.59
2021-06-17,19072.03
2021-06-18,18892.71
2021-06-21,18945.08
2021-06-22,19062.0
2021-06-23,18952.74
2021-06-24,18966.03
2021-06-25,19057.21
2021-06-28,19176.57
2021-06-29,19112.26
2021-06-30,19312.4
2021-07-01,19421.47
2021-07-02,19845.49
2021-07-05,20099.19
2021-07-06,19937.74
2021-07-07,20274.24
2021-07-08,20197.44
2021-07-09,20201.19
2021-07-12,20265.23
2021-07-13,20318.07
2021-07-14,20389.91
2021-07-15,20388.47
2021-07-16,20370.07
2021-07-19,20388.98
2021-07-20,20379.54
2021-07-22,20588.12
2021-07-23,20621.6
2021-07-26,20709.46
2021-07-27,20639.03
2021-07-28,20506.67
2021-07-29,20615.57
2021-07-30,20924.97
2021-08-02,21036.78
2021-08-03,21156.18
2021-08-04,20937.23
2021-08-05,20898.8
2021-08-06,21131.38
2021-08-09,21272.42
2021-08-10,20935.72
2021-08-11,20904.58
2021-08-12,21042.77
2021-08-13,21060.1
2021-08-16,20955.49
2021-08-17,20973.46
2021-08-18,20970.15
2021-08-20,20760.33
2021-08-23,20396.38
2021-08-24,20662.36
2021-08-25,20693.43
2021-08-26,20604.97
2021-08-27,20965.87
2021-08-30,21373.22
2021-08-31,21513.98
2021-09-01,21512.5
2021-09-02,21685.7
2021-09-03,21704.42
2021-09-06,21816.76
2021-09-07,21675.27
2021-09-08,21588.87
2021-09-09,21725.27
2021-09-13,22124.53
2021-09-14,22321.3
2021-09-15,22397.81
2021-09-16,22412.82
2021-09-17,22004.14
2021-09-20,21586.36
2021-09-21,21900.02
2021-09-22,22106.56
2021-09-23,22303.08
2021-09-24,22370.49
2021-09-27,22331.25
2021-09-28,22249.16
2021-09-29,22260.98
2021-09-30,22350.44
2021-10-01,22449.63
2021-10-04,23351.74
2021-10-05,23622.5
2021-10-06,23678.59
2021-10-07,23976.01
2021-10-08,24138.89
2021-10-11,24273.85
2021-10-12,24394.81
2021-10-13,24528.74
2021-10-14,24486.85
2021-10-18,24609.14
2021-10-19,24087.22
2021-10-20,22896.49
2021-10-21,22451.99
2021-10-22,22243.82
2021-10-25,21699.23
2021-10-26,22216.81
2021-10-27,22384.89
2021-10-28,21826.09
2021-10-29,21519.63
2021-11-01,21777.17
2021-11-02,21685.98
2021-11-03,21440.3
2021-11-04,21718.43
2021-11-08,21725.77
2021-11-09,22044.0
2021-11-10,21925.48
2021-11-11,21991.4
2021-11-12,21986.04
2021-11-15,22076.6
2021-11-16,22042.72
2021-11-17,21997.29
2021-11-18,21917.57
2021-11-22,20979.57
2021-11-23,21486.86
2021-11-24,21252.66
2021-11-25,21403.22
2021-11-26,20855.46
2021-11-29,20708.7
2021-11-30,20825.22
2021-12-01,21011.47
2021-12-02,21491.69
2021-12-03,21610.5
2021-12-06,21332.52
2021-12-07,21561.83
2021-12-08,21834.79
2021-12-09,21919.59
2021-12-10,22084.9
2021-12-13,22132.42
2021-12-14,22127.17
2021-12-15,22160.87
2021-12-16,22112.0
2021-12-17,21753.11
2021-12-20,21109.94
2021-12-21,21451.66
2021-12-22,21979.01
2021-12-23,22089.49
2021-12-24,21949.16
2021-12-27,22152.06
2021-12-28,22682.02
2021-12-29,22766.15
2021-12-30,22634.11
2021-12-31,22986.51
2022-01-03,23187.96
2022-01-04,23446.86
2022-01-05,23509.41
2022-01-06,23465.41
2022-01-07,23883.27
2022-01-10,24190.53
2022-01-11,24315.51
2022-01-12,24704.91
2022-01-13,24896.6
2022-01-14,24938.45
2022-01-17,25015.0
2022-01-18,24507.74
2022-01-19,24273.33
2022-01-20,24390.73
2022-01-21,23861.97
2022-01-24,22956.34
2022-01-25,23088.03
2022-01-27,22418.68
2022-01-28,22905.39
2022-01-31,22915.66
2022-02-01,23364.9
2022-02-02,23642.16
2022-02-03,23466.56
2022-02-04,23415.68
2022-02-07,23295.54
2022-02-08,23180.6
2022-02-09,23509.04
2022-02-10,23592.0
2022-02-11,22927.09
2022-02-14,22067.81
2022-02-15,22766.5
2022-02-16,22626.04
2022-02-17,22617.98
2022-02-18,22336.65
2022-02-21,22142.67
2022-02-22,21887.56
2022-02-23,22069.54
2022-02-24,20849.85
2022-02-25,21869.35
2022-02-28,21944.75
2022-03-02,21773.31
2022-03-03,21638.92
2022-03-04,20886.33
2022-03-07,20317.92
2022-03-08,20643.76
2022-03-09,21117.82
2022-03-10,21596.12
2022-03-11,21905.89
2022-03-14,22336.61
2022-03-15,22534.34
2022-03-16,22913.84
2022-03-17,23501.64
2022-03-21,23631.81
2022-03-22,23627.25
2022-03-23,23476.51
2022-03-24,23582.89
2022-03-25,23615.31
2022-03-28,23458.08
2022-03-29,23714.37
2022-03-30,23991.27
2022-03-31,23970.75
2022-04-01,24066.81
2022-04-04,24293.72
2022-04-05,24540.99
2022-04-06,24470.93
2022-04-07,24270.45
2022-04-08,24637.7
2022-04-11,24367.83
2022-04-12,23873.14
2022-04-13,23743.46
2022-04-18,23720.15
2022-04-19,23321.74
2022-04-20,23428.24
2022-04-21,23756.41
2022-04-22,23620.61
2022-04-25,23228.78
2022-04-26,23521.09
2022-04-27,23198.72
2022-04-28,23334.26
2022-04-29,23239.38
2022-05-02,23298.55
2022-05-04,22786.88
2022-05-05,22566.24
2022-05-06,22023.82
2022-05-09,21641.34
2022-05-10,21198.56
2022-05-11,21137.09
2022-05-12,20688.52
2022-05-13,20835.91
2022-05-16,20935.71
2022-05-17,21582.74
2022-05-18,21645.14
2022-05-19,21144.34
2022-05-20,21336.98
2022-05-23,21225.11
2022-05-24,21240.05
2022-05-25,20535.52
2022-05-26,20645.03
2022-05-27,21061.05
2022-05-30,21765.1
2022-05-31,21847.81
2022-06-01,21718.9
2022-06-02,21808.6
2022-06-03,21563.1
2022-06-06,21454.37
2022-06-07,21226.24
2022-06-08,20901.75
2022-06-09,21011.37
2022-06-10,21079.55
2022-06-13,20657.99
2022-06-14,20634.0
2022-06-15,20683.81
2022-06-16,20233.07
2022-06-17,19906.13
2022-06-20,19577.32
2022-06-21,20106.11
2022-06-22,19809.63
2022-06-23,20132.79
2022-06-24,20470.34
2022-06-27,20650.95
2022-06-28,20624.6
2022-06-29,20522.2
2022-06-30,20365.51
2022-07-01,20335.32
2022-07-04,20583.1
2022-07-05,20370.53
2022-07-06,20533.03
2022-07-07,20712.84
2022-07-08,20956.57
2022-07-11,21242.78
2022-07-12,21128.56
2022-07-13,21269.48
2022-07-14,21159.18
2022-07-15,21407.63
2022-07-18,21620.6
2022-07-19,21682.87
2022-07-20,21606.34
2022-07-21,21977.96
2022-07-22,21996.91
2022-07-25,22420.92
2022-07-26,22256.11
2022-07-27,22459.43
2022-07-28,22642.51
2022-07-29,22971.26
2022-08-01,23331.26
2022-08-02,23350.25
2022-08-03,23375.88
2022-08-04,23576.96
2022-08-05,23929.11
2022-08-08,23860.44
2022-08-10,23947.92
2022-08-11,23997.42
2022-08-12,24095.63
2022-08-16,24424.24
2022-08-17,24515.54
2022-08-18,24594.89
2022-08-19,24271.82
2022-08-22,23767.22
2022-08-23,23937.84
2022-08-24,23922.84
2022-08-25,23812.58
2022-08-26,23859.47
2022-08-29,23867.66
2022-08-30,24328.52
2022-09-01,24767.3
2022-09-02,24655.65
2022-09-05,24730.6
2022-09-06,24676.42
2022-09-07,24710.61
2022-09-08,24944.62
2022-09-09,24943.63
2022-09-12,25617.7
2022-09-13,25914.45
2022-09-14,25831.65
2022-09-15,25950.8
2022-09-16,25028.98
2022-09-19,24952.53
2022-09-20,25345.06
2022-09-21,25056.31
2022-09-22,25169.15
2022-09-23,24840.86
2022-09-26,24090.12
2022-09-27,24076.54
2022-09-28,24037.54
2022-09-29,24153.06
2022-09-30,24360.11
2022-10-03,24195.88
2022-10-04,24677.9
2022-10-06,24844.49
2022-10-07,24865.85
2022-10-10,24663.95
2022-10-11,24278.19
2022-10-12,24543.93
2022-10-13,24313.15
2022-10-14,24387.91
2022-10-17,24581.21
2022-10-18,24651.08
2022-10-19,24574.98
2022-10-20,24818.3
2022-10-21,24562.06
2022-10-24,24703.29
2022-10-25,24518.27
2022-10-27,24648.38
2022-10-28,24481.75
2022-10-31,24728.56
2022-11-01,24862.82
2022-11-02,24766.49
2022-11-03,24838.98
2022-11-04,24797.84
2022-11-07,24807.86
2022-11-09,25036.5
2022-11-10,24648.93
2022-11-11,24611.78
2022-11-14,24568.41
2022-11-15,24561.13
2022-11-16,24448.21
2022-11-17,24373.99
2022-11-18,24057.52
2022-11-21,23995.99
2022-11-22,24106.96
2022-11-23,24197.88
2022-11-24,24195.86
2022-11-25,24232.55
2022-11-28,24438.68
2022-11-29,24374.0
2022-11-30,24704.0
2022-12-01,24785.75
2022-12-02,24869.04
2022-12-05,24922.04
2022-12-06,24797.33
2022-12-07,24670.04
2022-12-08,24833.58
2022-12-09,24586.05
2022-12-12,24494.4
2022-12-13,24473.71
2022-12-14,24716.06
2022-12-15,24542.93
2022-12-16,24201.09
2022-12-19,24152.54
2022-12-20,24071.74
2022-12-21,23865.94
2022-12-22,23599.29
2022-12-23,22838.78
2022-12-26,23277.78
2022-12-27,23441.11
2022-12-28,23662.56
2022-12-29,23579.12
2022-12-30,23581.24
2023-01-02,23650.25
2023-01-03,23655.61
2023-01-04,23373.92
2023-01-05,23377.24
2023-01-06,23219.11
2023-01-09,23365.05
2023-01-10,23289.88
2023-01-11,23042.48
2023-01-12,23169.42
2023-01-13,23106.86
2023-01-16,22955.63
2023-01-17,23050.35
2023-01-18,23106.63
2023-01-19,23050.87
2023-01-20,22744.89
2023-01-23,22602.62
2023-01-24,22480.2
2023-01-25,22099.19
2023-01-27,22006.78
2023-01-30,22036.41
2023-01-31,22427.61
2023-02-01,22422.67
2023-02-02,22080.56
2023-02-03,22234.28
2023-02-06,22417.91
2023-02-07,22366.14
2023-02-08,22623.71
2023-02-09,22636.49
2023-02-10,22736.73
2023-02-13,22514.88
2023-02-14,22500.34
2023-02-15,22710.62
2023-02-16,23249.55
2023-02-17,23147.04
2023-02-20,23093.46
2023-02-21,22972.0
2023-02-22,22685.64
2023-02-23,22567.51
2023-02-24,22506.79
2023-02-27,22190.88
2023-02-28,22204.17
2023-03-01,22580.86
2023-03-02,22434.74
2023-03-03,22552.11
2023-03-06,22689.82
2023-03-08,22775.62
2023-03-09,22641.49
2023-03-10,22578.95
2023-03-13,22246.84
2023-03-14,22225.33
2023-03-15,22150.48
2023-03-16,22106.86
2023-03-17,22277.28
2023-03-20,22113.7
2023-03-21,22284.34
2023-03-22,22460.65
2023-03-23,22405.87
2023-03-24,22235.38
2023-03-27,22115.59
2023-03-28,22035.21
2023-03-29,22134.45
2023-03-31,22469.4
2023-04-03,22414.05
2023-04-05,22521.55
2023-04-06,22625.85
2023-04-10,22774.89
2023-04-11,22916.93
2023-04-12,22987.3
2023-04-13,23065.94
2023-04-17,23114.39
2023-04-18,23268.45
2023-04-19,23198.4
2023-04-20,23148.49
2023-04-21,23240.84
2023-04-24,23186.0
2023-04-25,23063.03
2023-04-26,23104.68
2023-04-27,23145.24
2023-04-28,23615.18
2023-05-02,23708.06
2023-05-03,23819.96
2023-05-04,23809.02
2023-05-05,23611.91
2023-05-08,23666.89
2023-05-09,23624.32
2023-05-10,23496.39
2023-05-11,23547.48
2023-05-12,23517.37
2023-05-15,23407.12
2023-05-16,23374.65
2023-05-17,23336.66
2023-05-18,23118.92
2023-05-19,23042.33
2023-05-22,23104.14
2023-05-23,23178.29
2023-05-24,23310.92
2023-05-25,23228.97
2023-05-26,23525.96
2023-05-29,23637.85
2023-05-30,23615.99
2023-05-31,23699.18
2023-06-01,23570.49
2023-06-02,23604.29
2023-06-05,23783.59
2023-06-06,23793.17
2023-06-07,24031.49
2023-06-08,23793.46
2023-06-09,23410.64
2023-06-12,23441.63
2023-06-13,23738.88
2023-06-14,23911.7
2023-06-15,23878.28
2023-06-16,24082.71
2023-06-19,24011.48
2023-06-20,24079.34
2023-06-21,24225.69
2023-06-22,23949.83
2023-06-23,23589.66
2023-06-26,23742.3
2023-06-27,23650.81
2023-06-28,23648.79
2023-06-30,23689.91
2023-07-03,23600.04
2023-07-04,23590.34
2023-07-05,23535.16
2023-07-06,23685.57
2023-07-07,23278.88
2023-07-10,22948.31
2023-07-11,22787.39
2023-07-12,22809.23
2023-07-13,22610.57
2023-07-14,22755.79
2023-07-17,23030.85
2023-07-18,22977.55
2023-07-19,23044.29
2023-07-20,23092.38
2023-07-21,23061.79
2023-07-24,22850.98
2023-07-25,22694.77
2023-07-26,22815.0
2023-07-27,22698.59
2023-07-28,22837.81
2023-07-31,23023.65
2023-08-01,23450.99
2023-08-02,23314.68
2023-08-03,23147.29
2023-08-04,23299.9
2023-08-07,23331.64
2023-08-08,23353.37
2023-08-09,23412.38
2023-08-10,23244.69
2023-08-11,23260.94
2023-08-14,23079.6
2023-08-16,23160.56
2023-08-17,23087.5
2023-08-18,22928.41
2023-08-21,23057.54
2023-08-22,23128.13
2023-08-23,23233.81
2023-08-24,23357.32
2023-08-25,23320.35
2023-08-28,23467.59
2023-08-29,24082.7
2023-08-30,24161.59
2023-08-31,24018.53
2023-09-01,24168.43
2023-09-04,24257.13
2023-09-05,24430.52
2023-09-06,24496.03
2023-09-07,24576.73
2023-09-08,24555.47
2023-09-11,24677.38
2023-09-12,23995.49
2023-09-13,24174.98
2023-09-14,24364.62
2023-09-15,24276.9
2023-09-18,24171.14
2023-09-20,23911.37
2023-09-21,23816.28
2023-09-22,23648.74
2023-09-25,23594.3
2023-09-26,23571.48
2023-09-27,23723.24
2023-09-28,23348.42
2023-09-29,23424.04
2023-10-03,23353.28
2023-10-04,23172.45
2023-10-05,23273.21
2023-10-06,23396.15
2023-10-09,23179.26
2023-10-10,23343.8
2023-10-11,23536.56
2023-10-12,23664.5
2023-10-13,23597.13
2023-10-16,23609.02
2023-10-17,23619.95
2023-10-18,23458.92
2023-10-19,23357.54
2023-10-20,23142.55
2023-10-23,22566.26
2023-10-25,22306.51
2023-10-26,21978.64
2023-10-27,22204.15
2023-10-30,22117.25
2023-10-31,22426.95
2023-11-01,22238.84
2023-11-02,22455.57
2023-11-03,22788.69
2023-11-06,23159.26
2023-11-07,23195.28
2023-11-08,23416.26
2023-11-09,23368.37
2023-11-10,23388.32
2023-11-12,23556.04
2023-11-13,23425.61
2023-11-15,23675.97
2023-11-16,23750.86
2023-11-17,23974.19
2023-11-20,23665.61
2023-11-21,23746.33
2023-11-22,23626.26
2023-11-23,23933.16
2023-11-24,23920.94
2023-11-28,23827.63
2023-11-29,23964.33
2023-11-30,24015.62
2023-12-01,24199.13
2023-12-04,24290.14
2023-12-05,24400.7
2023-12-06,24683.13
2023-12-07,24698.65
2023-12-08,24500.56
2023-12-11,24750.37
2023-12-12,24446.08
2023-12-13,24514.77
2023-12-14,24617.71
2023-12-15,24915.83
2023-12-18,24964.1
2023-12-19,24882.02
2023-12-20,24158.82
2023-12-21,24525.05
2023-12-22,24889.28
2023-12-26,25370.2
2023-12-27,25350.89
2023-12-28,25397.47
2023-12-29,25527.26
2024-01-01,25623.55
2024-01-02,25700.06
2024-01-03,25724.48
2024-01-04,25701.55
2024-01-05,25403.32
2024-01-08,24890.95
2024-01-09,24820.38
2024-01-10,24758.11
2024-01-11,25116.03
2024-01-12,25070.77
2024-01-15,25057.77
2024-01-16,25012.94
2024-01-17,24566.74
2024-01-18,24394.32
2024-01-19,24816.61
2024-01-20,24667.89
2024-01-23,23885.84
2024-01-24,24209.8
2024-01-25,23963.58
2024-01-29,24043.88
