date,NIFTY NBFC
2019-05-07,19425.95
2019-05-08,19111.86
2019-05-09,19144.56
2019-05-10,19038.62
2019-05-13,18734.56
2019-05-14,18872.36
2019-05-15,19110.4
2019-05-16,19237.39
2019-05-17,19772.45
2019-05-20,20701.07
2019-05-21,20584.99
2019-05-22,20548.67
2019-05-23,20519.63
2019-05-24,21123.65
2019-05-27,21357.13
2019-05-28,21325.17
2019-05-29,21216.32
2019-05-30,21559.97
2019-05-31,21722.69
2019-06-03,21860.94
2019-06-04,21944.88
2019-06-06,21357.81
2019-06-07,21447.93
2019-06-10,21484.91
2019-06-11,21760.49
2019-06-12,21437.66
2019-06-13,21419.36
2019-06-14,21215.96
2019-06-17,20733.45
2019-06-18,20879.9
2019-06-19,20714.38
2019-06-20,21040.1
2019-06-21,20927.03
2019-06-24,20879.15
2019-06-25,21150.3
2019-06-26,21216.58
2019-06-27,21381.16
2019-06-28,21303.11
2019-07-01,21232.12
2019-07-02,21379.96
2019-07-03,21485.2
2019-07-04,21372.7
2019-07-05,21205.06
2019-07-08,20284.6
2019-07-09,20757.73
2019-07-10,20349.98
2019-07-11,20415.89
2019-07-12,20346.5
2019-07-15,20323.71
2019-07-16,20579.98
2019-07-17,20576.29
2019-07-18,20275.35
2019-07-19,19809.62
2019-07-22,19499.49
2019-07-23,19236.0
2019-07-24,18534.77
2019-07-25,18720.9
2019-07-26,18885.24
2019-07-29,18797.94
2019-07-30,18734.33
2019-07-31,18832.29
2019-08-01,18758.76
2019-08-02,18992.35
2019-08-05,18697.33
2019-08-06,19023.76
2019-08-07,19090.9
2019-08-08,19261.18
2019-08-09,19741.26
2019-08-13,18989.77
2019-08-14,19334.69
2019-08-16,19425.93
2019-08-19,19396.75
2019-08-20,19179.62
2019-08-21,19001.25
2019-08-22,18605.7
2019-08-23,18856.42
2019-08-26,19378.24
2019-08-27,19415.07
2019-08-28,19139.02
2019-08-29,19015.11
2019-08-30,19034.58
2019-09-03,18865.4
2019-09-04,19031.79
2019-09-05,19102.31
2019-09-06,19242.61
2019-09-09,19499.5
2019-09-11,19704.08
2019-09-12,19679.41
2019-09-13,19761.95
2019-09-16,19621.46
2019-09-17,19207.67
2019-09-18,19258.8
2019-09-19,19058.12
2019-09-20,20466.29
2019-09-23,21389.56
2019-09-24,21476.71
2019-09-25,21019.34
2019-09-26,21268.32
2019-09-27,21451.47
2019-09-30,21203.92
2019-10-01,20832.51
2019-10-03,20685.83
2019-10-04,20609.94
2019-10-07,20719.23
2019-10-09,21231.3
2019-10-10,20805.08
2019-10-11,20721.13
2019-10-14,20566.26
2019-10-15,20549.09
2019-10-16,20508.48
2019-10-17,21047.39
2019-10-18,21470.38
2019-10-22,21512.96
2019-10-23,21306.74
2019-10-24,21276.43
2019-10-25,21285.29
2019-10-27,21306.13
2019-10-29,21733.48
2019-10-30,21742.16
2019-10-31,21704.61
2019-11-01,21894.47
2019-11-04,22019.21
2019-11-05,22044.99
2019-11-06,21866.62
2019-11-07,21925.16
2019-11-08,21592.51
2019-11-11,21595.58
2019-11-13,21493.21
2019-11-14,21797.17
2019-11-15,21921.69
2019-11-18,21915.73
2019-11-19,21948.61
2019-11-20,21839.81
2019-11-21,21701.76
2019-11-22,21713.19
2019-11-25,21875.22
2019-11-26,21634.28
2019-11-27,21900.23
2019-11-28,21922.58
2019-11-29,21700.7
2019-12-02,21363.75
2019-12-03,21249.58
2019-12-04,21324.12
2019-12-05,21432.88
2019-12-06,21154.13
2019-12-09,21262.0
2019-12-10,21096.15
2019-12-11,21317.25
2019-12-12,21563.79
2019-12-13,21710.47
2019-12-16,21480.33
2019-12-17,21556.55
2019-12-18,21565.32
2019-12-19,21639.37
2019-12-20,21827.87
2019-12-23,21786.65
2019-12-24,21799.03
2019-12-26,21864.9
2019-12-27,22096.35
2019-12-30,22125.51
2019-12-31,22102.11
2020-01-01,22029.28
2020-01-02,22308.22
2020-01-03,22202.34
2020-01-06,21513.0
2020-01-07,21551.99
2020-01-08,21611.13
2020-01-09,21901.71
2020-01-10,21961.39
2020-01-13,22210.0
2020-01-14,22220.68
2020-01-15,22265.07
2020-01-16,22408.02
2020-01-17,22357.21
2020-01-20,22093.48
2020-01-21,22067.07
2020-01-22,21998.65
2020-01-23,22193.14
2020-01-24,22358.4
2020-01-27,22165.83
2020-01-28,22211.38
2020-01-29,22719.61
2020-01-30,22494.6
2020-01-31,22444.89
2020-02-01,22027.59
2020-02-03,22215.37
2020-02-04,22795.1
2020-02-05,23400.85
2020-02-06,23772.47
2020-02-07,23782.47
2020-02-10,23741.67
2020-02-11,23785.12
2020-02-12,23781.27
2020-02-13,24006.27
2020-02-14,23831.77
2020-02-17,23962.51
2020-02-18,23867.78
2020-02-19,24256.71
2020-02-20,24471.06
2020-02-24,24223.04
2020-02-25,24229.3
2020-02-26,23768.2
2020-02-27,23467.35
2020-02-28,22506.37
2020-03-02,22490.17
2020-03-03,22596.56
2020-03-04,21929.52
2020-03-05,22017.98
2020-03-06,21303.38
2020-03-09,20096.94
2020-03-11,20209.35
2020-03-12,18429.73
2020-03-13,18787.31
2020-03-16,17350.9
2020-03-17,16458.98
2020-03-18,15009.4
2020-03-19,13877.03
2020-03-20,14283.67
2020-03-23,11417.52
2020-03-24,11516.07
2020-03-25,12389.99
2020-03-26,13127.79
2020-03-27,13335.47
2020-03-30,12294.93
2020-03-31,12368.91
2020-04-01,12135.55
2020-04-03,11760.52
2020-04-07,12221.15
2020-04-08,12782.06
2020-04-09,13644.21
2020-04-13,13078.19
2020-04-15,13003.91
2020-04-16,13155.96
2020-04-17,14042.11
2020-04-20,13522.14
2020-04-21,12540.54
2020-04-22,12806.63
2020-04-23,13152.22
2020-04-24,12637.27
2020-04-27,12775.04
2020-04-28,13495.04
2020-04-29,13647.18
2020-04-30,14241.0
2020-05-04,13282.86
2020-05-05,13122.79
2020-05-06,13569.65
2020-05-07,13416.58
2020-05-08,13218.96
2020-05-11,13197.31
2020-05-12,13049.95
2020-05-13,13337.53
2020-05-14,13127.15
2020-05-15,13156.69
2020-05-18,12243.92
2020-05-19,12265.05
2020-05-20,12514.86
2020-05-21,12423.04
2020-05-22,12106.73
2020-05-26,12028.37
2020-05-27,12448.56
2020-05-28,12547.08
2020-05-29,12764.17
2020-06-01,13309.58
2020-06-02,13746.86
2020-06-03,14051.33
2020-06-04,13703.14
2020-06-05,14073.48
2020-06-08,14473.63
2020-06-09,14449.73
2020-06-10,14591.89
2020-06-11,14400.01
2020-06-12,14903.19
2020-06-15,14507.53
2020-06-16,14512.22
2020-06-17,14702.35
2020-06-18,15480.21
2020-06-19,16002.33
2020-06-22,16542.65
2020-06-23,16852.49
2020-06-24,16577.97
2020-06-25,16700.58
2020-06-26,16592.14
2020-06-29,16247.45
2020-06-30,16120.95
2020-07-01,16509.84
2020-07-02,16597.85
2020-07-03,16582.35
2020-07-06,16877.33
2020-07-07,17594.72
2020-07-08,17294.03
2020-07-09,17433.41
2020-07-10,17200.25
2020-07-13,17076.65
2020-07-14,16683.25
2020-07-15,16559.16
2020-07-16,16929.05
2020-07-17,17270.84
2020-07-20,17785.04
2020-07-21,17559.12
2020-07-22,17919.51
2020-07-23,18017.27
2020-07-24,17810.8
2020-07-27,17572.0
2020-07-28,17805.32
2020-07-29,18004.87
2020-07-30,17430.8
2020-07-31,17343.37
2020-08-03,17115.49
2020-08-04,17122.31
2020-08-05,17167.55
2020-08-06,17273.78
2020-08-07,17643.37
2020-08-10,17504.76
2020-08-11,17535.57
2020-08-12,17393.99
2020-08-13,17693.41
2020-08-14,17495.55
2020-08-17,17526.87
2020-08-18,17856.73
2020-08-19,17981.06
2020-08-20,17873.2
2020-08-21,17858.52
2020-08-24,18149.4
2020-08-25,18441.28
2020-08-26,18768.23
2020-08-27,18745.42
2020-08-28,19243.54
2020-08-31,18187.05
2020-09-01,18363.14
2020-09-02,18349.48
2020-09-03,18276.43
2020-09-04,17963.05
2020-09-07,17476.6
2020-09-08,17231.78
2020-09-09,17046.18
2020-09-10,17193.62
2020-09-11,17428.45
2020-09-14,17448.03
2020-09-15,17709.19
2020-09-16,17853.32
2020-09-17,17674.76
2020-09-18,17643.19
2020-09-21,17042.25
2020-09-22,16657.99
2020-09-23,16638.19
2020-09-24,15974.7
2020-09-25,16549.22
2020-09-28,17091.06
2020-09-29,17075.72
2020-09-30,17031.26
2020-10-01,17647.27
2020-10-05,17508.15
2020-10-06,17760.77
2020-10-07,17365.69
2020-10-08,17299.35
2020-10-09,17360.06
2020-10-12,17343.38
2020-10-13,17174.99
2020-10-14,17498.11
2020-10-15,17034.59
2020-10-16,17149.46
2020-10-19,17364.89
2020-10-20,17382.01
2020-10-21,17395.26
2020-10-22,17533.06
2020-10-23,17477.9
2020-10-26,17238.8
2020-10-27,17722.54
2020-10-28,17417.09
2020-10-29,17503.27
2020-10-30,17499.1
2020-11-02,18013.34
2020-11-03,18221.61
2020-11-04,18313.83
2020-11-05,18857.25
2020-11-06,19174.9
2020-11-09,19287.98
2020-11-10,19763.93
2020-11-11,19843.28
2020-11-12,19877.65
2020-11-13,20071.78
2020-11-14,20127.56
2020-11-17,20303.86
2020-11-18,21013.7
2020-11-19,20919.95
2020-11-20,21348.73
2020-11-23,21982.67
2020-11-24,22144.01
2020-11-25,21855.1
2020-11-26,22097.23
2020-11-27,22626.63
2020-12-01,22344.34
2020-12-02,22327.93
2020-12-03,22517.29
2020-12-04,22443.15
2020-12-07,22643.59
2020-12-08,22647.36
2020-12-09,22655.75
2020-12-10,22416.63
2020-12-11,22439.1
2020-12-14,22617.25
2020-12-15,23099.09
2020-12-16,23214.41
2020-12-17,23247.18
2020-12-18,23151.71
2020-12-21,22192.43
2020-12-22,22026.94
2020-12-23,22452.14
2020-12-24,22658.65
2020-12-28,22951.67
2020-12-29,22922.04
2020-12-30,23168.89
2020-12-31,23133.79
2021-01-01,23489.82
2021-01-04,23891.09
2021-01-05,24003.85
2021-01-06,24287.21
2021-01-07,24834.29
2021-01-08,24760.85
2021-01-11,24434.79
2021-01-12,24716.99
2021-01-13,24282.35
2021-01-14,24248.84
2021-01-15,24000.28
2021-01-18,23378.77
2021-01-19,24195.48
2021-01-20,24516.4
2021-01-21,24162.09
2021-01-22,23771.61
2021-01-25,23861.33
2021-01-27,23160.19
2021-01-28,22820.88
2021-01-29,23247.22
2021-02-01,24417.54
2021-02-02,24952.45
2021-02-03,25658.18
2021-02-04,25864.67
2021-02-05,25593.97
2021-02-08,25956.45
2021-02-09,26209.37
2021-02-10,26593.63
2021-02-11,26832.73
2021-02-12,26899.84
2021-02-15,27934.2
2021-02-16,28002.13
2021-02-17,27859.29
2021-02-18,27716.71
2021-02-19,27378.17
2021-02-22,26993.81
2021-02-23,27253.03
2021-02-24,27413.03
2021-02-25,28067.71
2021-02-26,27270.21
2021-03-01,27460.65
2021-03-02,27788.54
2021-03-03,28271.89
2021-03-04,28101.6
2021-03-05,27445.11
2021-03-08,27147.65
2021-03-09,27332.47
2021-03-10,27609.68
2021-03-12,27539.0
2021-03-15,27073.56
2021-03-16,27358.43
2021-03-17,26882.72
2021-03-18,26808.57
2021-03-19,27098.09
2021-03-22,27099.48
2021-03-23,27077.55
2021-03-24,26551.63
2021-03-25,26021.76
2021-03-26,26676.21
2021-03-30,26495.5
2021-03-31,26537.99
2021-04-01,27190.48
2021-04-05,26279.78
2021-04-06,26420.94
2021-04-07,26948.6
2021-04-08,26842.89
2021-04-09,26560.28
2021-04-12,24591.55
2021-04-13,25370.89
2021-04-15,25158.3
2021-04-16,25374.14
2021-04-19,24672.45
2021-04-20,24943.81
2021-04-22,25045.56
2021-04-23,25442.93
2021-04-26,25150.64
2021-04-27,25551.44
2021-04-28,26603.79
2021-04-29,26860.12
2021-04-30,26349.5
2021-05-03,26297.36
2021-05-04,26202.38
2021-05-05,26202.74
2021-05-06,26448.96
2021-05-07,26524.46
2021-05-10,26494.03
2021-05-11,26315.5
2021-05-12,26079.78
2021-05-14,25918.64
2021-05-17,26523.63
2021-05-18,27207.71
2021-05-19,27083.98
2021-05-20,27301.28
2021-05-21,27719.72
2021-05-24,27696.66
2021-05-25,27271.02
2021-05-26,27325.63
2021-05-27,27278.32
2021-05-28,27306.42
2021-05-31,27470.13
2021-06-01,27561.3
2021-06-02,27961.3
2021-06-03,28410.93
2021-06-04,28668.25
2021-06-07,28657.16
2021-06-08,28542.6
2021-06-09,28192.59
2021-06-10,28979.92
2021-06-11,28946.92
2021-06-14,29039.76
2021-06-15,29115.47
2021-06-16,28854.03
2021-06-17,28547.8
2021-06-18,28196.45
2021-06-21,28306.89
2021-06-22,28180.83
2021-06-23,28010.95
2021-06-24,28007.22
2021-06-25,28225.53
2021-06-28,28121.62
2021-06-29,27969.86
2021-06-30,27938.83
2021-07-01,27847.18
2021-07-02,28040.88
2021-07-05,28424.8
2021-07-06,28774.17
2021-07-07,28846.75
2021-07-08,28605.45
2021-07-09,28741.16
2021-07-12,28979.81
2021-07-13,29031.06
2021-07-14,28921.48
2021-07-15,29036.8
2021-07-16,29077.72
2021-07-19,28539.82
2021-07-20,28132.48
2021-07-22,28643.76
2021-07-23,28563.99
2021-07-26,28479.48
2021-07-27,28794.58
2021-07-28,28717.58
2021-07-29,29099.94
2021-07-30,28992.14
2021-08-02,29273.54
2021-08-03,29270.66
2021-08-04,29118.22
2021-08-05,29200.77
2021-08-06,28940.44
2021-08-09,28706.98
2021-08-10,28382.44
2021-08-11,28130.22
2021-08-12,28256.13
2021-08-13,28366.82
2021-08-16,28466.33
2021-08-17,28424.13
2021-08-18,28561.9
2021-08-20,28155.58
2021-08-23,28132.91
2021-08-24,28879.89
2021-08-25,29007.89
2021-08-26,29261.53
2021-08-27,29368.95
2021-08-30,29963.1
2021-08-31,30634.16
2021-09-01,30626.75
2021-09-02,30735.5
2021-09-03,30756.25
2021-09-06,30692.09
2021-09-07,30621.93
2021-09-08,30846.26
2021-09-09,30672.17
2021-09-13,30764.06
2021-09-14,30721.23
2021-09-15,30824.85
2021-09-16,31098.34
2021-09-17,30910.84
2021-09-20,30517.08
2021-09-21,31034.93
2021-09-22,31128.63
2021-09-23,31575.76
2021-09-24,31116.64
2021-09-27,31094.51
2021-09-28,30388.13
2021-09-29,30536.24
2021-09-30,30586.98
2021-10-01,30743.43
2021-10-04,31359.82
2021-10-05,31362.05
2021-10-06,31179.77
2021-10-07,31864.99
2021-10-08,31686.56
2021-10-11,31761.31
2021-10-12,31769.36
2021-10-13,32185.68
2021-10-14,32263.53
2021-10-18,32445.41
2021-10-19,32405.5
2021-10-20,32239.13
2021-10-21,32474.93
2021-10-22,32615.87
2021-10-25,32231.56
2021-10-26,32741.51
2021-10-27,32584.85
2021-10-28,32117.57
2021-10-29,31641.95
2021-11-01,31629.22
2021-11-02,32470.13
2021-11-03,32804.77
2021-11-04,33097.66
2021-11-08,33768.55
2021-11-09,33463.07
2021-11-10,33547.57
2021-11-11,33308.31
2021-11-12,33632.11
2021-11-15,33234.59
2021-11-16,33043.6
2021-11-17,32795.49
2021-11-18,32161.57
2021-11-22,31035.2
2021-11-23,31279.01
2021-11-24,31172.22
2021-11-25,30958.47
2021-11-26,29524.59
2021-11-29,29183.23
2021-11-30,29343.95
2021-12-01,29742.74
2021-12-02,30235.44
2021-12-03,30203.66
2021-12-06,29941.49
2021-12-07,30327.11
2021-12-08,30812.44
2021-12-09,30695.6
2021-12-10,30654.7
2021-12-13,30460.53
2021-12-14,29691.46
2021-12-15,29088.78
2021-12-16,29128.57
2021-12-17,28373.28
2021-12-20,27197.85
2021-12-21,27203.58
2021-12-22,27655.02
2021-12-23,28308.29
2021-12-24,27806.08
2021-12-27,28032.17
2021-12-28,28134.37
2021-12-29,28195.93
2021-12-30,28030.74
2021-12-31,28412.63
2022-01-03,29184.49
2022-01-04,29307.29
2022-01-05,29682.4
2022-01-06,29670.33
2022-01-07,29614.86
2022-01-10,29709.02
2022-01-11,29587.58
2022-01-12,30068.48
2022-01-13,30073.48
2022-01-14,30073.18
2022-01-17,30202.69
2022-01-18,29818.29
2022-01-19,29570.6
2022-01-20,29769.41
2022-01-21,29302.6
2022-01-24,28246.06
2022-01-25,28637.45
2022-01-27,28862.29
2022-01-28,28950.74
2022-01-31,29107.61
2022-02-01,29559.23
2022-02-02,29847.61
2022-02-03,29399.68
2022-02-04,29360.3
2022-02-07,28894.5
2022-02-08,29008.57
2022-02-09,29540.66
2022-02-10,29758.58
2022-02-11,29144.72
2022-02-14,27987.28
2022-02-15,28556.26
2022-02-16,28644.8
2022-02-17,28690.48
2022-02-18,28462.11
2022-02-21,28015.79
2022-02-22,27954.65
2022-02-23,27794.17
2022-02-24,26091.1
2022-02-25,27252.13
2022-02-28,27454.92
2022-03-02,27022.11
2022-03-03,26999.62
2022-03-04,26404.77
2022-03-07,25157.39
2022-03-08,25691.88
2022-03-09,26501.77
2022-03-10,26981.79
2022-03-11,27123.68
2022-03-14,27296.28
2022-03-15,27122.95
2022-03-16,27573.39
2022-03-17,28099.8
2022-03-21,27717.9
2022-03-22,28076.13
2022-03-23,28115.86
2022-03-24,28107.25
2022-03-25,28206.98
2022-03-28,28090.23
2022-03-29,28130.86
2022-03-30,28608.35
2022-03-31,28543.24
2022-04-01,29070.06
2022-04-04,29227.27
2022-04-05,29112.99
2022-04-06,29123.61
2022-04-07,29001.12
2022-04-08,29702.21
2022-04-11,29834.79
2022-04-12,29529.55
2022-04-13,29522.08
2022-04-18,29201.17
2022-04-19,28944.67
2022-04-20,28545.54
2022-04-21,28976.53
2022-04-22,28699.24
2022-04-25,28388.34
2022-04-26,29428.36
2022-04-27,28724.97
2022-04-28,28827.84
2022-04-29,28856.36
2022-05-02,28980.92
2022-05-04,27922.52
2022-05-05,27820.99
2022-05-06,26802.41
2022-05-09,26657.64
2022-05-10,26406.15
2022-05-11,25824.92
2022-05-12,25036.21
2022-05-13,25090.32
2022-05-16,25486.98
2022-05-17,26177.88
2022-05-18,26083.23
2022-05-19,25435.0
2022-05-20,25765.46
2022-05-23,26001.64
2022-05-24,25686.78
2022-05-25,25360.62
2022-05-26,25751.08
2022-05-27,25890.83
2022-05-30,26470.79
2022-05-31,26618.31
2022-06-01,26693.28
2022-06-02,27078.73
2022-06-03,26763.77
2022-06-06,26804.96
2022-06-07,26547.11
2022-06-08,26740.79
2022-06-09,26708.54
2022-06-10,26244.86
2022-06-13,25145.59
2022-06-14,25144.58
2022-06-15,25423.84
2022-06-16,24887.59
2022-06-17,24871.36
2022-06-20,24504.52
2022-06-21,25149.58
2022-06-22,24810.13
2022-06-23,25208.62
2022-06-24,25849.87
2022-06-27,25989.0
2022-06-28,26026.33
2022-06-29,25777.52
2022-06-30,25614.31
2022-07-01,26150.5
2022-07-04,26438.51
2022-07-05,26538.75
2022-07-06,27043.35
2022-07-07,27071.81
2022-07-08,27042.24
2022-07-11,27026.02
2022-07-12,26807.61
2022-07-13,26942.07
2022-07-14,26732.51
2022-07-15,27043.94
2022-07-18,27972.03
2022-07-19,28146.02
2022-07-20,28172.01
2022-07-21,28839.2
2022-07-22,28967.1
2022-07-25,28946.01
2022-07-26,28793.74
2022-07-27,28721.42
2022-07-28,29797.83
2022-07-29,29760.3
2022-08-01,30202.02
2022-08-02,30401.16
2022-08-03,30342.56
2022-08-04,30502.96
2022-08-05,30727.12
2022-08-08,30734.78
2022-08-10,30483.59
2022-08-11,30928.42
2022-08-12,30999.61
2022-08-16,30785.13
2022-08-17,31211.39
2022-08-18,30888.34
2022-08-19,30291.91
2022-08-22,29714.41
2022-08-23,30208.91
2022-08-24,30415.0
2022-08-25,30208.53
2022-08-26,30349.86
2022-08-29,29899.61
2022-08-30,30702.37
2022-09-01,30450.36
2022-09-02,30492.0
2022-09-05,30771.75
2022-09-06,31064.79
2022-09-07,31075.42
2022-09-08,31232.3
2022-09-09,30959.49
2022-09-12,31200.34
2022-09-13,31350.42
2022-09-14,31392.95
2022-09-15,31264.72
2022-09-16,30598.75
2022-09-19,30961.37
2022-09-20,31265.14
2022-09-21,31011.18
2022-09-22,31017.48
2022-09-23,29805.09
2022-09-26,28846.11
2022-09-27,29083.18
2022-09-28,29041.08
2022-09-29,29231.8
2022-09-30,29604.71
2022-10-03,28919.65
2022-10-04,29888.43
2022-10-06,29795.02
2022-10-07,29857.65
2022-10-10,29623.01
2022-10-11,29311.46
2022-10-12,29788.52
2022-10-13,29394.75
2022-10-14,29462.79
2022-10-17,29776.46
2022-10-18,30205.04
2022-10-19,30403.3
2022-10-20,30347.39
2022-10-21,29672.79
2022-10-24,29720.44
2022-10-25,29602.77
2022-10-27,29806.63
2022-10-28,29606.16
2022-10-31,29695.68
2022-11-01,29708.64
2022-11-02,29840.3
2022-11-03,30207.12
2022-11-04,30326.49
2022-11-07,30372.0
2022-11-09,30353.38
2022-11-10,29805.02
2022-11-11,30021.63
2022-11-14,29940.4
2022-11-15,29909.81
2022-11-16,29402.84
2022-11-17,29402.06
2022-11-18,29306.25
2022-11-21,29373.21
2022-11-22,29636.53
2022-11-23,29732.65
2022-11-24,29759.87
2022-11-25,29721.37
2022-11-28,29812.24
2022-11-29,29699.43
2022-11-30,29935.18
2022-12-01,29994.28
2022-12-02,30166.15
2022-12-05,30404.97
2022-12-06,30325.6
2022-12-07,30262.23
2022-12-08,30352.18
2022-12-09,30079.25
2022-12-12,30229.06
2022-12-13,30411.27
2022-12-14,30486.72
2022-12-15,30434.77
2022-12-16,30044.07
2022-12-19,30429.33
2022-12-20,30427.31
2022-12-21,29870.31
2022-12-22,29533.49
2022-12-23,28652.07
2022-12-26,29444.43
2022-12-27,29715.06
2022-12-28,29929.03
2022-12-29,29565.3
2022-12-30,30049.16
2023-01-02,30191.7
2023-01-03,30037.66
2023-01-04,29789.22
2023-01-05,29161.83
2023-01-06,28693.0
2023-01-09,29020.4
2023-01-10,28872.72
2023-01-11,28804.17
2023-01-12,28841.04
2023-01-13,29072.27
2023-01-16,28823.6
2023-01-17,28783.16
2023-01-18,28897.09
2023-01-19,28981.16
2023-01-20,28721.49
2023-01-23,28849.94
2023-01-24,28738.44
2023-01-25,28343.59
2023-01-27,27872.91
2023-01-30,28287.25
2023-01-31,28605.26
2023-02-01,28859.97
2023-02-02,28883.73
2023-02-03,29319.8
2023-02-06,29584.21
2023-02-07,29650.94
2023-02-08,30036.85
2023-02-09,30170.3
2023-02-10,29840.26
2023-02-13,29493.43
2023-02-14,29754.06
2023-02-15,29880.37
2023-02-16,29868.1
2023-02-17,29617.23
2023-02-20,29505.3
2023-02-21,29274.01
2023-02-22,28893.85
2023-02-23,28753.92
2023-02-24,28961.84
2023-02-27,28729.28
2023-02-28,28639.07
2023-03-01,28897.96
2023-03-02,28669.11
2023-03-03,28752.31
2023-03-06,29127.06
2023-03-08,29021.87
2023-03-09,29071.21
2023-03-10,28697.3
2023-03-13,28204.22
2023-03-14,27977.89
2023-03-15,27946.57
2023-03-16,28091.91
2023-03-17,28142.28
2023-03-20,27566.03
2023-03-21,28086.59
2023-03-22,28244.52
2023-03-23,28258.65
2023-03-24,27715.47
2023-03-27,27369.66
2023-03-28,27569.4
2023-03-29,28112.4
2023-03-31,28501.35
2023-04-03,28900.24
2023-04-05,28902.64
2023-04-06,29719.91
2023-04-10,29483.61
2023-04-11,29509.76
2023-04-12,29467.2
2023-04-13,29613.92
2023-04-17,29915.5
2023-04-18,30068.44
2023-04-19,30199.17
2023-04-20,30060.86
2023-04-21,30108.87
2023-04-24,30278.95
2023-04-25,30549.07
2023-04-26,30424.38
2023-04-27,30789.21
2023-04-28,30751.32
2023-05-02,30772.41
2023-05-03,30702.38
2023-05-04,31620.25
2023-05-05,31638.95
2023-05-08,32274.96
2023-05-09,32060.45
2023-05-10,32201.98
2023-05-11,32482.46
2023-05-12,32409.31
2023-05-15,32587.61
2023-05-16,32674.17
2023-05-17,32683.14
2023-05-18,32988.92
2023-05-19,32892.53
2023-05-22,33099.88
2023-05-23,33407.46
2023-05-24,33356.79
2023-05-25,33478.44
2023-05-26,33508.47
2023-05-29,33763.43
2023-05-30,33944.6
2023-05-31,33862.46
2023-06-01,33992.93
2023-06-02,34092.04
2023-06-05,34144.53
2023-06-06,34353.1
2023-06-07,34446.31
2023-06-08,34223.41
2023-06-09,34349.38
2023-06-12,34721.81
2023-06-13,35096.11
2023-06-14,34775.74
2023-06-15,34869.71
2023-06-16,35174.95
2023-06-19,35784.72
2023-06-20,35969.38
2023-06-21,36973.5
2023-06-22,36274.34
2023-06-23,35733.39
2023-06-26,35828.05
2023-06-27,36129.59
2023-06-28,36615.46
2023-06-30,36918.66
2023-07-03,37399.0
2023-07-04,38125.79
2023-07-05,38326.06
2023-07-06,38003.36
2023-07-07,37575.54
2023-07-10,37431.39
2023-07-11,37358.43
2023-07-12,37698.82
2023-07-13,37550.58
2023-07-14,37778.36
2023-07-17,37821.01
2023-07-18,37565.22
2023-07-19,38015.48
2023-07-20,37945.55
2023-07-21,38043.06
2023-07-24,38058.65
2023-07-25,38258.34
2023-07-26,38374.53
2023-07-27,38164.7
2023-07-28,38184.26
2023-07-31,38378.11
2023-08-01,38330.02
2023-08-02,37699.67
2023-08-03,37356.26
2023-08-04,37771.64
2023-08-07,37894.22
2023-08-08,38092.12
2023-08-09,37928.52
2023-08-10,37943.55
2023-08-11,37550.44
2023-08-14,37242.62
2023-08-16,37005.93
2023-08-17,37153.23
2023-08-18,36869.11
2023-08-21,37314.57
2023-08-22,37672.0
2023-08-23,37956.33
2023-08-24,38003.65
2023-08-25,37833.28
2023-08-28,38013.09
2023-08-29,38062.11
2023-08-30,38160.77
2023-08-31,38330.23
2023-09-01,38536.27
2023-09-04,38303.75
2023-09-05,38469.13
2023-09-06,38354.13
2023-09-07,38436.05
2023-09-08,39113.52
2023-09-11,39403.62
2023-09-12,38658.04
2023-09-13,38797.83
2023-09-14,39095.55
2023-09-15,39307.19
2023-09-18,39243.2
2023-09-20,39231.59
2023-09-21,38849.23
2023-09-22,38815.94
2023-09-25,39439.63
2023-09-26,39336.49
2023-09-27,39519.14
2023-09-28,39177.29
2023-09-29,39719.27
2023-10-03,40203.56
2023-10-04,39270.21
2023-10-05,39228.25
2023-10-06,39937.23
2023-10-09,39406.71
2023-10-10,40242.6
2023-10-11,40389.64
2023-10-12,40003.55
2023-10-13,40074.12
2023-10-16,40144.45
2023-10-17,40390.1
2023-10-18,39743.67
2023-10-19,39626.02
2023-10-20,39362.75
2023-10-23,38834.55
2023-10-25,38406.33
2023-10-26,37814.02
2023-10-27,38943.25
2023-10-30,38252.96
2023-10-31,38122.68
2023-11-01,38217.92
2023-11-02,38637.67
2023-11-03,38764.53
2023-11-06,39050.49
2023-11-07,39086.81
2023-11-08,39005.48
2023-11-09,38858.64
2023-11-10,38747.63
2023-11-12,38922.31
2023-11-13,38849.94
2023-11-15,39331.22
2023-11-16,39665.31
2023-11-17,38780.14
2023-11-20,38452.02
2023-11-21,38316.27
2023-11-22,38304.26
2023-11-23,38206.19
2023-11-24,37753.34
2023-11-28,38096.69
2023-11-29,38689.67
2023-11-30,39135.12
2023-12-01,39207.85
2023-12-04,40186.61
2023-12-05,39771.19
2023-12-06,39888.66
2023-12-07,39843.03
2023-12-08,39708.83
2023-12-11,39807.5
2023-12-12,39706.86
2023-12-13,39859.54
2023-12-14,41268.68
2023-12-15,41411.73
2023-12-18,41444.05
2023-12-19,41468.53
2023-12-20,40333.41
2023-12-21,40284.67
2023-12-22,40541.35
2023-12-26,40215.42
2023-12-27,40534.99
2023-12-28,40402.11
2023-12-29,40673.49
2024-01-01,40457.56
2024-01-02,40517.41
2024-01-03,40940.8
2024-01-04,42078.25
2024-01-05,42019.26
2024-01-08,42066.82
2024-01-09,41876.97
2024-01-10,41600.89
2024-01-11,42433.07
2024-01-12,42552.8
