date,NIFTY MEDIA
2015-06-10,2085.55
2015-06-11,2068.6
2015-06-12,2072.95
2015-06-15,2114.1
2015-06-16,2138.7
2015-06-17,2178.25
2015-06-18,2170.75
2015-06-19,2158.25
2015-06-22,2183.7
2015-06-23,2184.05
2015-06-24,2192.85
2015-06-25,2204.75
2015-06-26,2217.2
2015-06-29,2180.75
2015-06-30,2237.85
2015-07-01,2229.1
2015-07-02,2261.9
2015-07-03,2261.6
2015-07-06,2293.25
2015-07-07,2271.15
2015-07-08,2202.7
2015-07-09,2182.9
2015-07-10,2213.35
2015-07-13,2282.35
2015-07-14,2299.75
2015-07-15,2309.55
2015-07-16,2332.4
2015-07-17,2336.95
2015-07-20,2366.5
2015-07-21,2379.05
2015-07-22,2428.95
2015-07-23,2386.25
2015-07-24,2362.55
2015-07-27,2385.4
2015-07-28,2364.7
2015-07-29,2428.55
2015-07-30,2428.0
2015-07-31,2452.15
2015-08-03,2474.65
2015-08-04,2472.75
2015-08-05,2521.25
2015-08-06,2515.95
2015-08-07,2491.55
2015-08-10,2492.95
2015-08-11,2499.25
2015-08-12,2432.1
2015-08-13,2420.1
2015-08-14,2500.55
2015-08-17,2474.85
2015-08-18,2469.5
2015-08-19,2475.7
2015-08-20,2406.4
2015-08-21,2352.15
2015-08-24,2162.8
2015-08-25,2206.8
2015-08-26,2231.4
2015-08-27,2279.65
2015-08-28,2331.95
2015-08-31,2328.35
2015-09-01,2261.7
2015-09-02,2244.4
2015-09-03,2277.45
2015-09-04,2242.7
2015-09-07,2226.9
2015-09-08,2267.2
2015-09-09,2330.75
2015-09-10,2333.7
2015-09-11,2341.15
2015-09-14,2355.7
2015-09-15,2348.7
2015-09-16,2350.85
2015-09-18,2372.3
2015-09-21,2392.5
2015-09-22,2345.55
2015-09-23,2349.6
2015-09-24,2392.25
2015-09-28,2335.75
2015-09-29,2356.9
2015-09-30,2382.8
2015-10-01,2412.6
2015-10-05,2428.25
2015-10-06,2409.55
2015-10-07,2407.15
2015-10-08,2401.05
2015-10-09,2411.35
2015-10-12,2412.75
2015-10-13,2416.3
2015-10-14,2354.95
2015-10-15,2477.45
2015-10-16,2496.8
2015-10-19,2531.6
2015-10-20,2551.1
2015-10-21,2550.55
2015-10-23,2518.8
2015-10-26,2477.55
2015-10-27,2482.75
2015-10-28,2467.3
2015-10-29,2438.15
2015-10-30,2405.25
2015-11-02,2414.15
2015-11-03,2419.25
2015-11-04,2425.2
2015-11-05,2382.95
2015-11-06,2336.9
2015-11-09,2315.3
2015-11-10,2295.85
2015-11-11,2339.6
2015-11-13,2274.0
2015-11-16,2284.65
2015-11-17,2290.9
2015-11-18,2275.8
2015-11-19,2338.55
2015-11-20,2355.2
2015-11-23,2398.9
2015-11-24,2376.0
2015-11-26,2408.25
2015-11-27,2426.5
2015-11-30,2432.7
2015-12-01,2461.1
2015-12-02,2461.5
2015-12-03,2457.95
2015-12-04,2394.9
2015-12-07,2402.65
2015-12-08,2395.85
2015-12-09,2360.75
2015-12-10,2396.15
2015-12-11,2379.45
2015-12-14,2415.35
2015-12-15,2436.5
2015-12-16,2440.35
2015-12-17,2496.5
2015-12-18,2491.65
2015-12-21,2522.3
2015-12-22,2516.0
2015-12-23,2534.9
2015-12-24,2522.15
2015-12-28,2535.6
2015-12-29,2547.9
2015-12-30,2595.8
2015-12-31,2633.0
2016-01-01,2627.45
2016-01-04,2572.3
2016-01-05,2593.75
2016-01-06,2583.3
2016-01-07,2519.35
2016-01-08,2527.55
2016-01-11,2512.35
2016-01-12,2496.0
2016-01-13,2503.55
2016-01-14,2495.05
2016-01-15,2403.6
2016-01-18,2338.05
2016-01-19,2347.3
2016-01-20,2276.8
2016-01-21,2293.35
2016-01-22,2347.45
2016-01-25,2342.1
2016-01-27,2357.1
2016-01-28,2390.9
2016-01-29,2468.4
2016-02-01,2458.4
2016-02-02,2381.05
2016-02-03,2366.1
2016-02-04,2337.7
2016-02-05,2384.8
2016-02-08,2360.9
2016-02-09,2315.3
2016-02-10,2262.35
2016-02-11,2177.45
2016-02-12,2177.25
2016-02-15,2256.45
2016-02-16,2167.25
2016-02-17,2201.45
2016-02-18,2241.15
2016-02-19,2244.25
2016-02-22,2278.25
2016-02-23,2242.1
2016-02-24,2236.0
2016-02-25,2186.95
2016-02-26,2197.35
2016-02-29,2165.95
2016-03-01,2267.0
2016-03-02,2310.55
2016-03-03,2309.25
2016-03-04,2317.5
2016-03-08,2298.25
2016-03-09,2319.6
2016-03-10,2308.6
2016-03-11,2323.5
2016-03-14,2343.0
2016-03-15,2281.4
2016-03-16,2283.25
2016-03-17,2293.8
2016-03-18,2310.15
2016-03-21,2319.25
2016-03-22,2321.0
2016-03-23,2321.3
2016-03-28,2296.0
2016-03-29,2281.4
2016-03-30,2279.45
2016-03-31,2320.95
2016-04-01,2324.55
2016-04-04,2355.85
2016-04-05,2288.65
2016-04-06,2309.65
2016-04-07,2281.65
2016-04-08,2290.65
2016-04-11,2315.45
2016-04-12,2362.1
2016-04-13,2359.4
2016-04-18,2388.1
2016-04-20,2375.45
2016-04-21,2371.5
2016-04-22,2378.1
2016-04-25,2379.5
2016-04-26,2418.85
2016-04-27,2402.15
2016-04-28,2385.0
2016-04-29,2423.35
2016-05-02,2429.65
2016-05-03,2440.8
2016-05-04,2378.15
2016-05-05,2368.6
2016-05-06,2370.55
2016-05-09,2439.65
2016-05-10,2426.75
2016-05-11,2535.15
2016-05-12,2547.85
2016-05-13,2560.75
2016-05-16,2561.35
2016-05-17,2577.6
2016-05-18,2534.15
2016-05-19,2488.85
2016-05-20,2490.8
2016-05-23,2472.5
2016-05-24,2467.75
2016-05-25,2499.0
2016-05-26,2513.15
2016-05-27,2546.0
2016-05-30,2533.2
2016-05-31,2533.8
2016-06-01,2549.55
2016-06-02,2568.4
2016-06-03,2555.9
2016-06-06,2552.55
2016-06-07,2584.2
2016-06-08,2586.1
2016-06-09,2600.4
2016-06-10,2590.85
2016-06-13,2600.8
2016-06-14,2587.55
2016-06-15,2603.9
2016-06-16,2579.95
2016-06-17,2574.35
2016-06-20,2581.05
2016-06-21,2576.85
2016-06-22,2574.35
2016-06-23,2564.7
2016-06-24,2542.95
2016-06-27,2527.55
2016-06-28,2524.0
2016-06-29,2574.7
2016-06-30,2633.9
2016-07-01,2631.55
2016-07-04,2664.1
2016-07-05,2661.95
2016-07-07,2625.65
2016-07-08,2643.55
2016-07-11,2652.05
2016-07-12,2655.55
2016-07-13,2625.2
2016-07-14,2666.3
2016-07-15,2674.55
2016-07-18,2629.3
2016-07-19,2658.25
2016-07-20,2654.1
2016-07-21,2639.95
2016-07-22,2681.7
2016-07-25,2725.65
2016-07-26,2717.4
2016-07-27,2750.55
2016-07-28,2753.85
2016-07-29,2815.2
2016-08-01,2849.5
2016-08-02,2826.0
2016-08-03,2793.85
2016-08-04,2778.8
2016-08-05,2826.15
2016-08-08,2838.05
2016-08-09,2860.7
2016-08-10,2844.2
2016-08-11,2803.6
2016-08-12,2816.85
2016-08-16,2814.0
2016-08-17,2811.3
2016-08-18,2840.75
2016-08-19,2843.2
2016-08-22,2839.35
2016-08-23,2861.15
2016-08-24,2890.55
2016-08-25,2858.5
2016-08-26,2844.5
2016-08-29,2918.0
2016-08-30,2930.65
2016-08-31,2965.95
2016-09-01,2932.7
2016-09-02,2942.0
2016-09-06,2961.4
2016-09-07,2951.8
2016-09-08,2972.35
2016-09-09,2932.85
2016-09-12,2834.55
2016-09-14,2866.1
2016-09-15,2946.2
2016-09-16,2902.5
2016-09-19,2925.45
2016-09-20,2920.2
2016-09-21,2922.45
2016-09-22,2941.65
2016-09-23,2931.25
2016-09-26,2935.3
2016-09-27,2937.9
2016-09-28,3004.1
2016-09-29,2943.45
2016-09-30,2969.8
2016-10-03,3127.8
2016-10-04,3074.75
2016-10-05,3097.6
2016-10-06,3050.05
2016-10-07,3121.95
2016-10-10,3125.95
2016-10-13,3022.0
2016-10-14,2965.0
2016-10-17,2872.75
2016-10-18,2922.95
2016-10-19,2911.2
2016-10-20,2956.45
2016-10-21,2959.55
2016-10-24,2932.4
2016-10-25,2938.0
2016-10-26,2935.55
2016-10-27,2888.35
2016-10-28,2942.7
2016-10-30,2955.3
2016-11-01,2912.05
2016-11-02,2864.5
2016-11-03,2846.0
2016-11-04,2840.4
2016-11-07,2859.45
2016-11-08,2860.35
2016-11-09,2829.25
2016-11-10,2860.55
2016-11-11,2737.55
2016-11-15,2628.6
2016-11-16,2702.05
2016-11-17,2641.9
2016-11-18,2585.15
2016-11-21,2512.45
2016-11-22,2563.0
2016-11-23,2596.9
2016-11-24,2531.0
2016-11-25,2562.35
2016-11-28,2621.05
2016-11-29,2624.15
2016-11-30,2632.65
2016-12-01,2633.6
2016-12-02,2554.2
2016-12-05,2576.95
2016-12-06,2576.1
2016-12-07,2553.55
2016-12-08,2604.0
2016-12-09,2653.2
2016-12-12,2615.75
2016-12-13,2585.65
2016-12-14,2580.0
2016-12-15,2563.7
2016-12-16,2570.1
2016-12-19,2555.55
2016-12-20,2577.4
2016-12-21,2551.85
2016-12-22,2544.7
2016-12-23,2545.9
2016-12-26,2493.8
2016-12-27,2522.7
2016-12-28,2555.3
2016-12-29,2581.9
2016-12-30,2610.75
2017-01-02,2618.4
2017-01-03,2665.1
2017-01-04,2669.55
2017-01-05,2714.15
2017-01-06,2683.6
2017-01-09,2697.85
2017-01-10,2707.3
2017-01-11,2747.3
2017-01-12,2745.75
2017-01-13,2748.2
2017-01-16,2754.8
2017-01-17,2747.55
2017-01-18,2761.7
2017-01-19,2755.25
2017-01-20,2705.05
2017-01-23,2760.1
2017-01-24,2755.3
2017-01-25,2820.4
2017-01-27,2812.2
2017-01-30,2809.3
2017-01-31,2771.4
2017-02-01,2834.35
2017-02-02,2843.2
2017-02-03,2907.85
2017-02-06,2934.2
2017-02-07,2933.05
2017-02-08,2968.35
2017-02-09,3022.9
2017-02-10,3010.9
2017-02-13,3021.6
2017-02-14,2993.55
2017-02-15,2993.4
2017-02-16,2992.0
2017-02-17,2991.35
2017-02-20,3019.95
2017-02-21,3019.7
2017-02-22,2991.7
2017-02-23,2995.05
2017-02-27,2969.2
2017-02-28,2996.35
2017-03-01,2995.1
2017-03-02,2958.55
2017-03-03,2980.65
2017-03-06,2999.65
2017-03-07,3018.3
2017-03-08,3037.0
2017-03-09,3054.05
2017-03-10,3056.3
2017-03-14,3085.8
2017-03-15,3102.55
2017-03-16,3113.8
2017-03-17,3082.45
2017-03-20,3093.2
2017-03-21,3100.4
2017-03-22,3076.8
2017-03-23,3099.65
2017-03-24,3089.3
2017-03-27,3094.2
2017-03-28,3146.45
2017-03-29,3146.45
2017-03-30,3158.85
2017-03-31,3174.25
2017-04-03,3156.3
2017-04-05,3224.45
2017-04-06,3245.5
2017-04-07,3204.9
2017-04-10,3233.45
2017-04-11,3214.3
2017-04-12,3173.55
2017-04-13,3157.9
2017-04-17,3158.05
2017-04-18,3142.55
2017-04-19,3191.3
2017-04-20,3256.2
2017-04-21,3266.4
2017-04-24,3247.4
2017-04-25,3263.1
2017-04-26,3246.95
2017-04-27,3260.6
2017-04-28,3252.2
2017-05-02,3271.9
2017-05-03,3219.65
2017-05-04,3193.0
2017-05-05,3119.0
2017-05-08,3119.95
2017-05-09,3100.3
2017-05-10,3170.15
2017-05-11,3279.1
2017-05-12,3210.1
2017-05-15,3233.0
2017-05-16,3223.5
2017-05-17,3220.2
2017-05-18,3166.6
2017-05-19,3136.5
2017-05-22,3135.4
2017-05-23,3077.5
2017-05-24,3022.6
2017-05-25,3034.95
2017-05-26,3088.75
2017-05-29,3066.4
2017-05-30,3082.0
2017-05-31,3066.05
2017-06-01,3085.85
2017-06-02,3109.0
2017-06-05,3116.4
2017-06-06,3079.0
2017-06-07,3090.55
2017-06-08,3097.05
2017-06-09,3095.55
2017-06-12,3079.2
2017-06-13,3077.65
2017-06-14,3094.15
2017-06-15,3081.65
2017-06-16,3094.95
2017-06-19,3111.9
2017-06-20,3084.65
2017-06-21,3086.45
2017-06-22,3082.85
2017-06-23,3038.4
2017-06-27,2956.55
2017-06-28,2933.95
2017-06-29,2959.45
2017-06-30,2982.05
2017-07-03,2997.55
2017-07-04,2989.75
2017-07-05,3024.25
2017-07-06,3022.05
2017-07-07,3037.6
2017-07-10,3038.25
2017-07-11,3025.3
2017-07-12,3044.85
2017-07-13,3078.7
2017-07-14,3065.05
2017-07-17,3085.2
2017-07-18,3086.25
2017-07-19,3143.5
2017-07-20,3125.2
2017-07-21,3158.2
2017-07-24,3145.25
2017-07-25,3109.25
2017-07-26,3089.35
2017-07-27,3099.7
2017-07-28,3106.5
2017-07-31,3100.35
2017-08-01,3112.3
2017-08-02,3103.25
2017-08-03,3088.8
2017-08-04,3091.6
2017-08-07,3076.45
2017-08-08,3047.5
2017-08-09,3014.15
2017-08-10,2910.25
2017-08-11,2872.8
2017-08-14,2950.25
2017-08-16,2961.2
2017-08-17,2990.85
2017-08-18,2948.45
2017-08-21,2917.6
2017-08-22,2927.95
2017-08-23,2938.0
2017-08-24,2929.8
2017-08-28,2955.1
2017-08-29,2942.3
2017-08-30,2965.4
2017-08-31,2966.35
2017-09-01,3027.2
2017-09-04,3045.4
2017-09-05,3054.8
2017-09-06,3059.85
2017-09-07,3059.1
2017-09-08,3039.75
2017-09-11,3053.1
2017-09-12,3088.45
2017-09-13,3083.05
2017-09-14,3089.7
2017-09-15,3099.55
2017-09-18,3155.55
2017-09-19,3162.35
2017-09-20,3158.55
2017-09-21,3100.65
2017-09-22,3027.95
2017-09-25,3014.8
2017-09-26,3004.7
2017-09-27,2968.85
2017-09-28,2962.3
2017-09-29,2983.6
2017-10-03,2989.15
2017-10-04,2994.65
2017-10-05,3012.65
2017-10-06,3019.85
2017-10-09,3051.9
2017-10-10,3063.25
2017-10-11,3004.55
2017-10-12,3023.4
2017-10-13,3009.8
2017-10-16,3023.15
2017-10-17,2970.1
2017-10-18,2953.8
2017-10-19,2943.4
2017-10-23,2950.0
2017-10-24,3056.45
2017-10-25,3076.15
2017-10-26,3101.65
2017-10-27,3147.8
2017-10-30,3159.5
2017-10-31,3151.25
2017-11-01,3135.4
2017-11-02,3119.4
2017-11-03,3194.0
2017-11-06,3197.4
2017-11-07,3167.25
2017-11-08,3171.7
2017-11-09,3168.5
2017-11-10,3186.35
2017-11-13,3169.65
2017-11-14,3159.45
2017-11-15,3125.25
2017-11-16,3136.2
2017-11-17,3136.65
2017-11-20,3129.3
2017-11-21,3156.5
2017-11-22,3238.75
2017-11-23,3247.25
2017-11-24,3265.4
2017-11-27,3337.0
2017-11-28,3360.8
2017-11-29,3346.9
2017-11-30,3318.8
2017-12-01,3252.85
2017-12-04,3261.9
2017-12-05,3291.7
2017-12-06,3278.35
2017-12-07,3323.9
2017-12-08,3312.7
2017-12-11,3328.35
2017-12-12,3308.9
2017-12-13,3310.5
2017-12-14,3301.75
2017-12-15,3330.65
2017-12-18,3349.4
2017-12-19,3380.05
2017-12-20,3404.55
2017-12-21,3422.1
2017-12-22,3445.8
2017-12-26,3465.15
2017-12-27,3480.55
2017-12-28,3470.55
2017-12-29,3464.3
2018-01-01,3461.4
2018-01-02,3456.8
2018-01-03,3466.85
2018-01-04,3479.0
2018-01-05,3529.55
2018-01-08,3572.4
2018-01-09,3528.6
2018-01-10,3515.05
2018-01-11,3531.6
2018-01-12,3592.1
2018-01-15,3642.7
2018-01-16,3617.9
2018-01-17,3565.2
2018-01-18,3517.5
2018-01-19,3540.55
2018-01-22,3558.55
2018-01-23,3549.6
2018-01-24,3537.8
2018-01-25,3507.45
2018-01-29,3530.8
2018-01-30,3499.05
2018-01-31,3488.9
2018-02-01,3469.3
2018-02-02,3346.85
2018-02-05,3345.85
2018-02-06,3291.6
2018-02-07,3344.55
2018-02-08,3411.65
2018-02-09,3379.1
2018-02-12,3417.05
2018-02-14,3402.85
2018-02-15,3363.75
2018-02-16,3313.55
2018-02-19,3280.3
2018-02-20,3302.75
2018-02-21,3312.85
2018-02-22,3285.35
2018-02-23,3317.25
2018-02-26,3381.9
2018-02-27,3345.7
2018-02-28,3311.6
2018-03-01,3263.5
2018-03-05,3232.3
2018-03-06,3245.75
2018-03-07,3236.25
2018-03-08,3244.55
2018-03-09,3259.5
2018-03-12,3287.8
2018-03-13,3307.05
2018-03-14,3356.5
2018-03-15,3326.65
2018-03-16,3308.2
2018-03-19,3269.2
2018-03-20,3281.35
2018-03-21,3258.35
2018-03-22,3216.35
2018-03-23,3225.4
2018-03-26,3333.25
2018-03-27,3345.5
2018-03-28,3286.5
2018-04-02,3332.8
2018-04-03,3364.3
2018-04-04,3306.95
2018-04-05,3358.6
2018-04-06,3365.15
2018-04-09,3328.4
2018-04-10,3330.5
2018-04-11,3340.2
2018-04-12,3338.95
2018-04-13,3349.8
2018-04-16,3361.85
2018-04-17,3343.4
2018-04-18,3391.0
2018-04-19,3410.1
2018-04-20,3377.5
2018-04-23,3401.45
2018-04-24,3344.3
2018-04-25,3323.35
2018-04-26,3322.65
2018-04-27,3356.0
2018-04-30,3362.6
2018-05-02,3354.55
2018-05-03,3337.5
2018-05-04,3316.7
2018-05-07,3373.55
2018-05-08,3355.45
2018-05-09,3338.5
2018-05-10,3286.7
2018-05-11,3303.6
2018-05-14,3289.15
2018-05-15,3264.7
2018-05-16,3283.0
2018-05-17,3261.2
2018-05-18,3217.05
2018-05-21,3154.05
2018-05-22,3209.25
2018-05-23,3168.85
2018-05-24,3180.35
2018-05-25,3228.1
2018-05-28,3266.8
2018-05-29,3210.4
2018-05-30,3208.0
2018-05-31,3179.65
2018-06-01,3165.25
2018-06-04,3163.65
2018-06-05,3098.55
2018-06-06,3133.0
2018-06-07,3155.55
2018-06-08,3194.35
2018-06-11,3227.2
2018-06-12,3235.25
2018-06-13,3210.9
2018-06-14,3188.55
2018-06-15,3178.7
2018-06-18,3170.75
2018-06-19,3133.1
2018-06-20,3146.55
2018-06-21,3145.25
2018-06-22,3147.65
2018-06-25,3104.7
2018-06-26,3109.65
2018-06-27,3043.6
2018-06-28,2995.25
2018-06-29,3025.7
2018-07-02,2991.95
2018-07-03,3017.75
2018-07-04,3010.9
2018-07-05,3010.95
2018-07-06,2997.4
2018-07-09,3006.25
2018-07-10,3009.25
2018-07-11,3000.0
2018-07-12,2968.5
2018-07-13,2862.95
2018-07-16,2792.85
2018-07-17,2832.85
2018-07-18,2832.3
2018-07-19,2826.65
2018-07-20,2813.75
2018-07-23,2835.85
2018-07-24,2885.45
2018-07-25,2851.25
2018-07-26,2827.2
2018-07-27,2827.8
2018-07-30,2839.95
2018-07-31,2832.55
2018-08-01,2849.55
2018-08-02,2830.95
2018-08-03,2867.85
2018-08-06,2879.3
2018-08-07,2916.3
2018-08-08,2927.55
2018-08-09,2922.65
2018-08-10,2903.2
2018-08-13,2817.1
2018-08-14,2856.8
2018-08-16,2817.25
2018-08-17,2845.3
2018-08-20,2862.7
2018-08-21,2897.6
2018-08-23,2866.7
2018-08-24,2871.15
2018-08-27,2871.75
2018-08-28,2865.25
2018-08-29,2852.75
2018-08-30,2857.35
2018-08-31,2840.1
2018-09-03,2853.05
2018-09-04,2768.75
2018-09-05,2739.65
2018-09-06,2695.8
2018-09-07,2715.7
2018-09-10,2712.55
2018-09-11,2673.2
2018-09-12,2673.0
2018-09-14,2710.2
2018-09-17,2708.4
2018-09-18,2654.95
2018-09-19,2604.8
2018-09-21,2580.8
2018-09-24,2521.25
2018-09-25,2521.85
2018-09-26,2516.8
2018-09-27,2492.6
2018-09-28,2447.5
2018-10-01,2482.8
2018-10-03,2471.65
2018-10-04,2460.65
2018-10-05,2371.4
2018-10-08,2348.3
2018-10-09,2398.35
2018-10-10,2530.25
2018-10-11,2526.05
2018-10-12,2566.95
2018-10-15,2600.35
2018-10-16,2606.95
2018-10-17,2551.25
2018-10-19,2497.4
2018-10-22,2460.25
2018-10-23,2415.1
2018-10-24,2424.6
2018-10-25,2367.05
2018-10-26,2359.1
2018-10-29,2424.2
2018-10-30,2466.1
2018-10-31,2489.4
2018-11-01,2492.3
2018-11-02,2475.85
2018-11-05,2442.15
2018-11-06,2464.55
2018-11-07,2471.45
2018-11-09,2488.5
2018-11-12,2434.45
2018-11-13,2429.15
2018-11-14,2419.95
2018-11-15,2422.45
2018-11-16,2434.1
2018-11-19,2459.6
2018-11-20,2448.35
2018-11-21,2433.3
2018-11-22,2467.9
2018-11-26,2476.35
2018-11-27,2470.5
2018-11-28,2523.4
2018-11-29,2547.35
2018-11-30,2549.85
2018-12-03,2526.8
2018-12-04,2542.05
2018-12-05,2499.55
2018-12-06,2473.5
2018-12-07,2497.55
2018-12-10,2451.6
2018-12-11,2497.4
2018-12-12,2531.4
2018-12-13,2562.6
2018-12-14,2562.55
2018-12-17,2596.05
2018-12-18,2492.6
2018-12-19,2516.2
2018-12-20,2513.8
2018-12-21,2466.1
2018-12-24,2414.3
2018-12-26,2465.4
2018-12-27,2507.85
2018-12-28,2556.15
2018-12-31,2566.2
2019-01-01,2574.15
2019-01-02,2540.5
2019-01-03,2491.7
2019-01-04,2519.15
2019-01-07,2527.2
2019-01-08,2495.9
2019-01-09,2494.95
2019-01-10,2496.95
2019-01-11,2496.35
2019-01-14,2471.85
2019-01-15,2501.65
2019-01-16,2480.4
2019-01-17,2428.7
2019-01-18,2389.6
2019-01-21,2375.95
2019-01-22,2343.25
2019-01-23,2373.75
2019-01-24,2369.6
2019-01-25,1981.6
2019-01-28,2147.55
2019-01-29,2160.2
2019-01-30,2197.05
2019-01-31,2173.4
2019-02-01,2097.25
2019-02-04,2068.25
2019-02-05,2115.15
2019-02-06,2201.2
2019-02-07,2256.65
2019-02-08,2214.35
2019-02-11,2243.6
2019-02-12,2273.5
2019-02-13,2250.1
2019-02-14,2338.1
2019-02-15,2309.95
2019-02-18,2325.75
2019-02-19,2357.25
2019-02-20,2361.2
2019-02-21,2387.0
2019-02-22,2394.85
2019-02-25,2388.7
2019-02-26,2465.65
2019-02-27,2443.95
2019-02-28,2465.45
2019-03-01,2544.6
2019-03-05,2566.3
2019-03-06,2532.8
2019-03-07,2486.05
2019-03-08,2461.25
2019-03-11,2481.55
2019-03-12,2534.45
2019-03-13,2482.65
2019-03-14,2491.75
2019-03-15,2503.95
2019-03-18,2521.55
2019-03-19,2539.35
2019-03-20,2453.55
2019-03-22,2409.8
2019-03-25,2343.35
2019-03-26,2363.4
2019-03-27,2385.65
2019-03-28,2468.65
2019-03-29,2496.6
2019-04-01,2481.0
2019-04-02,2459.45
2019-04-03,2401.85
2019-04-04,2428.0
2019-04-05,2440.85
2019-04-08,2415.8
2019-04-09,2410.75
2019-04-10,2404.05
2019-04-11,2408.6
2019-04-12,2442.85
2019-04-15,2433.25
2019-04-16,2433.9
2019-04-18,2380.1
2019-04-22,2358.6
2019-04-23,2361.75
2019-04-24,2390.35
2019-04-25,2379.55
2019-04-26,2375.25
2019-04-30,2408.75
2019-05-02,2370.15
2019-05-03,2349.05
2019-05-06,2297.9
2019-05-07,2234.95
2019-05-08,2133.65
2019-05-09,2209.95
2019-05-10,2228.0
2019-05-13,2143.85
2019-05-14,2149.05
2019-05-15,2068.7
2019-05-16,2115.55
2019-05-17,2190.25
2019-05-20,2226.5
2019-05-21,2174.9
2019-05-22,2163.6
2019-05-23,2192.1
2019-05-24,2220.8
2019-05-27,2202.3
2019-05-28,2245.85
2019-05-29,2225.3
2019-05-30,2226.4
2019-05-31,2204.05
2019-06-03,2198.0
2019-06-04,2165.95
2019-06-06,2131.95
2019-06-07,2131.45
2019-06-10,2095.35
2019-06-11,2122.9
2019-06-12,2109.65
2019-06-13,2134.0
2019-06-14,2086.15
2019-06-17,2053.7
2019-06-18,2051.2
2019-06-19,2058.55
2019-06-20,2076.95
2019-06-21,2047.7
2019-06-24,2038.05
2019-06-25,2043.45
2019-06-26,2053.95
2019-06-27,2049.65
2019-06-28,2039.8
2019-07-01,2092.75
2019-07-02,2089.35
2019-07-03,2111.75
2019-07-04,2103.6
2019-07-05,2053.15
2019-07-08,1986.3
2019-07-09,1984.35
2019-07-10,1980.45
2019-07-11,2057.15
2019-07-12,2066.1
2019-07-15,2056.35
2019-07-16,2053.35
2019-07-17,2067.45
2019-07-18,2072.2
2019-07-19,2020.1
2019-07-22,2058.05
2019-07-23,2062.5
2019-07-24,2097.3
2019-07-25,2119.9
2019-07-26,2133.35
2019-07-29,2063.35
2019-07-30,2016.6
2019-07-31,1957.8
2019-08-01,1896.8
2019-08-02,1870.65
2019-08-05,1807.5
2019-08-06,1786.1
2019-08-07,1819.9
2019-08-08,1845.5
2019-08-09,1832.75
2019-08-13,1811.55
2019-08-14,1861.5
2019-08-16,1859.1
2019-08-19,1871.4
2019-08-20,1866.05
2019-08-21,1839.05
2019-08-22,1782.4
2019-08-23,1856.9
2019-08-26,1922.85
2019-08-27,1919.35
2019-08-28,1921.3
2019-08-29,1892.15
2019-08-30,1914.65
2019-09-03,1865.0
2019-09-04,1853.85
2019-09-05,1883.35
2019-09-06,1905.85
2019-09-09,1912.05
2019-09-11,1911.5
2019-09-12,1902.7
2019-09-13,1917.0
2019-09-16,1922.45
2019-09-17,1876.15
2019-09-18,1867.95
2019-09-19,1785.65
2019-09-20,1845.85
2019-09-23,1858.95
2019-09-24,1862.8
2019-09-25,1826.2
2019-09-26,1870.95
2019-09-27,1838.4
2019-09-30,1800.0
2019-10-01,1722.15
2019-10-03,1771.3
2019-10-04,1707.85
2019-10-07,1729.6
2019-10-09,1734.7
2019-10-10,1712.35
2019-10-11,1707.25
2019-10-14,1718.25
2019-10-15,1740.8
2019-10-16,1752.25
2019-10-17,1780.7
2019-10-18,1762.8
2019-10-22,1757.1
2019-10-23,1735.1
2019-10-24,1724.15
2019-10-25,1732.35
2019-10-27,1744.15
2019-10-29,1738.9
2019-10-30,1728.9
2019-10-31,1786.8
2019-11-01,1924.85
2019-11-04,1865.95
2019-11-05,1839.0
2019-11-06,1832.8
2019-11-07,1839.2
2019-11-08,1825.85
2019-11-11,1878.9
2019-11-13,1793.85
2019-11-14,1791.95
2019-11-15,1801.0
2019-11-18,1815.7
2019-11-19,1804.85
2019-11-20,1863.2
2019-11-21,1939.15
2019-11-22,1978.55
2019-11-25,1960.45
2019-11-26,1889.35
2019-11-27,1881.9
2019-11-28,1881.2
2019-11-29,1834.9
2019-12-02,1826.35
2019-12-03,1783.3
2019-12-04,1797.6
2019-12-05,1850.65
2019-12-06,1787.4
2019-12-09,1775.8
2019-12-10,1741.35
2019-12-11,1752.65
2019-12-12,1758.1
2019-12-13,1765.7
2019-12-16,1755.0
2019-12-17,1772.1
2019-12-18,1766.0
2019-12-19,1766.45
2019-12-20,1787.8
2019-12-23,1803.2
2019-12-24,1797.3
2019-12-26,1797.85
2019-12-27,1815.55
2019-12-30,1830.3
2019-12-31,1803.6
2020-01-01,1794.2
2020-01-02,1800.65
2020-01-03,1760.5
2020-01-06,1717.35
2020-01-07,1735.15
2020-01-08,1726.6
2020-01-09,1767.95
2020-01-10,1770.65
2020-01-13,1784.8
2020-01-14,1822.2
2020-01-15,1837.0
2020-01-16,1863.5
2020-01-17,1870.1
2020-01-20,1835.7
2020-01-21,1876.5
2020-01-22,1909.0
2020-01-23,1871.85
2020-01-24,1889.9
2020-01-27,1882.45
2020-01-28,1861.0
2020-01-29,1868.05
2020-01-30,1845.0
2020-01-31,1835.3
2020-02-01,1755.9
2020-02-03,1779.2
2020-02-04,1782.2
2020-02-05,1764.7
2020-02-06,1792.35
2020-02-07,1827.25
2020-02-10,1798.1
2020-02-11,1827.45
2020-02-12,1824.2
2020-02-13,1834.85
2020-02-14,1832.5
2020-02-17,1812.25
2020-02-18,1845.9
2020-02-19,1882.0
2020-02-20,1871.7
2020-02-24,1829.6
