date,NIFTY CEMENT
2019-05-08,6935.84
2019-05-09,6899.65
2019-05-10,6861.24
2019-05-13,6729.22
2019-05-14,6790.04
2019-05-15,6700.0
2019-05-16,6821.31
2019-05-17,6869.7
2019-05-20,7228.29
2019-05-21,7115.27
2019-05-22,7102.32
2019-05-23,7234.34
2019-05-24,7455.82
2019-05-27,7639.95
2019-05-28,7582.94
2019-05-29,7515.59
2019-05-30,7509.44
2019-05-31,7440.81
2019-06-03,7533.72
2019-06-04,7356.58
2019-06-06,7160.28
2019-06-07,7179.89
2019-06-10,7197.95
2019-06-11,7207.67
2019-06-12,7157.42
2019-06-13,7180.32
2019-06-14,7073.89
2019-06-17,6920.54
2019-06-18,7007.26
2019-06-19,6941.61
2019-06-20,7111.06
2019-06-21,7102.38
2019-06-24,7082.14
2019-06-25,7164.85
2019-06-26,7251.68
2019-06-27,7241.27
2019-06-28,7151.92
2019-07-01,7139.35
2019-07-02,7167.42
2019-07-03,7177.8
2019-07-04,7232.89
2019-07-05,7113.28
2019-07-08,6904.71
2019-07-09,7067.18
2019-07-10,7042.42
2019-07-11,7096.21
2019-07-12,7121.21
2019-07-15,7179.15
2019-07-16,7202.13
2019-07-17,7201.21
2019-07-18,7123.83
2019-07-19,7017.3
2019-07-22,7030.02
2019-07-23,7034.82
2019-07-24,6953.68
2019-07-25,6963.62
2019-07-26,7009.51
2019-07-29,6784.64
2019-07-30,6656.29
2019-07-31,6678.06
2019-08-01,6540.14
2019-08-02,6582.35
2019-08-05,6500.67
2019-08-06,6635.08
2019-08-07,6627.24
2019-08-08,6599.97
2019-08-09,6702.15
2019-08-13,6519.65
2019-08-14,6623.62
2019-08-16,6626.43
2019-08-19,6590.48
2019-08-20,6458.96
2019-08-21,6292.63
2019-08-22,6183.89
2019-08-23,6239.09
2019-08-26,6394.85
2019-08-27,6504.86
2019-08-28,6479.17
2019-08-29,6366.77
2019-08-30,6371.76
2019-09-03,6150.27
2019-09-04,6126.91
2019-09-05,6151.49
2019-09-06,6193.6
2019-09-09,6243.02
2019-09-11,6311.95
2019-09-12,6340.81
2019-09-13,6439.29
2019-09-16,6435.63
2019-09-17,6276.69
2019-09-18,6287.08
2019-09-19,6178.79
2019-09-20,6696.62
2019-09-23,6899.17
2019-09-24,6815.91
2019-09-25,6671.94
2019-09-26,6740.2
2019-09-27,6671.28
2019-09-30,6575.83
2019-10-01,6427.29
2019-10-03,6311.23
2019-10-04,6164.98
2019-10-07,6042.08
2019-10-09,6204.36
2019-10-10,6156.61
2019-10-11,6209.67
2019-10-14,6292.48
2019-10-15,6335.33
2019-10-16,6437.45
2019-10-17,6454.26
2019-10-18,6576.09
2019-10-22,6543.22
2019-10-23,6531.59
2019-10-24,6524.48
2019-10-25,6486.64
2019-10-27,6501.8
2019-10-29,6508.75
2019-10-30,6566.04
2019-10-31,6637.06
2019-11-01,6656.72
2019-11-04,6742.57
2019-11-05,6636.07
2019-11-06,6649.93
2019-11-07,6696.41
2019-11-08,6651.39
2019-11-11,6613.87
2019-11-13,6524.15
2019-11-14,6500.18
2019-11-15,6539.75
2019-11-18,6597.06
2019-11-19,6616.09
2019-11-20,6643.0
2019-11-21,6593.62
2019-11-22,6608.01
2019-11-25,6683.18
2019-11-26,6648.09
2019-11-27,6738.17
2019-11-28,6777.54
2019-11-29,6748.79
2019-12-02,6794.87
2019-12-03,6657.66
2019-12-04,6677.69
2019-12-05,6609.95
2019-12-06,6576.8
2019-12-09,6551.99
2019-12-10,6453.91
2019-12-11,6404.47
2019-12-12,6436.04
2019-12-13,6529.13
2019-12-16,6458.18
2019-12-17,6529.68
2019-12-18,6472.45
2019-12-19,6433.4
2019-12-20,6448.12
2019-12-23,6440.62
2019-12-24,6423.83
2019-12-26,6400.86
2019-12-27,6415.41
2019-12-30,6427.76
2019-12-31,6436.53
2020-01-01,6450.31
2020-01-02,6704.66
2020-01-03,6663.7
2020-01-06,6525.28
2020-01-07,6678.56
2020-01-08,6765.93
2020-01-09,6873.6
2020-01-10,6962.67
2020-01-13,7038.26
2020-01-14,7033.41
2020-01-15,7084.9
2020-01-16,7011.48
2020-01-17,7040.09
2020-01-20,6999.39
2020-01-21,6989.89
2020-01-22,7062.62
2020-01-23,7166.56
2020-01-24,7274.68
2020-01-27,7271.21
2020-01-28,7237.31
2020-01-29,7173.02
2020-01-30,7064.59
2020-01-31,6955.31
2020-02-01,6714.96
2020-02-03,6884.99
2020-02-04,7070.94
2020-02-05,7076.2
2020-02-06,7100.34
2020-02-07,7100.64
2020-02-10,6993.16
2020-02-11,7011.22
2020-02-12,6988.45
2020-02-13,6964.68
2020-02-14,6927.34
2020-02-17,6866.12
2020-02-18,6818.04
2020-02-19,6962.97
2020-02-20,6938.98
2020-02-24,6868.5
2020-02-25,6841.99
2020-02-26,6853.62
2020-02-27,6843.45
2020-02-28,6609.24
2020-03-02,6530.86
2020-03-03,6723.09
2020-03-04,6590.74
2020-03-05,6539.6
2020-03-06,6479.88
2020-03-09,6235.78
2020-03-11,6139.92
2020-03-12,5629.12
2020-03-13,5881.05
2020-03-16,5611.01
2020-03-17,5492.56
2020-03-18,5235.26
2020-03-19,5009.24
2020-03-20,5295.71
2020-03-23,4613.02
2020-03-24,4503.78
2020-03-25,4654.25
2020-03-26,4776.04
2020-03-27,4711.49
2020-03-30,4643.36
2020-03-31,4827.07
2020-04-01,4734.95
2020-04-03,4596.02
2020-04-07,4869.28
2020-04-08,4728.47
2020-04-09,4938.97
2020-04-13,5120.47
2020-04-15,5259.06
2020-04-16,5317.21
2020-04-17,5385.73
2020-04-20,5352.54
2020-04-21,5237.1
2020-04-22,5375.25
2020-04-23,5301.91
2020-04-24,5169.89
2020-04-27,5207.65
2020-04-28,5193.15
2020-04-29,5232.86
2020-04-30,5347.31
2020-05-04,5079.26
2020-05-05,5041.55
2020-05-06,5141.06
2020-05-07,5088.1
2020-05-08,5110.46
2020-05-11,5204.59
2020-05-12,5215.93
2020-05-13,5433.06
2020-05-14,5375.75
2020-05-15,5416.95
2020-05-18,5144.32
2020-05-19,5223.92
2020-05-20,5397.82
2020-05-21,5427.25
2020-05-22,5553.14
2020-05-26,5755.89
2020-05-27,5754.56
2020-05-28,5841.44
2020-05-29,5873.19
2020-06-01,5889.34
2020-06-02,5963.44
2020-06-03,5940.72
2020-06-04,5911.93
2020-06-05,6084.21
2020-06-08,5979.67
2020-06-09,5916.38
2020-06-10,5992.53
2020-06-11,5877.12
2020-06-12,6025.81
2020-06-15,5926.84
2020-06-16,5936.69
2020-06-17,5949.41
2020-06-18,6015.5
2020-06-19,6104.97
2020-06-22,6135.79
2020-06-23,6268.07
2020-06-24,6113.04
2020-06-25,6086.5
2020-06-26,6157.78
2020-06-29,6115.04
2020-06-30,6210.96
2020-07-01,6208.23
2020-07-02,6236.25
2020-07-03,6262.31
2020-07-06,6339.37
2020-07-07,6283.87
2020-07-08,6201.28
2020-07-09,6281.5
2020-07-10,6203.85
2020-07-13,6239.84
2020-07-14,6119.63
2020-07-15,6099.93
2020-07-16,6084.92
2020-07-17,6182.92
2020-07-20,6239.47
2020-07-21,6334.86
2020-07-22,6297.79
2020-07-23,6254.14
2020-07-24,6192.53
2020-07-27,6211.79
2020-07-28,6456.5
2020-07-29,6489.87
2020-07-30,6496.46
2020-07-31,6528.67
2020-08-03,6498.26
2020-08-04,6506.24
2020-08-05,6558.41
2020-08-06,6549.95
2020-08-07,6549.78
2020-08-10,6560.22
2020-08-11,6523.06
2020-08-12,6520.07
2020-08-13,6529.38
2020-08-14,6482.19
2020-08-17,6465.47
2020-08-18,6684.92
2020-08-19,6695.28
2020-08-20,6682.53
2020-08-21,6745.88
2020-08-24,6717.32
2020-08-25,6677.44
2020-08-26,6631.82
2020-08-27,6644.9
2020-08-28,6666.68
2020-08-31,6392.17
2020-09-01,6444.62
2020-09-02,6500.8
2020-09-03,6546.23
2020-09-04,6426.96
2020-09-07,6402.92
2020-09-08,6272.17
2020-09-09,6274.5
2020-09-10,6411.33
2020-09-11,6408.66
2020-09-14,6507.86
2020-09-15,6623.69
2020-09-16,6694.32
2020-09-17,6690.07
2020-09-18,6697.14
2020-09-21,6460.85
2020-09-22,6434.32
2020-09-23,6425.85
2020-09-24,6192.73
2020-09-25,6370.62
2020-09-28,6549.02
2020-09-29,6608.45
2020-09-30,6676.32
2020-10-01,6750.48
2020-10-05,6697.77
2020-10-06,6786.45
2020-10-07,6922.74
2020-10-08,6996.74
2020-10-09,6991.7
2020-10-12,6971.26
2020-10-13,7052.56
2020-10-14,7136.0
2020-10-15,7015.16
2020-10-16,7177.04
2020-10-19,7206.88
2020-10-20,7278.12
2020-10-21,7366.83
2020-10-22,7385.81
2020-10-23,7287.13
2020-10-26,7197.88
2020-10-27,7403.53
2020-10-28,7305.17
2020-10-29,7372.49
2020-10-30,7413.26
2020-11-02,7414.79
2020-11-03,7465.09
2020-11-04,7482.58
2020-11-05,7631.1
2020-11-06,7556.31
2020-11-09,7628.51
2020-11-10,7647.89
2020-11-11,7760.72
2020-11-12,7872.8
2020-11-13,7922.06
2020-11-14,7935.67
2020-11-17,8080.41
2020-11-18,8051.56
2020-11-19,7965.43
2020-11-20,8024.26
2020-11-23,8131.36
2020-11-24,8106.99
2020-11-25,7985.2
2020-11-26,8119.81
2020-11-27,8206.14
2020-12-01,8381.37
2020-12-02,8385.11
2020-12-03,8386.21
2020-12-04,8398.06
2020-12-07,8398.1
2020-12-08,8411.96
2020-12-09,8303.86
2020-12-10,8092.67
2020-12-11,8090.04
2020-12-14,8123.89
2020-12-15,8188.27
2020-12-16,8199.74
2020-12-17,8211.32
2020-12-18,8212.04
2020-12-21,7854.36
2020-12-22,7898.49
2020-12-23,7979.99
2020-12-24,8015.18
2020-12-28,8075.49
2020-12-29,8073.19
2020-12-30,8352.14
2020-12-31,8235.36
2021-01-01,8280.52
2021-01-04,8386.14
2021-01-05,8403.73
2021-01-06,8602.98
2021-01-07,8681.92
2021-01-08,8876.56
2021-01-11,8867.75
2021-01-12,8853.3
2021-01-13,8820.81
2021-01-14,8779.6
2021-01-15,8664.53
2021-01-18,8455.4
2021-01-19,8620.92
2021-01-20,8641.99
2021-01-21,8513.63
2021-01-22,8522.68
2021-01-25,8515.39
2021-01-27,8446.38
2021-01-28,8439.38
2021-01-29,8354.85
2021-02-01,8877.19
2021-02-02,9373.83
2021-02-03,9275.29
2021-02-04,9428.71
2021-02-05,9399.22
2021-02-08,9662.6
2021-02-09,9660.76
2021-02-10,9719.23
2021-02-11,9812.91
2021-02-12,9910.62
2021-02-15,10016.31
2021-02-16,10044.93
2021-02-17,10026.6
2021-02-18,9911.05
2021-02-19,9770.27
2021-02-22,9656.64
2021-02-23,9688.43
2021-02-24,9800.47
2021-02-25,9929.91
2021-02-26,9647.89
2021-03-01,9960.45
2021-03-02,10036.79
2021-03-03,10150.46
2021-03-04,10440.82
2021-03-05,10294.07
2021-03-08,10223.14
2021-03-09,10330.77
2021-03-10,10397.42
2021-03-12,10329.75
2021-03-15,10277.04
2021-03-16,10293.83
2021-03-17,10126.71
2021-03-18,10099.94
2021-03-19,10220.15
2021-03-22,10399.07
2021-03-23,10610.25
2021-03-24,10483.44
2021-03-25,10286.49
2021-03-26,10438.09
2021-03-30,10620.6
2021-03-31,10755.59
2021-04-01,10870.5
2021-04-05,10751.78
2021-04-06,10778.45
2021-04-07,10832.32
2021-04-08,11161.43
2021-04-09,11099.98
2021-04-12,10559.27
2021-04-13,10676.06
2021-04-15,10528.59
2021-04-16,10666.08
2021-04-19,10460.26
2021-04-20,10220.56
2021-04-22,10179.87
2021-04-23,10061.61
2021-04-26,10235.34
2021-04-27,10332.49
2021-04-28,10404.59
2021-04-29,10461.48
2021-04-30,10438.4
2021-05-03,10528.5
2021-05-04,10445.13
2021-05-05,10513.18
2021-05-06,10578.73
2021-05-07,10632.12
2021-05-10,10586.41
2021-05-11,10684.47
2021-05-12,10540.41
2021-05-14,10472.5
2021-05-17,10685.37
2021-05-18,10841.56
2021-05-19,10874.48
2021-05-20,10955.6
2021-05-21,11005.05
2021-05-24,11003.27
2021-05-25,10920.07
2021-05-26,10991.1
2021-05-27,11108.04
2021-05-28,11055.75
2021-05-31,11100.38
2021-06-01,11016.3
2021-06-02,11084.22
2021-06-03,11208.62
2021-06-04,11224.77
2021-06-07,11394.73
2021-06-08,11393.2
2021-06-09,11250.0
2021-06-10,11343.19
2021-06-11,11282.6
2021-06-14,11328.61
2021-06-15,11427.44
2021-06-16,11330.29
2021-06-17,11395.8
2021-06-18,11336.67
2021-06-21,11430.74
2021-06-22,11539.11
2021-06-23,11496.08
2021-06-24,11501.45
2021-06-25,11558.09
2021-06-28,11555.79
2021-06-29,11508.09
2021-06-30,11411.24
2021-07-01,11343.02
2021-07-02,11365.54
2021-07-05,11414.17
2021-07-06,11719.48
2021-07-07,11748.11
2021-07-08,11719.32
2021-07-09,11817.89
2021-07-12,12092.36
2021-07-13,12168.12
2021-07-14,12174.5
2021-07-15,12313.02
2021-07-16,12322.69
2021-07-19,12310.57
2021-07-20,12539.74
2021-07-22,12568.25
2021-07-23,12565.21
2021-07-26,12659.82
2021-07-27,12573.05
2021-07-28,12535.68
2021-07-29,12608.35
2021-07-30,12700.53
2021-08-02,12881.49
2021-08-03,12938.4
2021-08-04,12753.28
2021-08-05,12645.81
2021-08-06,12451.74
2021-08-09,12410.3
2021-08-10,12168.32
2021-08-11,12078.79
2021-08-12,12084.21
2021-08-13,12094.33
2021-08-16,11955.73
2021-08-17,12003.58
2021-08-18,12178.25
2021-08-20,11966.41
2021-08-23,11778.78
2021-08-24,11944.74
2021-08-25,11946.77
2021-08-26,11942.62
2021-08-27,12156.25
2021-08-30,12372.88
2021-08-31,12591.07
2021-09-01,12573.27
2021-09-02,12883.47
2021-09-03,12966.32
2021-09-06,13043.77
2021-09-07,13126.91
2021-09-08,13089.29
2021-09-09,13138.84
2021-09-13,13196.03
2021-09-14,13152.42
2021-09-15,13210.58
2021-09-16,13052.54
2021-09-17,12854.84
2021-09-20,12564.25
2021-09-21,12558.02
2021-09-22,12606.68
2021-09-23,12624.29
2021-09-24,12486.67
2021-09-27,12567.46
2021-09-28,12495.4
2021-09-29,12475.31
2021-09-30,12437.86
2021-10-01,12506.17
2021-10-04,12576.2
2021-10-05,12478.66
2021-10-06,12295.3
2021-10-07,12385.09
2021-10-08,12340.5
2021-10-11,12424.21
2021-10-12,12344.67
2021-10-13,12415.18
2021-10-14,12616.07
2021-10-18,12670.76
2021-10-19,12294.0
2021-10-20,12196.35
2021-10-21,12201.99
2021-10-22,12073.18
2021-10-25,11955.17
2021-10-26,12213.15
2021-10-27,12304.57
2021-10-28,12377.29
2021-10-29,12659.52
2021-11-01,12865.36
2021-11-02,12807.62
2021-11-03,12974.93
2021-11-04,13022.45
2021-11-08,13449.45
2021-11-09,13452.31
2021-11-10,13432.02
2021-11-11,13297.1
2021-11-12,13367.81
2021-11-15,13242.22
2021-11-16,12953.04
2021-11-17,12828.42
2021-11-18,12673.22
2021-11-22,12403.44
2021-11-23,12558.87
2021-11-24,12464.46
2021-11-25,12435.81
2021-11-26,11998.01
2021-11-29,11876.81
2021-11-30,11951.82
2021-12-01,11892.3
2021-12-02,12028.08
2021-12-03,11988.12
2021-12-06,11762.95
2021-12-07,11924.92
2021-12-08,12127.82
2021-12-09,12188.52
2021-12-10,12219.61
2021-12-13,12203.1
2021-12-14,12225.54
2021-12-15,12164.86
2021-12-16,12148.12
2021-12-17,11924.85
2021-12-20,11513.1
2021-12-21,11746.02
2021-12-22,11848.94
2021-12-23,11908.87
2021-12-24,11766.46
2021-12-27,11769.75
2021-12-28,11973.49
2021-12-29,11874.66
2021-12-30,11819.74
2021-12-31,12065.78
2022-01-03,12304.58
2022-01-04,12315.48
2022-01-05,12440.09
2022-01-06,12238.42
2022-01-07,12572.55
2022-01-10,12709.33
2022-01-11,12672.54
2022-01-12,12754.34
2022-01-13,12685.52
2022-01-14,12787.82
2022-01-17,13035.91
2022-01-18,12517.06
2022-01-19,12347.23
2022-01-20,12363.35
2022-01-21,12100.71
2022-01-24,11628.12
2022-01-25,11635.34
2022-01-27,11452.28
2022-01-28,11584.72
2022-01-31,11743.32
2022-02-01,12165.01
2022-02-02,12138.84
2022-02-03,12016.3
2022-02-04,12004.21
2022-02-07,12014.53
2022-02-08,11943.02
2022-02-09,12079.14
2022-02-10,12036.74
2022-02-11,11746.74
2022-02-14,11257.49
2022-02-15,11653.41
2022-02-16,11576.16
2022-02-17,11497.56
2022-02-18,11267.43
2022-02-21,11158.84
2022-02-22,11047.24
2022-02-23,11003.32
2022-02-24,10324.99
2022-02-25,10526.81
2022-02-28,10651.14
2022-03-02,10409.38
2022-03-03,9932.42
2022-03-04,9901.12
2022-03-07,9508.18
2022-03-08,9622.4
2022-03-09,9826.12
2022-03-10,9999.73
2022-03-11,10018.69
2022-03-14,9996.64
2022-03-15,10031.52
2022-03-16,10406.97
2022-03-17,10467.6
2022-03-21,10197.86
2022-03-22,10202.05
2022-03-23,10164.28
2022-03-24,10182.03
2022-03-25,10127.15
2022-03-28,10118.4
2022-03-29,10379.81
2022-03-30,10590.52
2022-03-31,10563.82
2022-04-01,10720.38
2022-04-04,10820.48
2022-04-05,10956.41
2022-04-06,10944.23
2022-04-07,10947.18
2022-04-08,11209.03
2022-04-11,11422.2
2022-04-12,11251.19
2022-04-13,11359.25
2022-04-18,11196.83
2022-04-19,10973.05
2022-04-20,11287.86
2022-04-21,11437.7
2022-04-22,11317.15
2022-04-25,11174.09
2022-04-26,11322.79
2022-04-27,11217.69
2022-04-28,11299.64
2022-04-29,11181.57
2022-05-02,11190.68
2022-05-04,10846.98
2022-05-05,10740.57
2022-05-06,10511.07
2022-05-09,10483.1
2022-05-10,10420.85
2022-05-11,10320.35
2022-05-12,10212.54
2022-05-13,10088.91
2022-05-16,10138.38
2022-05-17,10224.12
2022-05-18,10258.8
2022-05-19,10121.71
2022-05-20,10247.34
2022-05-23,10105.02
2022-05-24,9939.2
2022-05-25,9780.7
2022-05-26,9949.43
2022-05-27,9981.52
2022-05-30,10199.39
2022-05-31,10122.49
2022-06-01,10097.8
2022-06-02,10109.52
2022-06-03,9610.28
2022-06-06,9512.02
2022-06-07,9435.37
2022-06-08,9432.48
2022-06-09,9407.7
2022-06-10,9423.29
2022-06-13,9268.21
2022-06-14,9297.54
2022-06-15,9360.86
2022-06-16,9138.05
2022-06-17,9021.55
2022-06-20,9105.02
2022-06-21,9209.89
2022-06-22,9169.11
2022-06-23,9201.28
2022-06-24,9298.75
2022-06-27,9433.51
2022-06-28,9453.85
2022-06-29,9473.43
2022-06-30,9403.46
2022-07-01,9548.87
2022-07-04,9566.37
2022-07-05,9558.41
2022-07-06,9738.87
2022-07-07,9792.12
2022-07-08,9803.9
2022-07-11,9825.78
2022-07-12,9751.71
2022-07-13,9816.55
2022-07-14,9715.19
2022-07-15,9742.59
2022-07-18,9928.41
2022-07-19,9998.31
2022-07-20,9989.97
2022-07-21,10103.55
2022-07-22,10379.16
2022-07-25,10296.0
2022-07-26,10325.92
2022-07-27,10492.16
2022-07-28,10417.98
2022-07-29,10553.18
2022-08-01,10637.26
2022-08-02,10680.89
2022-08-03,10651.55
2022-08-04,10610.53
2022-08-05,10816.76
2022-08-08,10759.95
2022-08-10,10701.71
2022-08-11,10706.45
2022-08-12,10741.23
2022-08-16,10857.98
2022-08-17,10908.01
2022-08-18,11089.22
2022-08-19,11052.54
2022-08-22,10756.74
2022-08-23,10833.37
2022-08-24,10883.12
2022-08-25,10884.34
2022-08-26,11001.73
2022-08-29,10956.5
2022-08-30,11122.01
2022-09-01,11072.89
2022-09-02,11027.78
2022-09-05,11082.89
2022-09-06,11220.3
2022-09-07,11621.64
2022-09-08,11947.24
2022-09-09,11793.84
2022-09-12,12011.54
2022-09-13,12097.7
2022-09-14,12462.9
2022-09-15,12513.56
2022-09-16,12053.7
2022-09-19,12310.81
2022-09-20,12479.79
2022-09-21,11949.61
2022-09-22,11870.22
2022-09-23,11634.28
2022-09-26,11303.28
2022-09-27,11327.31
2022-09-28,11275.53
2022-09-29,11357.24
2022-09-30,11513.24
2022-10-03,11212.22
2022-10-04,11405.38
2022-10-06,11503.23
2022-10-07,11481.65
2022-10-10,11408.45
2022-10-11,11133.16
2022-10-12,11262.21
2022-10-13,11174.88
2022-10-14,11195.63
2022-10-17,11269.78
2022-10-18,11247.86
2022-10-19,11302.35
2022-10-20,11412.17
2022-10-21,11294.62
2022-10-24,11360.67
2022-10-25,11398.54
2022-10-27,11529.13
2022-10-28,11442.79
2022-10-31,11816.42
2022-11-01,11996.34
2022-11-02,11977.4
2022-11-03,11989.41
2022-11-04,12220.59
2022-11-07,12380.35
2022-11-09,12197.68
2022-11-10,11914.69
2022-11-11,11955.1
2022-11-14,12201.0
2022-11-15,12272.51
2022-11-16,12209.52
2022-11-17,12131.12
2022-11-18,12088.0
2022-11-21,12021.81
2022-11-22,12106.22
2022-11-23,12115.98
2022-11-24,12122.79
2022-11-25,12212.64
2022-11-28,12253.98
2022-11-29,12260.91
2022-11-30,12502.47
2022-12-01,12750.31
2022-12-02,12836.04
2022-12-05,12778.41
2022-12-06,12832.53
2022-12-07,12789.88
2022-12-08,12897.84
2022-12-09,12816.76
2022-12-12,12917.18
2022-12-13,12909.36
2022-12-14,12944.56
2022-12-15,12748.93
2022-12-16,12561.44
2022-12-19,12666.85
2022-12-20,12593.83
2022-12-21,12350.6
2022-12-22,12364.14
2022-12-23,11879.59
2022-12-26,12170.87
2022-12-27,12315.51
2022-12-28,12287.86
2022-12-29,12178.03
2022-12-30,12161.2
2023-01-02,12229.68
2023-01-03,12251.54
2023-01-04,12165.68
2023-01-05,12234.91
2023-01-06,12129.36
2023-01-09,12176.11
2023-01-10,12020.38
2023-01-11,11998.64
2023-01-12,12095.98
2023-01-13,12192.15
2023-01-16,12174.22
2023-01-17,12214.25
2023-01-18,12218.85
2023-01-19,12214.88
2023-01-20,12112.01
2023-01-23,11729.37
2023-01-24,11613.49
2023-01-25,11266.62
2023-01-27,10717.2
2023-01-30,10922.71
2023-01-31,11200.33
2023-02-01,10934.62
2023-02-02,11070.14
2023-02-03,11233.73
2023-02-06,11240.76
2023-02-07,11263.88
2023-02-08,11433.26
2023-02-09,11214.01
2023-02-10,11299.19
2023-02-13,11165.55
2023-02-14,11114.53
2023-02-15,11235.62
2023-02-16,11257.11
2023-02-17,11410.91
2023-02-20,11509.75
2023-02-21,11454.93
2023-02-22,11191.35
2023-02-23,11133.88
2023-02-24,11126.36
2023-02-27,10982.66
2023-02-28,11105.8
2023-03-01,11282.57
2023-03-02,11368.62
2023-03-03,11428.09
2023-03-06,11356.85
2023-03-08,11459.13
2023-03-09,11347.6
2023-03-10,11331.71
2023-03-13,11081.66
2023-03-14,10957.26
2023-03-15,11024.17
2023-03-16,11101.51
2023-03-17,11168.93
2023-03-20,11074.69
2023-03-21,11203.98
2023-03-22,11298.11
2023-03-23,11280.33
2023-03-24,11245.48
2023-03-27,11296.69
2023-03-28,11132.02
2023-03-29,11384.09
2023-03-31,11497.41
2023-04-03,11589.36
2023-04-05,11697.03
2023-04-06,11705.17
2023-04-10,11749.62
2023-04-11,11787.17
2023-04-12,11847.7
2023-04-13,11776.61
2023-04-17,11847.97
2023-04-18,11709.47
2023-04-19,11637.0
2023-04-20,11526.09
2023-04-21,11333.7
2023-04-24,11428.19
2023-04-25,11457.97
2023-04-26,11497.68
2023-04-27,11533.38
2023-04-28,11693.39
2023-05-02,11678.35
2023-05-03,11637.29
2023-05-04,11743.5
2023-05-05,11824.81
2023-05-08,11990.17
2023-05-09,11909.66
2023-05-10,11953.04
2023-05-11,12069.93
2023-05-12,11984.23
2023-05-15,11944.12
2023-05-16,11886.61
2023-05-17,11907.52
2023-05-18,11751.34
2023-05-19,11883.93
2023-05-22,12053.79
2023-05-23,12045.11
2023-05-24,11929.09
2023-05-25,11928.67
2023-05-26,12025.35
2023-05-29,12165.23
2023-05-30,12334.41
2023-05-31,12240.59
2023-06-01,12284.12
2023-06-02,12382.96
2023-06-05,12419.46
2023-06-06,12735.0
2023-06-07,12755.14
2023-06-08,12582.15
2023-06-09,12600.36
2023-06-12,12673.91
2023-06-13,12786.75
2023-06-14,12923.7
2023-06-15,12906.29
2023-06-16,12935.39
2023-06-19,12810.56
2023-06-20,12791.04
2023-06-21,12826.65
2023-06-22,12694.11
2023-06-23,12440.43
2023-06-26,12458.8
2023-06-27,12482.4
2023-06-28,12550.76
2023-06-30,12458.49
2023-07-03,12646.83
2023-07-04,12568.85
2023-07-05,12601.82
2023-07-06,12579.64
2023-07-07,12394.4
2023-07-10,12380.32
2023-07-11,12403.51
2023-07-12,12407.93
2023-07-13,12343.32
2023-07-14,12350.76
2023-07-17,12426.06
2023-07-18,12330.89
2023-07-19,12400.06
2023-07-20,12324.95
2023-07-21,12134.0
2023-07-24,12206.83
2023-07-25,12473.54
2023-07-26,12566.64
2023-07-27,12508.65
2023-07-28,12563.54
2023-07-31,12697.76
2023-08-01,12675.41
2023-08-02,12628.42
2023-08-03,12687.48
2023-08-04,12729.56
2023-08-07,12806.07
2023-08-08,12731.69
2023-08-09,12758.24
2023-08-10,12664.01
2023-08-11,12621.33
2023-08-14,12360.68
2023-08-16,12390.37
2023-08-17,12368.83
2023-08-18,12398.05
2023-08-21,12537.23
2023-08-22,12590.37
2023-08-23,12505.46
2023-08-24,12519.3
2023-08-25,12397.08
2023-08-28,12490.33
2023-08-29,12570.63
2023-08-30,12643.81
2023-08-31,12557.3
2023-09-01,12710.2
2023-09-04,13133.96
2023-09-05,13162.62
2023-09-06,13122.02
2023-09-07,13105.07
2023-09-08,13111.0
2023-09-11,13203.04
2023-09-12,13118.34
2023-09-13,13294.32
2023-09-14,13345.6
2023-09-15,13378.16
2023-09-18,13245.68
2023-09-20,13036.68
2023-09-21,12926.6
2023-09-22,12814.91
2023-09-25,12944.47
2023-09-26,13078.32
2023-09-27,13104.27
2023-09-28,12883.34
2023-09-29,13018.64
2023-10-03,13081.73
2023-10-04,12940.87
2023-10-05,12953.37
2023-10-06,12995.7
2023-10-09,12862.96
2023-10-10,13018.57
2023-10-11,13296.15
2023-10-12,13370.85
2023-10-13,13319.69
2023-10-16,13323.35
2023-10-17,13306.13
2023-10-18,13217.95
2023-10-19,13291.93
2023-10-20,13115.64
2023-10-23,12769.69
2023-10-25,12702.3
2023-10-26,12619.66
2023-10-27,12641.71
2023-10-30,12807.71
2023-10-31,12865.31
2023-11-01,12651.55
2023-11-02,12835.59
2023-11-03,12900.81
2023-11-06,13121.17
2023-11-07,13116.02
2023-11-08,13147.76
2023-11-09,13080.2
2023-11-10,13105.48
2023-11-12,13159.95
2023-11-13,13101.79
2023-11-15,13172.15
2023-11-16,13213.27
2023-11-17,13310.14
2023-11-20,13238.35
2023-11-21,13268.53
2023-11-22,13182.11
2023-11-23,13145.72
2023-11-24,13126.75
2023-11-28,13380.39
2023-11-29,13440.96
2023-11-30,13639.61
2023-12-01,13761.03
2023-12-04,14196.58
2023-12-05,14551.62
2023-12-06,14427.97
2023-12-07,14539.99
2023-12-08,14442.02
2023-12-11,14667.92
2023-12-12,14738.78
2023-12-13,14766.92
2023-12-14,14970.13
2023-12-15,14990.07
2023-12-18,14930.37
2023-12-19,14909.9
2023-12-20,14394.27
2023-12-21,14581.81
2023-12-22,14497.22
2023-12-26,14631.94
2023-12-27,14963.22
2023-12-28,14938.82
2023-12-29,15009.03
2024-01-01,15125.89
2024-01-02,14989.22
2024-01-03,14947.03
2024-01-04,15107.85
2024-01-05,15016.2
2024-01-08,14886.22
2024-01-09,14810.4
2024-01-10,14737.68
2024-01-11,14878.33
2024-01-12,14873.41
2024-01-15,14874.75
