date,NIFTY CAPITAL GOODS
2024-01-05,11389.62
2024-01-08,11354.86
2024-01-09,11384.41
2024-01-10,11425.3
2024-01-11,11312.38
2024-01-12,11305.91
2024-01-15,11335.96
2024-01-16,11280.49
2024-01-17,11204.3
2024-01-18,11224.03
2024-01-19,11385.66
2024-01-20,11324.32
2024-01-23,11114.08
2024-01-24,11300.96
2024-01-25,11317.72
2024-01-29,11491.38
2024-01-30,11437.41
2024-01-31,11578.07
2024-02-01,11546.5
2024-02-02,11580.87
2024-02-05,11526.19
2024-02-06,11625.43
2024-02-07,11654.88
2024-02-08,11691.58
2024-02-09,11533.8
2024-02-12,11214.74
2024-02-13,11196.72
2024-02-14,11373.41
2024-02-15,11493.49
2024-02-16,11579.83
2024-02-19,11585.1
2024-02-20,11566.4
2024-02-21,11477.2
2024-02-22,11644.46
2024-02-23,11824.0
2024-02-26,11788.23
2024-02-27,11878.58
2024-02-28,11747.16
2024-02-29,11858.6
2024-03-01,11973.18
2024-03-02,12021.56
2024-03-04,12098.24
2024-03-05,12059.77
2024-03-06,11928.21
2024-03-07,12037.33
2024-03-11,11994.51
2024-03-12,11764.35
2024-03-13,11266.11
2024-03-14,11493.88
2024-03-15,11451.62
2024-03-18,11504.23
2024-03-19,11379.98
2024-03-20,11422.12
2024-03-21,11797.01
2024-03-22,11895.39
2024-03-26,12007.31
2024-03-27,12144.83
2024-03-28,12249.68
2024-04-01,12467.91
2024-04-02,12654.26
2024-04-03,12752.1
2024-04-04,12769.02
2024-04-05,12858.87
2024-04-08,12878.2
2024-04-09,12822.12
2024-04-10,12902.7
2024-04-12,12943.34
2024-04-15,12841.8
2024-04-16,12950.07
2024-04-18,12930.49
2024-04-19,12955.47
2024-04-22,13115.1
2024-04-23,13184.22
2024-04-24,13376.12
2024-04-25,13511.98
2024-04-26,13574.36
2024-04-29,13628.88
2024-04-30,13712.32
2024-05-02,13807.19
2024-05-03,13830.87
2024-05-06,13782.83
2024-05-07,13639.44
2024-05-08,13922.58
2024-05-09,13728.82
2024-05-10,13840.21
2024-05-13,14115.15
2024-05-14,14393.9
2024-05-15,14715.31
2024-05-16,15064.46
2024-05-17,15347.89
2024-05-18,15593.01
2024-05-21,15654.2
2024-05-22,15665.68
2024-05-23,15784.22
2024-05-24,15972.08
2024-05-27,15995.02
2024-05-28,15776.51
2024-05-29,15828.34
2024-05-30,15671.73
2024-05-31,15709.05
2024-06-03,16378.26
2024-06-04,14482.33
2024-06-05,14799.62
2024-06-06,15384.11
2024-06-07,15663.63
2024-06-10,15760.54
2024-06-11,15935.33
2024-06-12,16125.18
2024-06-13,16454.07
2024-06-14,16921.52
2024-06-18,17102.64
2024-06-19,16789.06
2024-06-20,16847.02
2024-06-21,16767.04
2024-06-24,17008.87
2024-06-25,16971.48
2024-06-26,16920.83
2024-06-27,16962.36
2024-06-28,16915.05
2024-07-01,17107.04
2024-07-02,17012.7
2024-07-03,17241.07
2024-07-04,17372.23
2024-07-05,17580.57
2024-07-08,17525.75
2024-07-09,17468.84
2024-07-10,17301.96
2024-07-11,17334.28
2024-07-12,17146.99
2024-07-15,17140.79
2024-07-16,17027.74
2024-07-18,16522.19
2024-07-19,16064.13
2024-07-22,16313.76
2024-07-23,16060.26
2024-07-24,16123.11
2024-07-25,16150.3
2024-07-26,16456.33
2024-07-29,16785.49
2024-07-30,16724.46
2024-07-31,16717.98
2024-08-01,16531.83
2024-08-02,16186.57
2024-08-05,15578.95
2024-08-06,15432.94
2024-08-07,15917.91
2024-08-08,15847.4
2024-08-09,15985.93
2024-08-12,15939.68
2024-08-13,15797.34
2024-08-14,15764.59
2024-08-16,16047.15
2024-08-19,16043.42
2024-08-20,16124.26
2024-08-21,16211.23
2024-08-22,16257.87
2024-08-23,16281.43
2024-08-26,16267.36
2024-08-27,16189.75
2024-08-28,16113.61
2024-08-29,15960.02
2024-08-30,16053.84
2024-09-02,15910.22
2024-09-03,16017.98
2024-09-04,16062.72
2024-09-05,15941.27
2024-09-06,15701.42
2024-09-09,15595.9
2024-09-10,15752.88
2024-09-11,15759.15
2024-09-12,15979.76
2024-09-13,15982.21
2024-09-16,16007.7
2024-09-17,15948.7
2024-09-18,15858.99
2024-09-19,15599.88
2024-09-20,15811.82
2024-09-23,16007.66
2024-09-24,16138.98
2024-09-25,16079.72
2024-09-26,16034.04
2024-09-27,16147.58
2024-09-30,16056.92
2024-10-01,16140.52
2024-10-03,15766.72
2024-10-04,15639.23
2024-10-07,15310.94
2024-10-08,15757.05
2024-10-09,16000.43
2024-10-10,16237.07
2024-10-11,16233.67
2024-10-14,16286.72
2024-10-15,16434.2
2024-10-16,16408.9
2024-10-17,16122.86
2024-10-18,16134.86
2024-10-21,15773.39
2024-10-22,15196.05
2024-10-23,15035.82
2024-10-24,14946.92
2024-10-25,14738.01
2024-10-28,14674.85
2024-10-29,14893.83
2024-10-30,14982.97
2024-10-31,15088.85
2024-11-01,15218.14
2024-11-04,14991.81
2024-11-05,15007.88
2024-11-06,15438.71
2024-11-07,15347.2
2024-11-08,15214.32
2024-11-11,15174.64
2024-11-12,14832.7
2024-11-13,14397.06
2024-11-14,14407.62
2024-11-18,14343.42
2024-11-19,14454.86
2024-11-21,14290.61
2024-11-22,14535.75
2024-11-25,15055.9
2024-11-26,15177.39
2024-11-27,15460.6
2024-11-28,15443.7
2024-11-29,15523.8
2024-12-02,15583.98
2024-12-03,15779.71
2024-12-04,15807.74
2024-12-05,15805.89
2024-12-06,15835.97
2024-12-09,15974.86
2024-12-10,15984.91
2024-12-11,16075.86
2024-12-12,16004.93
2024-12-13,15954.82
2024-12-16,16091.65
2024-12-17,15915.17
2024-12-18,15685.96
2024-12-19,15516.44
2024-12-20,15055.84
2024-12-23,15026.11
2024-12-24,14974.6
2024-12-26,15011.35
2024-12-27,14981.49
2024-12-30,14706.79
2024-12-31,14920.28
2025-01-01,15006.15
2025-01-02,15118.51
2025-01-03,15007.69
2025-01-06,14588.97
2025-01-07,14741.1
2025-01-08,14487.05
2025-01-09,14341.81
2025-01-10,13995.53
2025-01-13,13335.41
2025-01-14,13653.22
2025-01-15,13639.94
2025-01-16,13921.79
2025-01-17,14111.8
2025-01-20,14257.85
2025-01-21,13909.55
2025-01-22,13612.08
2025-01-23,13770.46
2025-01-24,13456.54
2025-01-27,13014.38
2025-01-28,12781.04
2025-01-29,13185.34
2025-01-30,13260.21
2025-01-31,13702.03
2025-02-01,13277.25
2025-02-03,12810.06
2025-02-04,13095.66
2025-02-05,13257.88
2025-02-06,13136.75
2025-02-07,13074.32
2025-02-10,12836.18
2025-02-11,12497.59
2025-02-12,12408.29
2025-02-13,12419.05
2025-02-14,11998.84
2025-02-17,11945.4
2025-02-18,11751.3
2025-02-19,12006.35
2025-02-20,12263.52
2025-02-21,12199.08
2025-02-24,12136.72
2025-02-25,12061.86
2025-02-27,11682.33
2025-02-28,11408.01
2025-03-03,11614.85
2025-03-04,11800.52
2025-03-05,12122.59
2025-03-06,12242.28
2025-03-07,12327.98
2025-03-10,12047.68
2025-03-11,12041.08
2025-03-12,11984.49
2025-03-13,11976.18
2025-03-17,12061.14
2025-03-18,12411.08
2025-03-19,12719.84
2025-03-20,12757.69
2025-03-21,12841.17
2025-03-24,13106.16
2025-03-25,12912.84
2025-03-26,12972.59
2025-03-27,13032.65
2025-03-28,13009.45
2025-04-01,12828.69
2025-04-02,12895.16
2025-04-03,12974.73
2025-04-04,12503.57
2025-04-07,12022.17
2025-04-08,12213.97
2025-04-09,12131.21
2025-04-11,12406.74
2025-04-15,12827.0
2025-04-16,12896.72
2025-04-17,12985.14
2025-04-21,13287.4
2025-04-22,13357.87
2025-04-23,13499.52
2025-04-24,13467.74
2025-04-25,13145.24
2025-04-28,13404.74
2025-04-29,13588.43
2025-04-30,13395.14
2025-05-02,13307.89
2025-05-05,13535.91
2025-05-06,13200.55
2025-05-07,13296.38
2025-05-08,13131.79
2025-05-09,13207.8
2025-05-12,13693.01
2025-05-13,13956.07
2025-05-14,14237.51
2025-05-15,14507.93
2025-05-16,14877.82
2025-05-19,14876.45
2025-05-20,14659.55
2025-05-21,14939.86
2025-05-22,14980.91
2025-05-23,14998.82
2025-05-26,15119.48
2025-05-27,15245.49
2025-05-28,15346.18
2025-05-29,15408.83
2025-05-30,15448.9
2025-06-02,15461.98
2025-06-03,15376.38
2025-06-04,15474.7
2025-06-05,15583.82
2025-06-06,15534.61
2025-06-09,15622.07
2025-06-10,15699.01
2025-06-11,15570.76
2025-06-12,15269.1
2025-06-13,15323.39
2025-06-16,15430.34
2025-06-17,15418.22
2025-06-18,15363.4
2025-06-19,15145.79
2025-06-20,15339.02
2025-06-23,15478.82
2025-06-24,15513.89
2025-06-25,15452.77
2025-06-26,15527.27
2025-06-27,15623.36
2025-06-30,15775.58
2025-07-01,15822.07
2025-07-02,15720.97
2025-07-03,15734.96
2025-07-04,15768.1
2025-07-07,15702.92
2025-07-08,15737.76
2025-07-09,15754.61
2025-07-10,15693.93
2025-07-11,15496.9
2025-07-14,15510.51
2025-07-15,15612.81
2025-07-16,15578.83
2025-07-17,15574.92
2025-07-18,15335.18
2025-07-21,15524.98
2025-07-22,15484.22
2025-07-23,15464.9
2025-07-24,15400.25
2025-07-25,15086.88
2025-07-28,14852.25
2025-07-29,14966.65
2025-07-30,15013.91
2025-07-31,14908.7
2025-08-01,14808.35
2025-08-04,14952.12
2025-08-05,14982.6
2025-08-06,14863.36
2025-08-07,14789.73
2025-08-08,14544.11
2025-08-11,14623.02
2025-08-12,14535.4
2025-08-13,14656.86
2025-08-14,14598.51
2025-08-18,14679.27
2025-08-19,14748.25
2025-08-20,14762.82
2025-08-21,14761.7
2025-08-22,14765.2
2025-08-25,14705.38
2025-08-26,14504.33
2025-08-28,14374.64
2025-08-29,14385.14
2025-09-01,14646.01
2025-09-02,14762.49
2025-09-03,14816.23
2025-09-04,14709.32
2025-09-05,14690.58
2025-09-08,14777.54
2025-09-09,14772.61
2025-09-10,15012.12
2025-09-11,15040.5
2025-09-12,15299.71
2025-09-15,15384.89
2025-09-16,15506.88
2025-09-17,15632.51
2025-09-18,15597.91
2025-09-19,15633.72
2025-09-22,15497.81
2025-09-23,15466.13
2025-09-24,15316.2
2025-09-25,15284.66
2025-09-26,15021.46
2025-09-29,15006.11
2025-09-30,14995.62
2025-10-01,15104.72
2025-10-03,15276.76
2025-10-06,15255.72
2025-10-07,15248.54
2025-10-08,15090.19
2025-10-09,15189.39
2025-10-10,15223.75
2025-10-13,15117.15
2025-10-14,15036.17
2025-10-15,15131.11
2025-10-16,15181.55
2025-10-17,15133.34
2025-10-20,15146.62
2025-10-21,15212.25
2025-10-23,15164.12
2025-10-24,15172.65
2025-10-27,15222.8
2025-10-28,15210.21
2025-10-29,15356.32
2025-10-30,15375.64
2025-10-31,15426.52
2025-11-03,15469.91
2025-11-04,15421.2
2025-11-06,15211.6
2025-11-07,15199.39
2025-11-10,15379.96
2025-11-11,15541.26
2025-11-12,15563.74
2025-11-13,15500.08
2025-11-14,15477.59
2025-11-17,15552.03
2025-11-18,15431.02
2025-11-19,15366.71
2025-11-20,15425.89
2025-11-21,15155.42
2025-11-24,14951.98
2025-11-25,14969.21
2025-11-26,15219.45
2025-11-27,15184.34
2025-11-28,15136.67
2025-12-01,15137.88
2025-12-02,15090.89
2025-12-03,14940.62
2025-12-04,14868.62
2025-12-05,14778.91
2025-12-08,14382.56
2025-12-09,14575.81
2025-12-10,14444.44
2025-12-11,14526.2
2025-12-12,14652.09
2025-12-15,14709.42
2025-12-16,14642.94
2025-12-17,14508.59
2025-12-18,14403.67
2025-12-19,14630.5
2025-12-22,14880.94
2025-12-23,14909.86
2025-12-24,14876.03
2025-12-26,14813.33
2025-12-29,14724.14
2025-12-30,14663.31
2025-12-31,14833.67
2026-01-01,14902.27
2026-01-02,15026.03
2026-01-05,15064.94
2026-01-06,14960.16
2026-01-07,15002.8
2026-01-08,14678.92
2026-01-09,14535.35
2026-01-12,14428.94
2026-01-13,14346.43
2026-01-14,14388.33
2026-01-16,14223.72
2026-01-19,14267.73
2026-01-20,13892.81
2026-01-21,13769.38
2026-01-22,14074.02
2026-01-23,13830.43
2026-01-27,13923.49
2026-01-28,14585.62
2026-01-29,14631.45
2026-01-30,14778.59
2026-02-01,14366.98
2026-02-02,14587.59
2026-02-03,15113.86
2026-02-04,15151.95
2026-02-05,15021.32
2026-02-06,15067.58
2026-02-09,15355.33
2026-02-10,15380.62
2026-02-11,15367.25
2026-02-12,15381.91
2026-02-13,15179.02
2026-02-16,15304.75
2026-02-17,15424.55
2026-02-18,15548.59
2026-02-19,15210.98
2026-02-20,15416.18
2026-02-23,15465.4
2026-02-24,15502.68
2026-02-25,15569.66
2026-02-26,15699.33
2026-02-27,15615.5
2026-03-02,15495.85
2026-03-04,15068.49
2026-03-05,15396.98
2026-03-06,15542.63
2026-03-09,15188.17
2026-03-10,15414.37
2026-03-11,15236.93
2026-03-12,15276.86
2026-03-13,14797.41
2026-03-16,14671.53
2026-03-17,14883.72
2026-03-18,15153.5
2026-03-19,14691.02
2026-03-20,14728.18
2026-03-23,14133.5
2026-03-24,14418.28
2026-03-25,14715.24
2026-03-27,14362.64
2026-03-30,13961.79
2026-04-01,14359.38
2026-04-02,14337.58
2026-04-06,14467.31
2026-04-07,14569.56
2026-04-08,15166.29
2026-04-09,15330.72
2026-04-10,15705.52
2026-04-13,15588.45
2026-04-15,15980.41
2026-04-16,16158.26
2026-04-17,16450.08
2026-04-20,16541.55
2026-04-21,16552.15
2026-04-22,16754.93
2026-04-23,16731.58
2026-04-24,16609.73
2026-04-27,16703.35
2026-04-28,16753.0
2026-04-29,16763.89
2026-04-30,16575.71
2026-05-04,16733.21
2026-05-05,16766.79
2026-05-06,16938.77
2026-05-07,17278.05
2026-05-08,17216.9
2026-05-11,16834.31
2026-05-12,16312.57
2026-05-13,16461.47
2026-05-14,16542.73
2026-05-15,16407.7
2026-05-18,16276.21
2026-05-19,16258.33
2026-05-20,16470.88
2026-05-21,16675.01
2026-05-22,16696.57
2026-05-25,16847.43
2026-05-26,16901.26
2026-05-27,17360.32
2026-05-29,17162.14
2026-06-01,16722.36
2026-06-02,16785.63
2026-06-03,16815.42
2026-06-04,16955.61
2026-06-05,16931.41
2026-06-08,16596.33
2026-06-09,16765.51
2026-06-10,16517.47
2026-06-11,16315.14
2026-06-12,16792.24
2026-06-15,17000.35
2026-06-16,17080.08
2026-06-17,17487.49
2026-06-18,17576.38
2026-06-19,17713.32
2026-06-22,17838.74
2026-06-23,17617.2
2026-06-24,17357.26
2026-06-25,17342.21
2026-06-29,17308.18
2026-06-30,17408.66
2026-07-01,17390.83
2026-07-02,17329.05
2026-07-03,16973.44
2026-07-06,17167.18
2026-07-07,16886.43
2026-07-08,16618.52
2026-07-09,16768.47
2026-07-10,17001.4
2026-07-13,16888.09
2026-07-14,16794.18
2026-07-15,17002.59
2026-07-16,16966.93
2026-07-17,16765.81
2026-07-20,16807.78
2026-07-21,16852.27
2026-07-22,16790.12
2026-07-23,16669.63
2026-07-24,16603.48
2026-07-27,16743.48
2026-07-28,16434.05
2026-07-29,16455.01
2026-07-30,16376.03
2026-07-31,16701.15
2026-08-03,16912.02
2026-08-04,16992.31
2026-08-05,17055.82
2026-08-06,17207.9
2026-08-07,17251.89
2026-08-10,17308.48
2026-08-11,17283.75
2026-08-12,17447.76
2026-08-13,17509.88
2026-08-14,17509.65
2026-08-17,17649.03
2026-08-18,17605.23
2026-08-19,17398.97
2026-08-20,17409.49
2026-08-21,17448.58
2026-08-24,17481.65
2026-08-25,17482.92
2026-08-26,17472.3
2026-08-27,17571.18
2026-08-28,17548.74
2026-08-31,17587.13
2026-09-01,17358.7
2026-09-02,17127.85
2026-09-03,17326.45
2026-09-04,17234.92
2026-09-07,17206.69
2026-09-08,17388.56
2026-09-09,17312.51
2026-09-10,17206.07
2026-09-11,17105.09
2026-09-15,16402.61
2026-09-16,16370.76
2026-09-17,16702.11
2026-09-18,17065.99
