date,NIFTY HEALTHCARE
2019-05-08,5121.28
2019-05-09,5111.19
2019-05-10,5100.64
2019-05-13,4901.84
2019-05-14,4957.57
2019-05-15,4912.8
2019-05-16,4898.08
2019-05-17,4838.68
2019-05-20,4883.5
2019-05-21,4859.7
2019-05-22,4867.29
2019-05-23,4852.94
2019-05-24,4911.49
2019-05-27,4880.17
2019-05-28,4877.2
2019-05-29,4861.88
2019-05-30,4862.35
2019-05-31,4864.94
2019-06-03,4919.63
2019-06-04,4867.11
2019-06-06,4793.4
2019-06-07,4763.36
2019-06-10,4790.19
2019-06-11,4792.12
2019-06-12,4758.75
2019-06-13,4743.43
2019-06-14,4709.21
2019-06-17,4649.71
2019-06-18,4620.12
2019-06-19,4552.58
2019-06-20,4671.8
2019-06-21,4618.11
2019-06-24,4613.72
2019-06-25,4633.18
2019-06-26,4694.79
2019-06-27,4691.44
2019-06-28,4686.77
2019-07-01,4745.53
2019-07-02,4712.96
2019-07-03,4704.47
2019-07-04,4679.07
2019-07-05,4617.25
2019-07-08,4559.34
2019-07-09,4663.81
2019-07-10,4658.65
2019-07-11,4704.33
2019-07-12,4730.48
2019-07-15,4772.77
2019-07-16,4833.69
2019-07-17,4819.17
2019-07-18,4764.59
2019-07-19,4676.89
2019-07-22,4708.36
2019-07-23,4681.05
2019-07-24,4622.46
2019-07-25,4711.67
2019-07-26,4761.39
2019-07-29,4693.56
2019-07-30,4612.01
2019-07-31,4668.29
2019-08-01,4623.19
2019-08-02,4607.26
2019-08-05,4576.69
2019-08-06,4592.21
2019-08-07,4619.44
2019-08-08,4666.09
2019-08-09,4656.46
2019-08-13,4612.79
2019-08-14,4574.23
2019-08-16,4561.06
2019-08-19,4588.48
2019-08-20,4589.54
2019-08-21,4547.11
2019-08-22,4542.81
2019-08-23,4593.2
2019-08-26,4621.29
2019-08-27,4620.4
2019-08-28,4586.09
2019-08-29,4666.07
2019-08-30,4750.14
2019-09-03,4707.36
2019-09-04,4701.91
2019-09-05,4757.29
2019-09-06,4759.07
2019-09-09,4766.32
2019-09-11,4771.11
2019-09-12,4773.85
2019-09-13,4743.41
2019-09-16,4757.21
2019-09-17,4680.45
2019-09-18,4688.02
2019-09-19,4623.0
2019-09-20,4729.06
2019-09-23,4674.92
2019-09-24,4688.73
2019-09-25,4626.99
2019-09-26,4656.06
2019-09-27,4577.97
2019-09-30,4501.91
2019-10-01,4454.96
2019-10-03,4448.25
2019-10-04,4425.58
2019-10-07,4311.01
2019-10-09,4356.76
2019-10-10,4354.78
2019-10-11,4380.05
2019-10-14,4425.9
2019-10-15,4463.52
2019-10-16,4484.51
2019-10-17,4522.59
2019-10-18,4565.22
2019-10-22,4633.18
2019-10-23,4640.54
2019-10-24,4646.54
2019-10-25,4654.51
2019-10-27,4671.78
2019-10-29,4711.96
2019-10-30,4712.31
2019-10-31,4762.16
2019-11-01,4799.87
2019-11-04,4801.98
2019-11-05,4753.05
2019-11-06,4774.58
2019-11-07,4808.73
2019-11-08,4723.57
2019-11-11,4728.59
2019-11-13,4664.06
2019-11-14,4640.17
2019-11-15,4681.21
2019-11-18,4740.69
2019-11-19,4757.21
2019-11-20,4873.48
2019-11-21,4857.33
2019-11-22,4850.49
2019-11-25,4922.22
2019-11-26,4906.14
2019-11-27,4939.78
2019-11-28,4957.92
2019-11-29,4928.19
2019-12-02,4896.86
2019-12-03,4863.51
2019-12-04,4911.53
2019-12-05,4870.49
2019-12-06,4819.6
2019-12-09,4810.48
2019-12-10,4784.29
2019-12-11,4811.5
2019-12-12,4846.87
2019-12-13,4846.5
2019-12-16,4838.5
2019-12-17,4822.9
2019-12-18,4863.77
2019-12-19,4860.15
2019-12-20,4842.52
2019-12-23,4837.84
2019-12-24,4844.58
2019-12-26,4812.41
2019-12-27,4849.9
2019-12-30,4855.46
2019-12-31,4843.29
2020-01-01,4855.19
2020-01-02,4874.11
2020-01-03,4897.85
2020-01-06,4827.43
2020-01-07,4855.11
2020-01-08,4844.12
2020-01-09,4869.15
2020-01-10,4890.57
2020-01-13,4910.85
2020-01-14,4932.75
2020-01-15,4964.02
2020-01-16,4994.82
2020-01-17,5065.12
2020-01-20,5036.73
2020-01-21,5041.83
2020-01-22,5039.42
2020-01-23,5072.75
2020-01-24,5074.41
2020-01-27,5148.93
2020-01-28,5134.94
2020-01-29,5133.47
2020-01-30,5058.12
2020-01-31,5005.26
2020-02-01,4931.54
2020-02-03,4918.75
2020-02-04,4973.72
2020-02-05,4985.11
2020-02-06,5030.03
2020-02-07,5113.01
2020-02-10,5087.4
2020-02-11,5125.06
2020-02-12,5106.11
2020-02-13,5164.36
2020-02-14,5158.42
2020-02-17,5075.43
2020-02-18,5077.07
2020-02-19,5189.0
2020-02-20,5198.45
2020-02-24,5065.76
2020-02-25,4990.29
2020-02-26,4939.82
2020-02-27,4952.96
2020-02-28,4798.08
2020-03-02,4779.81
2020-03-03,4977.1
2020-03-04,5042.4
2020-03-05,5075.27
2020-03-06,5005.46
2020-03-09,4852.26
2020-03-11,4794.14
2020-03-12,4395.0
2020-03-13,4558.89
2020-03-16,4390.14
2020-03-17,4384.85
2020-03-18,4191.19
2020-03-19,4125.16
2020-03-20,4343.87
2020-03-23,4018.85
2020-03-24,4107.06
2020-03-25,4152.13
2020-03-26,4201.71
2020-03-27,4209.01
2020-03-30,4255.05
2020-03-31,4405.76
2020-04-01,4319.31
2020-04-03,4500.69
2020-04-07,4914.58
2020-04-08,5104.5
2020-04-09,5304.16
2020-04-13,5394.51
2020-04-15,5395.89
2020-04-16,5492.92
2020-04-17,5446.46
2020-04-20,5456.09
2020-04-21,5547.46
2020-04-22,5544.16
2020-04-23,5559.61
2020-04-24,5642.06
2020-04-27,5717.73
2020-04-28,5608.47
2020-04-29,5602.5
2020-04-30,5572.92
2020-05-04,5600.37
2020-05-05,5497.17
2020-05-06,5505.37
2020-05-07,5462.58
2020-05-08,5565.44
2020-05-11,5548.79
2020-05-12,5502.63
2020-05-13,5443.85
2020-05-14,5466.44
2020-05-15,5433.01
2020-05-18,5401.78
2020-05-19,5404.73
2020-05-20,5587.47
2020-05-21,5617.55
2020-05-22,5650.24
2020-05-26,5607.12
2020-05-27,5560.56
2020-05-28,5555.45
2020-05-29,5684.11
2020-06-01,5709.97
2020-06-02,5739.19
2020-06-03,5747.8
2020-06-04,5852.43
2020-06-05,5848.72
2020-06-08,5788.54
2020-06-09,5877.34
2020-06-10,5904.07
2020-06-11,5793.99
2020-06-12,5828.15
2020-06-15,5833.63
2020-06-16,5809.46
2020-06-17,5818.74
2020-06-18,5818.46
2020-06-19,5840.78
2020-06-22,5966.27
2020-06-23,6051.65
2020-06-24,5909.9
2020-06-25,5965.24
2020-06-26,5930.09
2020-06-29,5913.52
2020-06-30,5835.13
2020-07-01,5779.3
2020-07-02,5825.62
2020-07-03,5838.11
2020-07-06,5818.5
2020-07-07,5803.31
2020-07-08,5828.81
2020-07-09,5856.42
2020-07-10,5892.7
2020-07-13,5916.65
2020-07-14,5942.71
2020-07-15,5975.17
2020-07-16,6070.94
2020-07-17,6121.4
2020-07-20,6045.91
2020-07-21,5976.83
2020-07-22,5976.49
2020-07-23,6079.78
2020-07-24,6032.4
2020-07-27,5944.77
2020-07-28,5984.93
2020-07-29,6142.34
2020-07-30,6300.58
2020-07-31,6496.76
2020-08-03,6493.42
2020-08-04,6601.83
2020-08-05,6578.64
2020-08-06,6642.51
2020-08-07,6621.51
2020-08-10,6950.1
2020-08-11,6856.72
2020-08-12,6753.86
2020-08-13,6699.66
2020-08-14,6779.51
2020-08-17,6763.65
2020-08-18,6757.59
2020-08-19,6735.42
2020-08-20,6747.11
2020-08-21,6782.62
2020-08-24,6776.45
2020-08-25,6738.63
2020-08-26,6728.28
2020-08-27,6776.46
2020-08-28,6779.95
2020-08-31,6482.79
2020-09-01,6627.03
2020-09-02,6677.9
2020-09-03,6722.91
2020-09-04,6610.89
2020-09-07,6614.69
2020-09-08,6525.56
2020-09-09,6621.44
2020-09-10,6624.16
2020-09-11,6633.63
2020-09-14,6625.63
2020-09-15,6745.91
2020-09-16,6863.38
2020-09-17,6889.42
2020-09-18,7177.96
2020-09-21,6907.66
2020-09-22,6920.54
2020-09-23,6848.12
2020-09-24,6694.78
2020-09-25,6846.76
2020-09-28,6964.95
2020-09-29,6931.08
2020-09-30,6976.6
2020-10-01,6998.71
2020-10-05,7085.96
2020-10-06,7081.1
2020-10-07,7059.96
2020-10-08,7201.02
2020-10-09,7119.31
2020-10-12,7175.94
2020-10-13,7076.54
2020-10-14,7012.56
2020-10-15,6891.66
2020-10-16,6987.44
2020-10-19,6899.34
2020-10-20,6910.64
2020-10-21,6903.98
2020-10-22,6862.8
2020-10-23,6843.26
2020-10-26,6749.89
2020-10-27,6871.27
2020-10-28,6774.33
2020-10-29,6722.79
2020-10-30,6727.52
2020-11-02,6690.87
2020-11-03,6787.25
2020-11-04,6905.67
2020-11-05,6965.03
2020-11-06,6918.25
2020-11-09,6915.68
2020-11-10,6639.55
2020-11-11,6858.77
2020-11-12,6866.36
2020-11-13,6955.25
2020-11-14,6988.86
2020-11-17,6944.99
2020-11-18,6894.08
2020-11-19,6882.16
2020-11-20,6894.11
2020-11-23,7008.6
2020-11-24,7069.48
2020-11-25,6926.58
2020-11-26,7017.34
2020-11-27,7056.96
2020-12-01,7178.91
2020-12-02,7184.0
2020-12-03,7233.52
2020-12-04,7306.75
2020-12-07,7416.81
2020-12-08,7357.27
2020-12-09,7369.41
2020-12-10,7354.28
2020-12-11,7322.08
2020-12-14,7372.48
2020-12-15,7358.9
2020-12-16,7418.07
2020-12-17,7431.64
2020-12-18,7513.82
2020-12-21,7260.58
2020-12-22,7385.79
2020-12-23,7486.88
2020-12-24,7561.0
2020-12-28,7555.89
2020-12-29,7538.49
2020-12-30,7534.93
2020-12-31,7580.96
2021-01-01,7631.19
2021-01-04,7694.92
2021-01-05,7717.07
2021-01-06,7691.19
2021-01-07,7660.01
2021-01-08,7782.72
2021-01-11,7835.53
2021-01-12,7755.94
2021-01-13,7680.83
2021-01-14,7742.29
2021-01-15,7638.54
2021-01-18,7462.09
2021-01-19,7574.29
2021-01-20,7583.14
2021-01-21,7468.36
2021-01-22,7400.12
2021-01-25,7501.19
2021-01-27,7350.7
2021-01-28,7295.73
2021-01-29,7167.96
2021-02-01,7164.47
2021-02-02,7293.66
2021-02-03,7479.46
2021-02-04,7498.89
2021-02-05,7580.26
2021-02-08,7593.54
2021-02-09,7541.08
2021-02-10,7571.28
2021-02-11,7575.5
2021-02-12,7489.8
2021-02-15,7527.75
2021-02-16,7575.09
2021-02-17,7484.93
2021-02-18,7421.87
2021-02-19,7307.99
2021-02-22,7155.68
2021-02-23,7162.0
2021-02-24,7183.61
2021-02-25,7239.13
2021-02-26,7135.57
2021-03-01,7238.57
2021-03-02,7319.99
2021-03-03,7379.32
2021-03-04,7371.88
2021-03-05,7266.17
2021-03-08,7295.58
2021-03-09,7251.83
2021-03-10,7329.69
2021-03-12,7281.77
2021-03-15,7214.61
2021-03-16,7235.99
2021-03-17,7096.12
2021-03-18,6956.38
2021-03-19,7026.11
2021-03-22,7112.85
2021-03-23,7159.38
2021-03-24,7146.66
2021-03-25,7074.38
2021-03-26,7118.01
2021-03-30,7294.99
2021-03-31,7328.48
2021-04-01,7386.47
2021-04-05,7400.64
2021-04-06,7542.36
2021-04-07,7616.85
2021-04-08,7637.21
2021-04-09,7825.97
2021-04-12,7789.63
2021-04-13,7717.1
2021-04-15,7800.45
2021-04-16,7942.87
2021-04-19,7964.79
2021-04-20,8061.98
2021-04-22,8026.1
2021-04-23,7994.68
2021-04-26,7936.11
2021-04-27,7991.2
2021-04-28,7972.67
2021-04-29,7995.46
2021-04-30,8069.03
2021-05-03,8122.88
2021-05-04,7990.74
2021-05-05,8273.37
2021-05-06,8250.83
2021-05-07,8266.57
2021-05-10,8459.94
2021-05-11,8427.3
2021-05-12,8397.39
2021-05-14,8280.72
2021-05-17,8278.96
2021-05-18,8275.87
2021-05-19,8367.68
2021-05-20,8354.5
2021-05-21,8389.73
2021-05-24,8441.19
2021-05-25,8443.79
2021-05-26,8475.65
2021-05-27,8452.12
2021-05-28,8354.15
2021-05-31,8415.23
2021-06-01,8433.75
2021-06-02,8492.19
2021-06-03,8502.26
2021-06-04,8487.59
2021-06-07,8490.34
2021-06-08,8578.71
2021-06-09,8545.65
2021-06-10,8665.72
2021-06-11,8736.64
2021-06-14,8746.87
2021-06-15,8675.54
2021-06-16,8629.15
2021-06-17,8539.76
2021-06-18,8498.02
2021-06-21,8538.45
2021-06-22,8548.66
2021-06-23,8516.17
2021-06-24,8495.59
2021-06-25,8607.62
2021-06-28,8708.25
2021-06-29,8772.75
2021-06-30,8791.88
2021-07-01,8850.4
2021-07-02,8915.53
2021-07-05,8921.53
2021-07-06,8871.51
2021-07-07,8891.51
2021-07-08,8794.28
2021-07-09,8844.29
2021-07-12,8856.0
2021-07-13,8884.19
2021-07-14,8909.9
2021-07-15,8892.89
2021-07-16,8974.75
2021-07-19,9004.93
2021-07-20,8908.01
2021-07-22,8975.45
2021-07-23,8978.93
2021-07-26,9038.47
2021-07-27,8754.07
2021-07-28,8699.28
2021-07-29,8675.98
2021-07-30,8923.04
2021-08-02,8973.61
2021-08-03,9059.96
2021-08-04,9008.26
2021-08-05,9028.75
2021-08-06,9007.81
2021-08-09,9020.8
2021-08-10,9036.75
2021-08-11,8928.75
2021-08-12,8893.65
2021-08-13,8826.45
2021-08-16,8849.7
2021-08-17,9001.9
2021-08-18,8999.6
2021-08-20,8820.6
2021-08-23,8783.9
2021-08-24,8896.4
2021-08-25,8866.7
2021-08-26,8812.15
2021-08-27,8914.5
2021-08-30,9036.35
2021-08-31,9163.25
2021-09-01,9166.8
2021-09-02,9219.3
2021-09-03,9229.6
2021-09-06,9220.0
2021-09-07,9151.1
2021-09-08,9125.15
2021-09-09,9106.3
2021-09-13,9134.55
2021-09-14,9162.05
2021-09-15,9208.2
2021-09-16,9200.05
2021-09-17,9106.0
2021-09-20,8944.7
2021-09-21,9031.0
2021-09-22,9066.1
2021-09-23,9135.0
2021-09-24,8998.75
2021-09-27,8885.5
2021-09-28,8842.2
2021-09-29,8945.3
2021-09-30,8978.4
2021-10-01,9034.1
2021-10-04,9163.3
2021-10-05,9098.3
2021-10-06,8932.3
2021-10-07,9001.2
2021-10-08,8968.3
2021-10-11,9031.7
2021-10-12,9037.35
2021-10-13,9074.8
2021-10-14,9087.6
2021-10-18,9013.3
2021-10-19,8900.4
2021-10-20,8767.95
2021-10-21,8748.95
2021-10-22,8594.3
2021-10-25,8618.45
2021-10-26,8676.75
2021-10-27,8746.55
2021-10-28,8572.4
2021-10-29,8612.75
2021-11-01,8735.9
2021-11-02,8685.6
2021-11-03,8652.95
2021-11-04,8690.9
2021-11-08,8634.95
2021-11-09,8678.05
2021-11-10,8703.85
2021-11-11,8595.85
2021-11-12,8662.95
2021-11-15,8847.25
2021-11-16,8749.5
2021-11-17,8771.8
2021-11-18,8663.6
2021-11-22,8472.4
2021-11-23,8617.85
2021-11-24,8566.15
2021-11-25,8703.4
2021-11-26,8855.8
2021-11-29,8788.85
2021-11-30,8792.05
2021-12-01,8628.55
2021-12-02,8704.6
2021-12-03,8602.3
2021-12-06,8440.0
2021-12-07,8459.6
2021-12-08,8581.85
2021-12-09,8563.9
2021-12-10,8562.25
2021-12-13,8547.35
2021-12-14,8628.55
2021-12-15,8598.85
2021-12-16,8532.0
2021-12-17,8354.5
2021-12-20,8310.3
2021-12-21,8399.75
2021-12-22,8531.75
2021-12-23,8593.05
2021-12-24,8499.35
2021-12-27,8620.45
2021-12-28,8701.2
2021-12-29,8865.05
2021-12-30,8905.75
2021-12-31,8968.7
2022-01-03,8928.85
2022-01-04,8853.6
2022-01-05,8826.05
2022-01-06,8765.2
2022-01-07,8747.4
2022-01-10,8755.45
2022-01-11,8757.75
2022-01-12,8742.75
2022-01-13,8864.15
2022-01-14,8807.6
2022-01-17,8729.35
2022-01-18,8571.6
2022-01-19,8537.2
2022-01-20,8424.5
2022-01-21,8302.95
2022-01-24,8145.2
2022-01-25,8189.15
2022-01-27,8005.25
2022-01-28,8125.15
2022-01-31,8233.55
2022-02-01,8413.35
2022-02-02,8556.8
2022-02-03,8520.4
2022-02-04,8515.05
2022-02-07,8358.25
2022-02-08,8378.3
2022-02-09,8464.8
2022-02-10,8498.4
2022-02-11,8409.65
2022-02-14,8235.4
2022-02-15,8335.3
2022-02-16,8359.4
2022-02-17,8302.3
2022-02-18,8238.55
2022-02-21,8119.7
2022-02-22,8104.95
2022-02-23,8115.85
2022-02-24,7801.4
2022-02-25,8066.9
2022-02-28,8103.15
2022-03-02,7978.75
2022-03-03,7952.55
2022-03-04,7890.35
2022-03-07,7850.05
2022-03-08,8041.15
2022-03-09,8165.55
2022-03-10,8183.45
2022-03-11,8396.05
2022-03-14,8382.35
2022-03-15,8347.45
2022-03-16,8406.65
2022-03-17,8496.5
2022-03-21,8485.3
2022-03-22,8461.15
2022-03-23,8477.05
2022-03-24,8579.0
2022-03-25,8526.05
2022-03-28,8482.25
2022-03-29,8595.6
2022-03-30,8582.4
2022-03-31,8471.6
2022-04-01,8457.7
2022-04-04,8597.8
2022-04-05,8612.25
2022-04-06,8570.5
2022-04-07,8622.0
2022-04-08,8656.3
2022-04-11,8666.65
2022-04-12,8602.25
2022-04-13,8644.7
2022-04-18,8582.7
2022-04-19,8518.25
2022-04-20,8589.8
2022-04-21,8689.9
2022-04-22,8534.05
2022-04-25,8360.65
2022-04-26,8441.75
2022-04-27,8376.25
2022-04-28,8435.95
2022-04-29,8411.8
2022-05-02,8370.45
2022-05-04,8116.05
2022-05-05,8047.65
2022-05-06,7922.05
2022-05-09,7890.75
2022-05-10,7779.3
2022-05-11,7757.95
2022-05-12,7667.45
2022-05-13,7758.3
2022-05-16,7750.1
2022-05-17,7851.3
2022-05-18,7898.75
2022-05-19,7715.65
2022-05-20,7994.35
2022-05-23,7909.25
2022-05-24,7787.4
2022-05-25,7681.15
2022-05-26,7714.75
2022-05-27,7823.2
2022-05-30,7830.7
2022-05-31,7807.45
2022-06-01,7689.9
2022-06-02,7685.05
2022-06-03,7629.55
2022-06-06,7633.15
2022-06-07,7552.5
2022-06-08,7575.95
2022-06-09,7673.25
2022-06-10,7651.25
2022-06-13,7517.2
2022-06-14,7542.15
2022-06-15,7570.6
2022-06-16,7448.35
2022-06-17,7307.4
2022-06-20,7358.6
2022-06-21,7498.9
2022-06-22,7410.1
2022-06-23,7526.9
2022-06-24,7551.6
2022-06-27,7571.1
2022-06-28,7577.75
2022-06-29,7553.25
2022-06-30,7511.0
2022-07-01,7589.65
2022-07-04,7573.5
2022-07-05,7599.45
2022-07-06,7661.1
2022-07-07,7702.95
2022-07-08,7745.65
2022-07-11,7812.75
2022-07-12,7743.15
2022-07-13,7836.25
2022-07-14,7897.0
2022-07-15,7912.65
2022-07-18,7911.95
2022-07-19,7906.5
2022-07-20,7936.45
2022-07-21,7922.35
2022-07-22,7899.05
2022-07-25,7839.6
2022-07-26,7738.95
2022-07-27,7913.75
2022-07-28,7934.05
2022-07-29,8017.55
2022-08-01,8022.95
2022-08-02,8028.35
2022-08-03,7967.8
2022-08-04,8156.2
2022-08-05,8135.65
2022-08-08,8141.7
2022-08-10,8179.25
2022-08-11,8202.8
2022-08-12,8093.1
2022-08-16,8142.8
2022-08-17,8157.1
2022-08-18,8125.45
2022-08-19,8016.45
2022-08-22,7882.9
2022-08-23,7952.35
2022-08-24,7954.05
2022-08-25,7920.35
2022-08-26,7925.65
2022-08-29,7916.6
2022-08-30,8014.1
2022-09-01,7905.35
2022-09-02,7874.4
2022-09-05,7902.5
2022-09-06,7944.9
2022-09-07,8003.55
2022-09-08,8017.6
2022-09-09,8028.5
2022-09-12,8048.0
2022-09-13,8051.75
2022-09-14,8005.5
2022-09-15,7898.05
2022-09-16,7790.9
2022-09-19,7806.6
2022-09-20,8075.1
2022-09-21,7990.75
2022-09-22,8020.65
2022-09-23,7993.3
2022-09-26,7909.5
2022-09-27,7976.7
2022-09-28,8045.5
2022-09-29,8157.5
2022-09-30,8212.3
2022-10-03,8280.35
2022-10-04,8353.05
2022-10-06,8329.5
2022-10-07,8296.05
2022-10-10,8223.2
2022-10-11,8093.25
2022-10-12,8106.55
2022-10-13,8123.35
2022-10-14,8178.2
2022-10-17,8195.0
2022-10-18,8229.4
2022-10-19,8250.5
2022-10-20,8280.8
2022-10-21,8234.9
2022-10-24,8280.4
2022-10-25,8319.6
2022-10-27,8389.7
2022-10-28,8310.9
2022-10-31,8401.85
2022-11-01,8564.0
2022-11-02,8580.1
2022-11-03,8582.15
2022-11-04,8493.4
2022-11-07,8385.95
2022-11-09,8283.6
2022-11-10,8213.65
2022-11-11,8260.9
2022-11-14,8290.85
2022-11-15,8308.5
2022-11-16,8255.7
2022-11-17,8210.4
2022-11-18,8157.25
2022-11-21,8128.6
2022-11-22,8162.45
2022-11-23,8214.0
2022-11-24,8253.55
2022-11-25,8290.35
2022-11-28,8292.1
2022-11-29,8344.5
2022-11-30,8379.6
2022-12-01,8375.25
2022-12-02,8369.65
2022-12-05,8333.95
2022-12-06,8278.1
2022-12-07,8215.55
2022-12-08,8129.35
2022-12-09,8153.55
2022-12-12,8151.85
2022-12-13,8157.45
2022-12-14,8206.85
2022-12-15,8159.65
2022-12-16,8036.2
2022-12-19,8052.3
2022-12-20,8032.95
2022-12-21,8247.7
2022-12-22,8230.5
2022-12-23,8155.1
2022-12-26,8085.75
2022-12-27,8086.45
2022-12-28,8037.4
2022-12-29,8026.5
2022-12-30,8001.4
2023-01-02,7967.5
2023-01-03,8033.5
2023-01-04,8015.15
2023-01-05,8091.9
2023-01-06,8026.9
2023-01-09,8101.6
2023-01-10,8112.2
2023-01-11,8046.65
2023-01-12,8035.0
2023-01-13,8033.45
2023-01-16,8020.2
2023-01-17,8016.95
2023-01-18,8074.25
2023-01-19,8045.8
2023-01-20,7984.6
2023-01-23,8063.95
2023-01-24,7980.5
2023-01-25,7874.75
2023-01-27,7914.9
2023-01-30,7904.65
2023-01-31,7841.9
2023-02-01,7839.45
2023-02-02,7804.35
2023-02-03,7726.15
2023-02-06,7751.3
2023-02-07,7741.15
2023-02-08,7853.75
2023-02-09,7826.1
2023-02-10,7841.9
2023-02-13,7799.55
2023-02-14,7776.15
2023-02-15,7805.1
2023-02-16,7872.8
2023-02-17,7781.75
2023-02-20,7718.9
2023-02-21,7681.8
2023-02-22,7655.05
2023-02-23,7641.85
2023-02-24,7655.2
2023-02-27,7587.65
2023-02-28,7498.5
2023-03-01,7511.75
2023-03-02,7504.55
2023-03-03,7515.75
2023-03-06,7537.55
2023-03-08,7491.45
2023-03-09,7467.4
2023-03-10,7438.6
2023-03-13,7394.0
2023-03-14,7389.45
2023-03-15,7422.65
2023-03-16,7486.7
2023-03-17,7447.85
2023-03-20,7432.7
2023-03-21,7404.95
2023-03-22,7481.3
2023-03-23,7493.5
2023-03-24,7480.45
2023-03-27,7563.35
2023-03-28,7558.55
2023-03-29,7601.6
2023-03-31,7621.55
2023-04-03,7621.25
2023-04-05,7663.0
2023-04-06,7727.0
2023-04-10,7759.05
2023-04-11,7779.9
2023-04-12,7978.35
2023-04-13,7931.5
2023-04-17,7889.6
2023-04-18,7986.8
2023-04-19,7979.45
2023-04-20,7908.05
2023-04-21,7931.9
2023-04-24,7884.15
2023-04-25,7874.4
2023-04-26,7871.8
2023-04-27,7927.15
2023-04-28,8013.55
2023-05-02,8018.5
2023-05-03,8017.45
2023-05-04,8067.65
2023-05-05,8048.9
2023-05-08,8077.1
2023-05-09,8101.85
2023-05-10,8096.95
2023-05-11,8006.1
2023-05-12,7998.1
2023-05-15,8021.35
2023-05-16,7977.0
2023-05-17,7949.9
2023-05-18,7871.9
2023-05-19,7851.5
2023-05-22,7974.75
2023-05-23,7999.8
2023-05-24,8075.65
2023-05-25,8058.85
2023-05-26,8149.35
2023-05-29,8166.35
2023-05-30,8149.45
2023-05-31,8210.6
2023-06-01,8291.0
2023-06-02,8353.95
2023-06-05,8348.2
2023-06-06,8399.95
2023-06-07,8475.4
2023-06-08,8379.9
2023-06-09,8365.4
2023-06-12,8363.4
2023-06-13,8454.05
2023-06-14,8462.35
2023-06-15,8597.35
2023-06-16,8651.55
2023-06-19,8670.1
2023-06-20,8647.75
2023-06-21,8642.4
2023-06-22,8583.7
2023-06-23,8583.6
2023-06-26,8713.35
2023-06-27,8767.75
2023-06-28,8860.95
2023-06-30,8936.45
2023-07-03,8852.5
2023-07-04,8872.85
2023-07-05,8939.2
2023-07-06,9045.3
2023-07-07,8965.5
2023-07-10,8957.3
2023-07-11,9063.15
2023-07-12,9082.7
2023-07-13,9035.05
2023-07-14,9044.4
2023-07-17,9116.9
2023-07-18,9080.25
2023-07-19,9124.25
2023-07-20,9230.8
2023-07-21,9202.4
2023-07-24,9244.15
2023-07-25,9278.5
2023-07-26,9316.3
2023-07-27,9562.8
2023-07-28,9603.95
2023-07-31,9563.3
2023-08-01,9523.45
2023-08-02,9486.9
2023-08-03,9551.0
2023-08-04,9602.0
2023-08-07,9794.75
2023-08-08,9781.95
2023-08-09,9811.0
2023-08-10,9727.8
2023-08-11,9593.05
2023-08-14,9552.5
2023-08-16,9646.3
2023-08-17,9613.45
2023-08-18,9549.5
2023-08-21,9620.45
2023-08-22,9618.75
2023-08-23,9621.65
2023-08-24,9546.25
2023-08-25,9430.25
2023-08-28,9511.0
2023-08-29,9489.4
2023-08-30,9508.05
2023-08-31,9478.65
2023-09-01,9421.35
2023-09-04,9451.05
2023-09-05,9597.55
2023-09-06,9686.0
2023-09-07,9674.2
2023-09-08,9638.4
2023-09-11,9723.25
2023-09-12,9708.7
2023-09-13,9729.7
2023-09-14,9765.75
2023-09-15,9796.0
2023-09-18,9747.45
2023-09-20,9693.0
2023-09-21,9607.4
2023-09-22,9454.3
2023-09-25,9467.75
2023-09-26,9455.5
2023-09-27,9568.05
2023-09-28,9476.1
2023-09-29,9719.05
2023-10-03,9666.8
2023-10-04,9503.35
2023-10-05,9467.9
2023-10-06,9529.2
2023-10-09,9531.65
2023-10-10,9517.8
2023-10-11,9580.8
2023-10-12,9585.5
2023-10-13,9618.1
2023-10-16,9578.1
2023-10-17,9601.4
2023-10-18,9642.3
2023-10-19,9612.95
2023-10-20,9531.15
2023-10-23,9417.85
2023-10-25,9325.1
2023-10-26,9198.3
2023-10-27,9270.55
2023-10-30,9313.05
2023-10-31,9255.65
2023-11-01,9293.2
2023-11-02,9383.15
2023-11-03,9453.95
2023-11-06,9579.7
2023-11-07,9677.05
2023-11-08,9792.2
2023-11-09,9834.15
2023-11-10,9831.55
2023-11-12,9854.8
2023-11-13,9799.95
2023-11-15,9822.6
2023-11-16,9933.6
2023-11-17,10033.85
2023-11-20,10044.1
2023-11-21,10105.5
2023-11-22,10169.55
2023-11-23,10023.95
2023-11-24,10087.25
2023-11-28,10036.8
2023-11-29,10109.25
2023-11-30,10289.45
2023-12-01,10322.55
2023-12-04,10356.25
2023-12-05,10337.55
2023-12-06,10265.85
2023-12-07,10338.65
2023-12-08,10287.7
2023-12-11,10220.95
2023-12-12,10170.9
2023-12-13,10292.7
2023-12-14,10285.45
2023-12-15,10283.75
2023-12-18,10346.55
2023-12-19,10366.6
2023-12-20,10181.7
2023-12-21,10262.65
2023-12-22,10353.15
2023-12-26,10482.95
2023-12-27,10533.2
2023-12-28,10663.75
2023-12-29,10637.8
2024-01-01,10661.35
2024-01-02,10865.35
2024-01-03,10929.25
2024-01-04,11007.3
2024-01-05,10935.95
2024-01-08,10824.6
2024-01-09,10940.55
2024-01-10,10985.4
2024-01-11,10997.9
2024-01-12,10946.3
2024-01-15,11053.65
