date,NIFTY BANK
2014-01-30,10153.15
2014-01-31,10237.75
2014-02-03,10102.1
2014-02-04,10191.2
2014-02-05,10231.65
2014-02-06,10205.2
2014-02-07,10263.2
2014-02-10,10213.9
2014-02-11,10245.45
2014-02-12,10348.8
2014-02-13,10135.7
2014-02-14,10203.75
2014-02-17,10326.55
2014-02-18,10575.2
2014-02-19,10609.6
2014-02-20,10428.3
2014-02-21,10554.35
2014-02-24,10683.5
2014-02-25,10666.75
2014-02-26,10730.4
2014-02-28,10764.7
2014-03-03,10651.95
2014-03-04,10929.05
2014-03-05,11098.8
2014-03-06,11278.35
2014-03-07,11884.75
2014-03-10,12108.1
2014-03-11,12043.15
2014-03-12,12024.1
2014-03-13,12141.45
2014-03-14,12055.85
2014-03-18,12114.85
2014-03-19,12186.55
2014-03-20,12017.25
2014-03-21,12092.35
2014-03-22,12075.8
2014-03-24,12408.15
2014-03-25,12450.0
2014-03-26,12518.35
2014-03-27,12604.95
2014-03-28,12754.7
2014-03-31,12742.05
2014-04-01,12588.5
2014-04-02,12715.3
2014-04-03,12563.85
2014-04-04,12551.7
2014-04-07,12506.45
2014-04-09,12937.4
2014-04-10,12949.4
2014-04-11,12840.2
2014-04-15,12579.9
2014-04-16,12563.15
2014-04-17,12787.25
2014-04-21,12958.5
2014-04-22,12987.1
2014-04-23,13122.1
2014-04-25,13034.5
2014-04-28,13081.55
2014-04-29,12910.55
2014-04-30,12855.85
2014-05-02,12842.0
2014-05-05,12880.65
2014-05-06,12966.05
2014-05-07,12938.2
2014-05-08,13037.4
2014-05-09,13750.5
2014-05-12,14085.05
2014-05-13,14165.55
2014-05-14,14207.1
2014-05-15,14236.55
2014-05-16,14853.0
2014-05-19,15222.15
2014-05-20,15111.2
2014-05-21,14952.1
2014-05-22,15055.55
2014-05-23,15285.5
2014-05-26,15175.9
2014-05-27,15084.0
2014-05-28,15173.35
2014-05-29,15030.3
2014-05-30,14793.4
2014-06-02,15287.25
2014-06-03,15257.5
2014-06-04,15333.4
2014-06-05,15282.15
2014-06-06,15543.15
2014-06-09,15567.4
2014-06-10,15427.8
2014-06-11,15450.55
2014-06-12,15464.85
2014-06-13,15106.9
2014-06-16,15030.0
2014-06-17,15373.2
2014-06-18,15220.4
2014-06-19,15067.4
2014-06-20,14997.65
2014-06-23,15076.35
2014-06-24,15309.5
2014-06-25,15237.85
2014-06-26,15050.0
2014-06-27,14992.35
2014-06-30,15241.9
2014-07-01,15321.35
2014-07-02,15490.35
2014-07-03,15451.65
2014-07-04,15556.15
2014-07-07,15367.6
2014-07-08,14997.5
2014-07-09,14931.1
2014-07-10,14821.7
2014-07-11,14447.2
2014-07-14,14489.75
2014-07-15,14891.9
2014-07-16,15265.45
2014-07-17,15269.05
2014-07-18,15389.35
2014-07-21,15385.95
2014-07-22,15427.35
2014-07-23,15463.0
2014-07-24,15534.35
2014-07-25,15322.25
2014-07-28,15212.15
2014-07-30,15452.4
2014-07-31,15267.6
2014-08-01,15127.8
2014-08-04,15242.35
2014-08-05,15293.25
2014-08-06,15008.65
2014-08-07,14986.85
2014-08-08,14765.75
2014-08-11,14846.8
2014-08-12,15056.7
2014-08-13,14910.9
2014-08-14,15089.65
2014-08-18,15439.75
2014-08-19,15524.65
2014-08-20,15481.7
2014-08-21,15662.2
2014-08-22,15819.15
2014-08-25,15669.0
2014-08-26,15624.1
2014-08-27,15717.65
2014-08-28,15740.4
2014-09-01,16012.8
2014-09-02,16130.55
2014-09-03,16110.0
2014-09-04,16033.55
2014-09-05,15982.5
2014-09-08,16206.7
2014-09-09,16156.75
2014-09-10,16151.75
2014-09-11,16204.15
2014-09-12,16254.15
2014-09-15,16167.55
2014-09-16,15844.1
2014-09-17,15838.6
2014-09-18,16156.85
2014-09-19,16152.15
2014-09-22,16194.55
2014-09-23,15902.85
2014-09-24,15740.3
2014-09-25,15299.05
2014-09-26,15607.25
2014-09-29,15473.55
2014-09-30,15392.25
2014-10-01,15316.2
2014-10-07,15180.25
2014-10-08,15344.0
2014-10-09,15741.2
2014-10-10,15453.8
2014-10-13,15677.5
2014-10-14,15751.55
2014-10-16,15541.6
2014-10-17,15929.8
2014-10-20,16216.6
2014-10-21,16427.25
2014-10-22,16444.7
2014-10-23,16470.05
2014-10-27,16556.6
2014-10-28,16667.0
2014-10-29,16634.05
2014-10-30,16760.05
2014-10-31,17045.05
2014-11-03,17134.1
2014-11-05,17352.95
2014-11-07,17347.05
2014-11-10,17262.4
2014-11-11,17390.2
2014-11-12,17587.05
2014-11-13,17453.0
2014-11-14,17576.8
2014-11-17,17640.4
2014-11-18,17702.55
2014-11-19,17585.65
2014-11-20,17645.05
2014-11-21,18056.3
2014-11-24,18281.95
2014-11-25,18037.05
2014-11-26,17975.95
2014-11-27,18022.5
2014-11-28,18513.15
2014-12-01,18525.3
2014-12-02,18555.85
2014-12-03,18645.85
2014-12-04,18782.85
2014-12-05,18756.75
2014-12-08,18510.05
2014-12-09,18290.65
2014-12-10,18462.95
2014-12-11,18405.0
2014-12-12,18299.75
2014-12-15,18372.65
2014-12-16,17830.55
2014-12-17,17865.75
2014-12-18,18326.6
2014-12-19,18478.9
2014-12-22,18747.35
2014-12-23,18603.75
2014-12-24,18535.35
2014-12-26,18557.2
2014-12-29,18528.35
2014-12-30,18647.55
2014-12-31,18736.65
2015-01-01,18750.45
2015-01-02,19057.8
2015-01-05,19017.4
2015-01-06,18430.75
2015-01-07,18304.25
2015-01-08,18701.4
2015-01-09,18637.25
2015-01-12,18795.85
2015-01-13,18707.2
2015-01-14,18603.8
2015-01-15,19235.65
2015-01-16,19223.15
2015-01-19,19406.05
2015-01-20,19767.05
2015-01-21,19843.25
2015-01-22,19917.65
2015-01-23,20072.7
2015-01-27,20555.25
2015-01-28,20491.75
2015-01-29,20528.6
2015-01-30,19843.75
2015-02-02,19865.9
2015-02-03,19382.95
2015-02-04,19174.0
2015-02-05,19051.9
2015-02-06,18786.7
2015-02-09,18403.85
2015-02-10,18752.5
2015-02-11,18940.8
2015-02-12,19128.6
2015-02-13,19369.7
2015-02-16,19189.95
2015-02-18,19296.5
2015-02-19,19188.3
2015-02-20,19073.55
2015-02-23,18913.4
2015-02-24,18883.8
2015-02-25,18733.05
2015-02-26,18538.1
2015-02-27,19074.55
2015-02-28,19691.2
2015-03-02,20008.1
2015-03-03,19961.2
2015-03-04,19643.9
2015-03-05,19748.0
2015-03-09,19145.55
2015-03-10,19054.4
2015-03-11,19044.0
2015-03-12,19141.85
2015-03-13,18779.8
2015-03-16,18837.35
2015-03-17,19058.25
2015-03-18,19147.25
2015-03-19,18811.15
2015-03-20,18606.35
2015-03-23,18449.0
2015-03-24,18331.45
2015-03-25,18310.1
2015-03-26,17831.65
2015-03-27,18044.8
2015-03-30,18361.8
2015-03-31,18206.65
2015-04-01,18617.85
2015-04-06,18605.45
2015-04-07,18469.3
2015-04-08,18416.6
2015-04-09,18875.85
2015-04-10,18800.85
2015-04-13,18798.25
2015-04-15,18716.3
2015-04-16,18637.05
2015-04-17,18345.55
2015-04-20,18112.75
2015-04-21,18105.75
2015-04-22,18243.7
2015-04-23,18245.6
2015-04-24,18001.9
2015-04-27,17767.6
2015-04-28,18246.25
2015-04-29,18302.65
2015-04-30,18338.1
2015-05-04,18501.3
2015-05-05,18471.45
2015-05-06,17799.55
2015-05-07,17376.9
2015-05-08,17796.6
2015-05-11,18199.75
2015-05-12,17628.65
2015-05-13,18097.45
2015-05-14,18116.2
2015-05-15,18183.15
2015-05-18,18422.95
2015-05-19,18380.4
2015-05-20,18555.15
2015-05-21,18513.15
2015-05-22,18433.3
2015-05-25,18324.85
2015-05-26,18329.3
2015-05-27,18538.85
2015-05-28,18449.2
2015-05-29,18721.35
2015-06-01,18617.0
2015-06-02,17977.3
2015-06-03,17721.4
2015-06-04,17719.2
2015-06-05,17549.25
2015-06-08,17432.6
2015-06-09,17489.9
2015-06-10,17707.25
2015-06-11,17304.4
2015-06-12,17523.55
2015-06-15,17458.7
2015-06-16,17602.45
2015-06-17,17584.05
2015-06-18,17733.55
2015-06-19,17880.85
2015-06-22,18334.5
2015-06-23,18391.35
2015-06-24,18365.55
2015-06-25,18492.9
2015-06-26,18371.5
2015-06-29,18241.25
2015-06-30,18296.1
2015-07-01,18581.6
2015-07-02,18585.55
2015-07-03,18729.65
2015-07-06,18825.15
2015-07-07,18798.5
2015-07-08,18463.15
2015-07-09,18508.7
2015-07-10,18719.8
2015-07-13,18893.55
2015-07-14,18780.2
2015-07-15,18816.25
2015-07-16,19168.05
2015-07-17,19094.7
2015-07-20,19032.7
2015-07-21,18723.4
2015-07-22,18997.0
2015-07-23,18865.0
2015-07-24,18635.85
2015-07-27,18213.05
2015-07-28,18282.8
2015-07-29,18323.4
2015-07-30,18440.4
2015-07-31,18729.85
2015-08-03,18914.7
2015-08-04,18972.6
2015-08-05,18928.55
2015-08-06,19029.35
2015-08-07,18893.55
2015-08-10,18875.0
2015-08-11,18616.9
2015-08-12,18059.75
2015-08-13,18175.4
2015-08-14,18723.6
2015-08-17,18822.05
2015-08-18,18780.85
2015-08-19,18703.25
2015-08-20,18283.1
2015-08-21,18057.2
2015-08-24,16811.8
2015-08-25,17192.75
2015-08-26,16917.65
2015-08-27,17214.4
2015-08-28,17211.95
2015-08-31,17146.55
2015-09-01,16530.3
2015-09-02,16252.7
2015-09-03,16555.4
2015-09-04,16129.1
2015-09-07,15790.1
2015-09-08,16350.95
2015-09-09,16631.5
2015-09-10,16597.65
2015-09-11,16612.6
2015-09-14,16911.8
2015-09-15,16739.55
2015-09-16,16964.85
2015-09-18,17409.15
2015-09-21,17542.9
2015-09-22,17031.15
2015-09-23,17255.3
2015-09-24,17196.65
2015-09-28,17100.3
2015-09-29,17281.2
2015-09-30,17216.3
2015-10-01,17150.2
2015-10-05,17674.05
2015-10-06,17605.35
2015-10-07,17616.8
2015-10-08,17474.3
2015-10-09,17590.25
2015-10-12,17583.15
2015-10-13,17554.85
2015-10-14,17543.25
2015-10-15,17686.1
2015-10-16,17912.85
2015-10-19,17855.05
2015-10-20,17830.25
2015-10-21,17710.55
2015-10-23,17934.05
2015-10-26,17815.05
2015-10-27,17806.3
2015-10-28,17373.15
2015-10-29,17212.2
2015-10-30,17354.5
2015-11-02,17340.6
2015-11-03,17325.6
2015-11-04,17221.05
2015-11-05,16995.1
2015-11-06,17086.5
2015-11-09,17003.0
2015-11-10,16836.0
2015-11-11,16956.0
2015-11-13,16932.85
2015-11-16,17184.9
2015-11-17,17140.45
2015-11-18,16812.1
2015-11-19,17071.9
2015-11-20,17055.6
2015-11-23,17060.25
2015-11-24,16988.65
2015-11-26,17036.55
2015-11-27,17370.95
2015-11-30,17430.4
2015-12-01,17398.55
2015-12-02,17218.5
2015-12-03,17110.1
2015-12-04,16897.3
2015-12-07,16947.0
2015-12-08,16801.15
2015-12-09,16660.75
2015-12-10,16711.05
2015-12-11,16342.5
2015-12-14,16350.65
2015-12-15,16398.65
2015-12-16,16579.4
2015-12-17,16741.5
2015-12-18,16594.3
2015-12-21,16825.15
2015-12-22,16749.2
2015-12-23,16882.5
2015-12-24,16811.0
2015-12-28,16979.15
2015-12-29,16991.45
2015-12-30,16917.9
2015-12-31,16922.2
2016-01-01,17039.25
2016-01-04,16599.15
2016-01-05,16542.5
2016-01-06,16433.15
2016-01-07,16073.85
2016-01-08,16142.65
2016-01-11,16016.25
2016-01-12,15734.8
2016-01-13,15871.85
2016-01-14,15609.8
2016-01-15,15206.3
2016-01-18,15020.8
2016-01-19,15269.65
2016-01-20,14935.5
2016-01-21,15101.2
2016-01-22,15497.55
2016-01-25,15561.15
2016-01-27,15534.6
2016-01-28,15381.45
2016-01-29,15522.4
2016-02-01,15314.45
2016-02-02,15068.0
2016-02-03,14834.05
2016-02-04,14869.15
2016-02-05,15162.05
2016-02-08,15046.8
2016-02-09,14875.1
2016-02-10,14588.45
2016-02-11,14028.55
2016-02-12,13971.5
2016-02-15,14445.0
2016-02-16,14166.45
2016-02-17,14119.85
2016-02-18,14298.15
2016-02-19,14344.2
2016-02-22,14384.8
2016-02-23,14008.35
2016-02-24,13794.05
2016-02-25,13555.7
2016-02-26,13791.45
2016-02-29,13946.4
2016-03-01,14412.9
2016-03-02,15092.45
2016-03-03,15177.75
2016-03-04,15339.2
2016-03-08,15146.5
2016-03-09,15279.05
2016-03-10,15180.65
2016-03-11,15168.2
2016-03-14,15277.8
2016-03-15,15326.8
2016-03-16,15461.7
2016-03-17,15444.0
2016-03-18,15654.85
2016-03-21,15926.1
2016-03-22,15936.0
2016-03-23,15887.75
2016-03-28,15604.9
2016-03-29,15666.25
2016-03-30,16134.85
2016-03-31,16141.65
2016-04-01,16174.9
2016-04-04,16190.6
2016-04-05,15695.0
2016-04-06,15636.95
2016-04-07,15530.75
2016-04-08,15568.35
2016-04-11,15818.5
2016-04-12,15880.2
2016-04-13,16278.55
2016-04-18,16222.7
2016-04-20,16349.7
2016-04-21,16637.15
2016-04-22,16703.4
2016-04-25,16678.65
2016-04-26,17002.55
2016-04-27,16872.95
2016-04-28,16716.9
2016-04-29,16795.0
2016-05-02,16543.0
2016-05-03,16388.7
2016-05-04,16274.25
2016-05-05,16281.0
2016-05-06,16296.6
2016-05-09,16686.1
2016-05-10,16784.95
2016-05-11,16754.45
2016-05-12,16923.7
2016-05-13,16716.9
2016-05-16,16737.55
2016-05-17,16762.75
2016-05-18,16728.95
2016-05-19,16565.25
2016-05-20,16481.45
2016-05-23,16407.55
2016-05-24,16456.65
2016-05-25,16997.45
2016-05-26,17359.3
2016-05-27,17511.8
2016-05-30,17520.65
2016-05-31,17620.9
2016-06-01,17423.45
2016-06-02,17567.8
2016-06-03,17680.8
2016-06-06,17671.4
2016-06-07,17948.15
2016-06-08,17946.8
2016-06-09,17887.7
2016-06-10,17828.6
2016-06-13,17593.95
2016-06-14,17672.4
2016-06-15,17917.9
2016-06-16,17671.3
2016-06-17,17696.05
2016-06-20,17718.6
2016-06-21,17619.1
2016-06-22,17626.05
2016-06-23,17892.45
2016-06-24,17426.05
2016-06-27,17514.95
2016-06-28,17561.55
2016-06-29,17689.9
2016-06-30,17935.4
2016-07-01,17985.65
2016-07-04,18097.65
2016-07-05,18004.25
2016-07-07,18084.9
2016-07-08,18016.25
2016-07-11,18390.95
2016-07-12,18667.6
2016-07-13,18618.95
2016-07-14,18863.75
2016-07-15,18953.65
2016-07-18,18923.4
2016-07-19,18905.15
2016-07-20,18968.2
2016-07-21,18674.3
2016-07-22,18690.4
2016-07-25,18989.6
2016-07-26,18860.85
2016-07-27,19021.95
2016-07-28,19076.55
2016-07-29,18953.15
2016-08-01,18740.6
2016-08-02,18708.25
2016-08-03,18602.0
2016-08-04,18571.7
2016-08-05,18925.95
2016-08-08,18939.45
2016-08-09,18933.3
2016-08-10,18647.8
2016-08-11,18640.4
2016-08-12,18963.7
2016-08-16,19002.15
2016-08-17,19041.25
2016-08-18,19352.8
2016-08-19,19414.7
2016-08-22,19330.25
2016-08-23,19341.65
2016-08-24,19355.6
2016-08-25,19304.25
2016-08-26,19195.75
2016-08-29,19217.0
2016-08-30,19531.55
2016-08-31,19787.6
2016-09-01,19788.85
2016-09-02,19883.2
2016-09-06,20426.2
2016-09-07,20406.9
2016-09-08,20417.25
2016-09-09,20245.3
2016-09-12,19790.6
2016-09-14,19909.15
2016-09-15,19837.55
2016-09-16,19855.45
2016-09-19,19906.85
2016-09-20,19852.3
2016-09-21,19828.45
2016-09-22,20109.6
2016-09-23,19901.8
2016-09-26,19591.75
2016-09-27,19518.7
2016-09-28,19653.55
2016-09-29,19183.65
2016-09-30,19285.7
2016-10-03,19589.05
2016-10-04,19672.7
2016-10-05,19536.85
2016-10-06,19395.05
2016-10-07,19400.1
2016-10-10,19378.55
2016-10-13,18954.25
2016-10-14,19020.15
2016-10-17,19070.4
2016-10-18,19495.05
2016-10-19,19412.1
2016-10-20,19658.7
2016-10-21,19710.9
2016-10-24,19807.9
2016-10-25,19834.9
2016-10-26,19483.6
2016-10-27,19514.6
2016-10-28,19555.95
2016-10-30,19523.55
2016-11-01,19458.6
2016-11-02,19227.9
2016-11-03,19178.7
2016-11-04,19058.1
2016-11-07,19356.0
2016-11-08,19500.8
2016-11-09,19518.25
2016-11-10,20200.25
2016-11-11,19738.8
2016-11-15,19289.75
2016-11-16,19108.1
2016-11-17,19087.85
2016-11-18,18959.05
2016-11-21,18446.4
2016-11-22,18548.65
2016-11-23,18540.9
2016-11-24,18256.1
2016-11-25,18507.3
2016-11-28,18301.45
2016-11-29,18223.75
2016-11-30,18627.8
2016-12-01,18428.45
2016-12-02,18247.65
2016-12-05,18408.9
2016-12-06,18420.9
2016-12-07,18234.15
2016-12-08,18515.45
2016-12-09,18695.8
2016-12-12,18392.95
2016-12-13,18466.05
2016-12-14,18341.5
2016-12-15,18401.15
2016-12-16,18312.8
2016-12-19,18257.05
2016-12-20,18069.4
2016-12-21,18084.5
2016-12-22,17891.45
2016-12-23,17884.0
2016-12-26,17655.55
2016-12-27,17879.55
2016-12-28,17876.7
2016-12-29,18033.15
2016-12-30,18177.2
2017-01-02,17969.6
2017-01-03,18035.6
2017-01-04,17891.0
2017-01-05,18115.95
2017-01-06,18264.0
2017-01-09,18286.65
2017-01-10,18409.6
2017-01-11,18830.0
2017-01-12,18873.95
2017-01-13,18912.1
2017-01-16,19096.45
2017-01-17,19067.05
2017-01-18,19164.5
2017-01-19,19124.25
2017-01-20,18820.8
2017-01-23,18842.7
2017-01-24,19023.5
2017-01-25,19473.2
2017-01-27,19708.3
2017-01-30,19585.25
2017-01-31,19515.15
2017-02-01,20020.6
2017-02-02,20070.3
2017-02-03,20196.8
2017-02-06,20371.6
2017-02-07,20327.25
2017-02-08,20245.4
2017-02-09,20151.15
2017-02-10,20213.9
2017-02-13,20251.8
2017-02-14,20258.1
2017-02-15,20163.7
2017-02-16,20243.7
2017-02-17,20551.35
2017-02-20,20677.1
2017-02-21,20860.95
2017-02-22,20868.45
2017-02-23,20876.65
2017-02-27,20613.05
2017-02-28,20607.25
2017-03-01,20783.75
2017-03-02,20560.05
2017-03-03,20495.6
2017-03-06,20663.65
2017-03-07,20627.5
2017-03-08,20676.55
2017-03-09,20721.35
2017-03-10,20727.55
2017-03-14,21102.7
2017-03-15,21157.9
2017-03-16,21249.9
2017-03-17,21175.05
2017-03-20,21110.25
2017-03-21,21019.0
2017-03-22,20781.35
2017-03-23,20895.5
2017-03-24,21122.55
2017-03-27,21056.9
2017-03-28,21225.4
2017-03-29,21391.15
2017-03-30,21620.7
2017-03-31,21444.15
2017-04-03,21547.75
2017-04-05,21652.7
2017-04-06,21622.95
2017-04-07,21431.15
2017-04-10,21520.15
2017-04-11,21736.15
2017-04-12,21666.8
2017-04-13,21686.6
2017-04-17,21647.6
2017-04-18,21671.85
2017-04-19,21556.35
2017-04-20,21491.4
2017-04-21,21551.45
2017-04-24,21857.4
2017-04-25,22054.7
2017-04-26,22242.85
2017-04-27,22326.3
2017-04-28,22358.25
2017-05-02,22341.35
2017-05-03,22307.3
2017-05-04,22720.1
2017-05-05,22604.95
2017-05-08,22767.35
2017-05-09,22707.3
2017-05-10,22830.35
2017-05-11,22818.45
2017-05-12,22671.7
2017-05-15,22821.5
2017-05-16,22928.6
2017-05-17,22935.95
2017-05-18,22698.6
2017-05-19,22769.8
2017-05-22,22652.85
2017-05-23,22582.8
2017-05-24,22536.3
2017-05-25,23190.8
2017-05-26,23362.2
2017-05-29,23182.75
2017-05-30,23307.25
2017-05-31,23424.8
2017-06-01,23310.15
2017-06-02,23375.9
2017-06-05,23459.65
2017-06-06,23416.3
2017-06-07,23567.65
2017-06-08,23536.1
2017-06-09,23690.9
2017-06-12,23470.45
2017-06-13,23477.85
2017-06-14,23498.7
2017-06-15,23391.75
2017-06-16,23502.75
2017-06-19,23742.15
2017-06-20,23697.95
2017-06-21,23708.75
2017-06-22,23736.1
2017-06-23,23542.75
2017-06-27,23216.25
2017-06-28,23235.85
2017-06-29,23227.3
2017-06-30,23211.2
2017-07-03,23272.8
2017-07-04,23214.2
2017-07-05,23352.6
2017-07-06,23466.65
2017-07-07,23449.15
2017-07-10,23675.05
2017-07-11,23584.6
2017-07-12,23695.45
2017-07-13,23888.65
2017-07-14,23937.7
2017-07-17,24015.05
2017-07-18,24022.05
2017-07-19,24152.65
2017-07-20,24213.35
2017-07-21,24257.05
2017-07-24,24420.85
2017-07-25,24520.7
2017-07-26,24670.7
2017-07-27,24922.4
2017-07-28,24811.3
2017-07-31,25103.65
2017-08-01,25122.8
2017-08-02,25055.2
2017-08-03,24675.05
2017-08-04,24827.45
2017-08-07,24906.35
2017-08-08,24599.5
2017-08-09,24374.6
2017-08-10,24217.35
2017-08-11,23985.75
2017-08-14,24115.75
2017-08-16,24437.7
2017-08-17,24237.25
2017-08-18,24074.45
2017-08-21,23936.5
2017-08-22,23974.45
2017-08-23,24316.8
2017-08-24,24274.2
2017-08-28,24377.1
2017-08-29,24128.95
2017-08-30,24308.7
2017-08-31,24318.4
2017-09-01,24434.0
2017-09-04,24236.85
2017-09-05,24328.3
2017-09-06,24279.15
2017-09-07,24304.9
2017-09-08,24370.8
2017-09-11,24672.25
2017-09-12,24784.7
2017-09-13,24831.8
2017-09-14,24912.25
2017-09-15,24844.3
2017-09-18,25046.9
2017-09-19,25041.55
2017-09-20,24965.05
2017-09-21,24799.25
2017-09-22,24368.85
2017-09-25,24165.05
2017-09-26,24199.15
2017-09-27,23812.95
2017-09-28,24008.15
2017-09-29,24053.0
2017-10-03,24103.4
2017-10-04,24113.3
2017-10-05,24058.05
2017-10-06,24190.0
2017-10-09,24251.9
2017-10-10,24347.45
2017-10-11,24107.45
2017-10-12,24361.25
2017-10-13,24689.15
2017-10-16,24703.05
2017-10-17,24645.6
2017-10-18,24313.75
2017-10-19,24009.75
2017-10-23,24088.9
2017-10-24,24222.15
2017-10-25,25035.9
2017-10-26,25022.2
2017-10-27,24839.55
2017-10-30,24988.55
2017-10-31,25019.35
2017-11-01,25490.45
2017-11-02,25427.3
2017-11-03,25650.7
2017-11-06,25571.15
2017-11-07,25300.8
2017-11-08,25184.35
2017-11-09,25291.35
2017-11-10,25498.95
2017-11-13,25358.3
2017-11-14,25284.6
2017-11-15,25218.9
2017-11-16,25446.6
2017-11-17,25728.4
2017-11-20,25768.6
2017-11-21,25757.5
2017-11-22,25766.65
2017-11-23,25736.25
2017-11-24,25779.65
2017-11-27,25891.95
2017-11-28,25846.4
2017-11-29,25795.7
2017-11-30,25332.4
2017-12-01,25191.95
2017-12-04,25075.1
2017-12-05,25124.85
2017-12-06,24851.8
2017-12-07,25057.25
2017-12-08,25321.15
2017-12-11,25404.85
2017-12-12,25125.45
2017-12-13,25000.35
2017-12-14,25168.2
2017-12-15,25440.3
2017-12-18,25594.55
2017-12-19,25716.2
2017-12-20,25591.7
2017-12-21,25554.3
2017-12-22,25648.55
2017-12-26,25675.25
2017-12-27,25496.05
2017-12-28,25490.0
2017-12-29,25539.45
2018-01-01,25318.1
2018-01-02,25338.25
2018-01-03,25318.6
2018-01-04,25462.6
2018-01-05,25601.85
2018-01-08,25676.1
2018-01-09,25703.8
2018-01-10,25617.3
2018-01-11,25660.9
2018-01-12,25749.05
2018-01-15,26069.2
2018-01-16,25974.9
2018-01-17,26289.1
2018-01-18,26537.4
2018-01-19,26909.5
2018-01-22,27041.2
2018-01-23,27390.6
2018-01-24,27398.55
2018-01-25,27445.65
2018-01-29,27498.45
2018-01-30,27269.05
2018-01-31,27379.45
2018-02-01,27220.7
2018-02-02,26451.15
2018-02-05,26098.75
2018-02-06,25811.3
2018-02-07,25670.0
2018-02-08,25920.65
2018-02-09,25463.65
2018-02-12,25701.6
2018-02-14,25341.25
2018-02-15,25424.35
2018-02-16,25163.9
2018-02-19,25058.55
2018-02-20,24874.4
2018-02-21,24936.7
2018-02-22,24955.2
2018-02-23,25302.5
2018-02-26,25687.9
2018-02-27,25383.6
2018-02-28,25107.4
2018-03-01,24902.55
2018-03-05,24818.7
2018-03-06,24448.45
2018-03-07,24134.1
2018-03-08,24477.65
2018-03-09,24296.45
2018-03-12,24664.2
2018-03-13,24738.65
2018-03-14,24851.65
2018-03-15,24791.85
2018-03-16,24489.55
2018-03-19,24245.1
2018-03-20,24168.2
2018-03-21,24255.6
2018-03-22,24141.5
2018-03-23,23670.4
2018-03-26,24244.35
2018-03-27,24434.15
2018-03-28,24263.35
2018-04-02,24328.5
2018-04-03,24510.6
2018-04-04,24129.5
2018-04-05,24759.8
2018-04-06,24873.15
2018-04-09,25093.8
2018-04-10,25226.8
2018-04-11,25098.25
2018-04-12,25195.1
2018-04-13,25200.6
2018-04-16,25320.85
2018-04-17,25334.45
2018-04-18,25102.3
2018-04-19,25126.15
2018-04-20,24943.85
2018-04-23,24960.65
2018-04-24,25042.1
2018-04-25,24814.4
2018-04-26,25010.9
2018-04-27,25394.6
2018-04-30,25531.6
2018-05-02,25568.3
2018-05-03,25605.25
2018-05-04,25645.4
2018-05-07,25852.05
2018-05-08,26090.5
2018-05-09,26154.45
2018-05-10,26131.0
2018-05-11,26413.15
2018-05-14,26475.15
2018-05-15,26474.0
2018-05-16,26182.15
2018-05-17,26073.8
2018-05-18,25875.6
2018-05-21,25750.8
2018-05-22,25777.7
2018-05-23,25684.95
2018-05-24,26016.8
2018-05-25,26273.55
2018-05-28,26614.25
2018-05-29,26254.8
2018-05-30,26327.8
2018-05-31,26956.2
2018-06-01,26692.8
2018-06-04,26257.55
2018-06-05,26251.0
2018-06-06,26367.6
2018-06-07,26517.8
2018-06-08,26451.35
2018-06-11,26453.55
2018-06-12,26607.1
2018-06-13,26642.8
2018-06-14,26562.25
2018-06-15,26417.4
2018-06-18,26409.3
2018-06-19,26265.75
2018-06-20,26557.7
2018-06-21,26496.95
2018-06-22,26766.85
2018-06-25,26609.7
2018-06-26,26601.7
2018-06-27,26423.4
2018-06-28,26324.6
2018-06-29,26364.2
2018-07-02,26230.3
2018-07-03,26204.1
2018-07-04,26433.95
2018-07-05,26503.3
2018-07-06,26493.85
2018-07-09,26753.3
2018-07-10,26894.55
2018-07-11,26816.2
2018-07-12,27026.55
2018-07-13,26935.95
2018-07-16,26679.8
2018-07-17,27008.1
2018-07-18,26880.9
2018-07-19,26789.65
2018-07-20,26873.2
2018-07-23,27008.15
2018-07-24,26974.4
2018-07-25,27031.3
2018-07-26,27406.4
2018-07-27,27634.4
2018-07-30,27842.6
2018-07-31,27764.15
2018-08-01,27596.6
2018-08-02,27355.95
2018-08-03,27695.5
2018-08-06,27898.5
2018-08-07,27875.9
2018-08-08,28062.45
2018-08-09,28320.0
2018-08-10,28124.25
2018-08-13,27794.4
2018-08-14,28021.7
2018-08-16,27826.55
2018-08-17,28128.55
2018-08-20,28274.25
2018-08-21,28257.9
2018-08-23,28027.9
2018-08-24,27834.7
2018-08-27,28264.2
2018-08-28,28269.65
2018-08-29,28224.1
2018-08-30,28103.25
2018-08-31,28061.75
2018-09-03,27819.5
2018-09-04,27430.75
2018-09-05,27376.05
2018-09-06,27468.7
2018-09-07,27481.45
2018-09-10,27201.75
2018-09-11,26807.5
2018-09-12,26819.2
2018-09-14,27163.85
2018-09-17,26820.3
2018-09-18,26441.45
2018-09-19,26277.35
2018-09-21,25596.9
2018-09-24,24970.35
2018-09-25,25330.35
2018-09-26,25376.3
2018-09-27,25042.15
2018-09-28,25119.85
2018-10-01,25367.0
2018-10-03,25069.9
2018-10-04,24819.3
2018-10-05,24443.45
2018-10-08,24618.35
2018-10-09,24527.65
2018-10-10,25321.7
2018-10-11,24783.95
2018-10-12,25395.85
2018-10-15,25388.05
2018-10-16,25589.65
2018-10-17,25188.6
2018-10-19,25085.8
2018-10-22,25078.6
