date,NIFTY OIL & GAS
2024-01-09,9731.05
2024-01-10,9731.65
2024-01-11,9875.2
2024-01-12,10019.95
2024-01-15,10193.2
2024-01-16,10230.65
2024-01-17,10128.9
2024-01-18,10189.4
2024-01-19,10359.0
2024-01-20,10373.4
2024-01-23,10013.15
2024-01-24,10215.0
2024-01-25,10183.3
2024-01-29,10710.4
2024-01-30,10656.35
2024-01-31,10728.65
2024-02-01,10727.95
2024-02-02,11111.5
2024-02-05,11271.4
2024-02-06,11572.05
2024-02-07,11596.8
2024-02-08,11704.3
2024-02-09,11541.4
2024-02-12,11239.05
2024-02-13,11289.65
2024-02-14,11639.85
2024-02-15,11926.4
2024-02-16,11854.1
2024-02-19,11919.7
2024-02-20,11943.35
2024-02-21,11771.95
2024-02-22,11806.75
2024-02-23,11756.3
2024-02-26,11769.9
2024-02-27,11684.15
2024-02-28,11441.6
2024-02-29,11457.5
2024-03-01,11715.4
2024-03-02,11751.9
2024-03-04,11972.0
2024-03-05,12034.65
2024-03-06,11911.2
2024-03-07,11768.25
2024-03-11,11643.55
2024-03-12,11589.3
2024-03-13,11025.4
2024-03-14,11281.85
2024-03-15,11058.8
2024-03-18,11103.15
2024-03-19,10915.15
2024-03-20,11055.85
2024-03-21,11201.75
2024-03-22,11223.0
2024-03-26,11304.55
2024-03-27,11365.75
2024-03-28,11440.9
2024-04-01,11500.3
2024-04-02,11649.7
2024-04-03,11654.5
2024-04-04,11494.8
2024-04-05,11503.65
2024-04-08,11670.5
2024-04-09,11618.7
2024-04-10,11793.05
2024-04-12,11647.75
2024-04-15,11695.15
2024-04-16,11765.3
2024-04-18,11635.3
2024-04-19,11609.85
2024-04-22,11666.9
2024-04-23,11581.55
2024-04-24,11658.6
2024-04-25,11741.9
2024-04-26,11785.15
2024-04-29,11899.05
2024-04-30,11826.5
2024-05-02,11925.0
2024-05-03,11807.65
2024-05-06,11601.2
2024-05-07,11383.1
2024-05-08,11577.05
2024-05-09,11212.35
2024-05-10,11348.7
2024-05-13,11263.9
2024-05-14,11439.2
2024-05-15,11507.25
2024-05-16,11533.0
2024-05-17,11644.4
2024-05-18,11699.0
2024-05-21,11767.75
2024-05-22,11789.7
2024-05-23,11930.8
2024-05-24,11992.15
2024-05-27,11926.15
2024-05-28,11804.65
2024-05-29,11684.85
2024-05-30,11539.05
2024-05-31,11625.0
2024-06-03,12417.1
2024-06-04,10952.3
2024-06-05,11191.45
2024-06-06,11456.3
2024-06-07,11696.65
2024-06-10,11686.85
2024-06-11,11842.0
2024-06-12,11940.3
2024-06-13,12023.25
2024-06-14,12095.25
2024-06-18,12089.2
2024-06-19,11879.3
2024-06-20,11989.1
2024-06-21,11860.45
2024-06-24,11808.15
2024-06-25,11755.6
2024-06-26,11918.6
2024-06-27,12021.55
2024-06-28,12223.35
2024-07-01,12270.35
2024-07-02,12301.95
2024-07-03,12305.4
2024-07-04,12314.0
2024-07-05,12547.0
2024-07-08,12656.85
2024-07-09,12634.8
2024-07-10,12640.9
2024-07-11,12779.75
2024-07-12,12855.5
2024-07-15,13111.6
2024-07-16,13090.45
2024-07-18,13094.35
2024-07-19,12729.9
2024-07-22,12651.25
2024-07-23,12499.55
2024-07-24,12710.45
2024-07-25,12992.35
2024-07-26,13049.25
2024-07-29,13184.9
2024-07-30,13260.25
2024-07-31,13254.85
2024-08-01,13301.9
2024-08-02,13137.45
2024-08-05,12649.55
2024-08-06,12588.4
2024-08-07,12973.85
2024-08-08,12802.4
2024-08-09,12972.75
2024-08-12,13043.3
2024-08-13,12906.0
2024-08-14,12808.55
2024-08-16,12999.75
2024-08-19,13197.3
2024-08-20,13217.65
2024-08-21,13258.4
2024-08-22,13227.35
2024-08-23,13140.45
2024-08-26,13293.05
2024-08-27,13298.0
2024-08-28,13292.15
2024-08-29,13416.45
2024-08-30,13456.9
2024-09-02,13486.55
2024-09-03,13416.85
2024-09-04,13363.4
2024-09-05,13312.3
2024-09-06,13024.55
2024-09-09,12845.7
2024-09-10,12814.25
2024-09-11,12568.3
2024-09-12,12770.3
2024-09-13,12684.25
2024-09-16,12697.6
2024-09-17,12714.25
2024-09-18,12584.0
2024-09-19,12414.8
2024-09-20,12501.35
2024-09-23,12737.85
2024-09-24,12785.95
2024-09-25,12786.65
2024-09-26,12823.7
2024-09-27,13128.25
2024-09-30,13035.6
2024-10-01,12947.9
2024-10-03,12595.7
2024-10-04,12462.5
2024-10-07,12180.1
2024-10-08,12334.85
2024-10-09,12252.55
2024-10-10,12247.1
2024-10-11,12306.55
2024-10-14,12289.45
2024-10-15,12255.95
2024-10-16,12283.65
2024-10-17,12128.6
2024-10-18,12104.25
2024-10-21,11953.65
2024-10-22,11672.05
2024-10-23,11640.1
2024-10-24,11648.6
2024-10-25,11352.2
2024-10-28,11371.8
2024-10-29,11409.55
2024-10-30,11366.9
2024-10-31,11347.1
2024-11-01,11442.25
2024-11-04,11158.2
2024-11-05,11245.15
2024-11-06,11530.95
2024-11-07,11452.35
2024-11-08,11228.1
2024-11-11,11135.1
2024-11-12,11033.85
2024-11-13,10825.0
2024-11-14,10810.3
2024-11-18,10637.15
2024-11-19,10602.95
2024-11-21,10446.45
2024-11-22,10677.05
2024-11-25,10979.0
2024-11-26,10923.95
2024-11-27,10984.85
2024-11-28,10966.95
2024-11-29,11103.75
2024-12-02,11138.2
2024-12-03,11267.9
2024-12-04,11235.4
2024-12-05,11319.05
2024-12-06,11322.6
2024-12-09,11251.7
2024-12-10,11222.35
2024-12-11,11224.9
2024-12-12,11122.25
2024-12-13,11160.3
2024-12-16,11095.3
2024-12-17,10916.2
2024-12-18,10824.45
2024-12-19,10785.15
2024-12-20,10607.6
2024-12-23,10689.65
2024-12-24,10747.55
2024-12-26,10756.45
2024-12-27,10683.05
2024-12-30,10631.15
2024-12-31,10744.25
2025-01-01,10771.95
2025-01-02,10909.65
2025-01-03,11046.65
2025-01-06,10726.9
2025-01-07,10902.8
2025-01-08,11070.35
2025-01-09,10855.75
2025-01-10,10740.6
2025-01-13,10454.3
2025-01-14,10624.05
2025-01-15,10630.85
2025-01-16,10723.95
2025-01-17,10891.7
2025-01-20,10957.8
2025-01-21,10834.3
2025-01-22,10757.0
2025-01-23,10702.0
2025-01-24,10472.55
2025-01-27,10238.0
2025-01-28,10172.95
2025-01-29,10235.05
2025-01-30,10393.25
2025-01-31,10588.1
2025-02-01,10438.2
2025-02-03,10206.25
2025-02-04,10481.65
2025-02-05,10634.85
2025-02-06,10594.65
2025-02-07,10498.95
2025-02-10,10317.0
2025-02-11,10117.75
2025-02-12,10036.35
2025-02-13,9997.25
2025-02-14,9852.2
2025-02-17,9921.1
2025-02-18,9972.05
2025-02-19,10045.6
2025-02-20,10181.4
2025-02-21,10074.2
2025-02-24,9963.35
2025-02-25,9850.6
2025-02-27,9808.45
2025-02-28,9590.6
2025-03-03,9513.4
2025-03-04,9576.5
2025-03-05,9792.6
2025-03-06,10045.85
2025-03-07,10101.5
2025-03-10,9909.7
2025-03-11,10029.6
2025-03-12,10065.55
2025-03-13,10021.8
2025-03-17,10016.4
2025-03-18,10084.4
2025-03-19,10191.65
2025-03-20,10353.95
2025-03-21,10544.2
2025-03-24,10698.25
2025-03-25,10555.05
2025-03-26,10411.0
2025-03-27,10552.85
2025-03-28,10549.7
2025-04-01,10558.15
2025-04-02,10584.15
2025-04-03,10532.15
2025-04-04,10134.1
2025-04-07,9851.5
2025-04-08,10068.35
2025-04-09,10041.25
2025-04-11,10262.55
2025-04-15,10423.5
2025-04-16,10562.05
2025-04-17,10692.2
2025-04-21,10946.35
2025-04-22,10941.5
2025-04-23,10957.15
2025-04-24,10945.45
2025-04-25,10788.65
2025-04-28,11132.1
2025-04-29,11184.5
2025-04-30,11179.55
2025-05-02,11261.05
2025-05-05,11451.95
2025-05-06,11247.35
2025-05-07,11265.35
2025-05-08,11102.85
2025-05-09,11016.7
2025-05-12,11361.65
2025-05-13,11258.25
2025-05-14,11396.0
2025-05-15,11532.25
2025-05-16,11595.1
2025-05-19,11553.35
2025-05-20,11461.95
2025-05-21,11513.25
2025-05-22,11378.7
2025-05-23,11467.5
2025-05-26,11527.85
2025-05-27,11461.55
2025-05-28,11457.55
2025-05-29,11475.25
2025-05-30,11388.4
2025-06-02,11364.95
2025-06-03,11277.05
2025-06-04,11352.75
2025-06-05,11382.25
2025-06-06,11446.9
2025-06-09,11565.95
2025-06-10,11556.2
2025-06-11,11725.5
2025-06-12,11527.3
2025-06-13,11443.6
2025-06-16,11570.95
2025-06-17,11486.8
2025-06-18,11431.7
2025-06-19,11358.85
2025-06-20,11462.1
2025-06-23,11473.95
2025-06-24,11454.55
2025-06-25,11482.4
2025-06-26,11695.9
2025-06-27,11835.05
2025-06-30,11800.95
2025-07-01,11858.75
2025-07-02,11838.2
2025-07-03,11877.3
2025-07-04,12002.35
2025-07-07,12051.85
2025-07-08,12064.2
2025-07-09,11913.55
2025-07-10,11909.7
2025-07-11,11759.5
2025-07-14,11755.55
2025-07-15,11811.7
2025-07-16,11838.8
2025-07-17,11815.05
2025-07-18,11771.9
2025-07-21,11643.45
2025-07-22,11596.85
2025-07-23,11673.7
2025-07-24,11583.2
2025-07-25,11356.4
2025-07-28,11323.7
2025-07-29,11445.45
2025-07-30,11431.5
2025-07-31,11262.25
2025-08-01,11090.8
2025-08-04,11151.45
2025-08-05,11044.7
2025-08-06,11018.15
2025-08-07,10997.3
2025-08-08,10989.15
2025-08-11,11059.95
2025-08-12,11103.85
2025-08-13,11098.85
2025-08-14,10997.35
2025-08-18,11017.45
2025-08-19,11200.35
2025-08-20,11186.05
2025-08-21,11219.15
2025-08-22,11126.1
2025-08-25,11132.0
2025-08-26,10949.55
2025-08-28,10900.0
2025-08-29,10789.75
2025-09-01,10935.35
2025-09-02,11002.9
2025-09-03,11029.4
2025-09-04,10923.15
2025-09-05,10933.7
2025-09-08,10960.45
2025-09-09,10927.95
2025-09-10,10966.15
2025-09-11,11086.55
2025-09-12,11091.15
2025-09-15,11124.4
2025-09-16,11219.75
2025-09-17,11290.55
2025-09-18,11286.45
2025-09-19,11333.3
2025-09-22,11327.05
2025-09-23,11317.4
2025-09-24,11247.55
2025-09-25,11212.9
2025-09-26,11132.5
2025-09-29,11282.3
2025-09-30,11280.5
2025-10-01,11304.2
2025-10-03,11374.0
2025-10-06,11459.7
2025-10-07,11516.25
2025-10-08,11414.9
2025-10-09,11467.25
2025-10-10,11467.25
2025-10-13,11436.05
2025-10-14,11348.8
2025-10-15,11431.4
2025-10-16,11493.6
2025-10-17,11498.1
2025-10-20,11661.9
2025-10-21,11667.6
2025-10-23,11601.15
2025-10-24,11624.05
2025-10-27,11800.2
2025-10-28,11746.6
2025-10-29,11995.95
2025-10-30,11981.4
2025-10-31,11990.25
2025-11-03,12084.65
2025-11-04,12020.3
2025-11-06,11995.75
2025-11-07,11996.15
2025-11-10,12021.75
2025-11-11,12092.8
2025-11-12,12190.8
2025-11-13,12176.95
2025-11-14,12190.1
2025-11-17,12235.85
2025-11-18,12184.7
2025-11-19,12141.6
2025-11-20,12208.25
2025-11-21,12143.95
2025-11-24,12041.65
2025-11-25,12001.3
2025-11-26,12207.8
2025-11-27,12118.25
2025-11-28,12034.4
2025-12-01,12020.75
2025-12-02,11970.65
2025-12-03,11896.3
2025-12-04,11890.65
2025-12-05,11905.6
2025-12-08,11807.2
2025-12-09,11786.75
2025-12-10,11799.95
2025-12-11,11796.6
2025-12-12,11927.0
2025-12-15,11948.65
2025-12-16,11856.8
2025-12-17,11884.65
2025-12-18,11845.95
2025-12-19,11959.25
2025-12-22,12049.0
2025-12-23,12050.7
2025-12-24,11959.4
2025-12-26,11958.15
2025-12-29,11951.45
2025-12-30,11914.75
2025-12-31,12231.2
2026-01-01,12232.7
2026-01-02,12340.05
2026-01-05,12214.55
2026-01-06,12000.6
2026-01-07,11920.9
2026-01-08,11582.35
2026-01-09,11628.75
2026-01-12,11692.1
2026-01-13,11652.75
2026-01-14,11715.3
2026-01-16,11748.5
2026-01-19,11564.75
2026-01-20,11372.25
2026-01-21,11402.7
2026-01-22,11443.35
2026-01-23,11306.65
2026-01-27,11376.55
2026-01-28,11762.9
2026-01-29,11854.95
2026-01-30,11791.7
2026-02-01,11454.3
2026-02-02,11687.5
2026-02-03,11911.25
2026-02-04,12159.05
2026-02-05,12146.15
2026-02-06,12208.2
2026-02-09,12255.05
2026-02-10,12297.0
2026-02-11,12352.3
2026-02-12,12205.55
2026-02-13,11976.45
2026-02-16,12084.65
2026-02-17,12071.2
2026-02-18,12159.95
2026-02-19,12036.15
2026-02-20,12092.3
2026-02-23,12151.15
2026-02-24,12211.45
2026-02-25,12188.9
2026-02-26,12294.55
2026-02-27,12264.9
2026-03-02,12001.3
2026-03-04,11630.9
2026-03-05,11812.25
2026-03-06,11787.3
2026-03-09,11507.8
2026-03-10,11462.5
2026-03-11,11483.1
2026-03-12,11538.3
2026-03-13,11286.8
2026-03-16,11108.75
2026-03-17,11127.25
2026-03-18,11196.9
2026-03-19,10974.65
2026-03-20,11034.95
2026-03-23,10737.85
2026-03-24,10878.5
2026-03-25,10956.05
2026-03-27,10830.4
2026-03-30,10788.05
2026-04-01,10929.05
2026-04-02,10842.35
2026-04-06,10694.35
2026-04-07,10747.3
2026-04-08,11135.25
2026-04-09,11092.2
2026-04-10,11193.4
2026-04-13,11035.9
2026-04-15,11274.65
2026-04-16,11254.95
2026-04-17,11409.95
2026-04-20,11434.4
2026-04-21,11442.7
2026-04-22,11501.05
2026-04-23,11414.0
2026-04-24,11331.7
2026-04-27,11508.35
2026-04-28,11686.75
2026-04-29,11769.25
2026-04-30,11694.65
2026-05-04,11733.1
2026-05-05,11700.15
2026-05-06,11720.6
2026-05-07,11708.6
2026-05-08,11598.85
2026-05-11,11339.0
2026-05-12,11293.15
2026-05-13,11437.55
2026-05-14,11442.2
2026-05-15,11250.7
2026-05-18,11162.5
2026-05-19,11180.7
2026-05-20,11359.0
2026-05-21,11377.55
2026-05-22,11372.3
2026-05-25,11524.6
2026-05-26,11515.6
2026-05-27,11484.15
2026-05-29,11200.25
2026-06-01,11159.1
2026-06-02,11138.9
2026-06-03,11130.8
2026-06-04,11159.4
2026-06-05,11106.2
2026-06-08,10931.7
2026-06-09,10965.3
2026-06-10,10803.0
2026-06-11,10779.1
2026-06-12,11012.3
2026-06-15,11180.6
2026-06-16,11294.6
2026-06-17,11303.95
2026-06-18,11303.65
2026-06-19,11169.75
2026-06-22,11273.05
2026-06-23,11171.3
2026-06-24,11241.6
2026-06-25,11143.3
2026-06-29,11012.05
2026-06-30,11030.25
2026-07-01,11084.15
2026-07-02,11132.5
2026-07-03,11136.2
2026-07-06,11261.1
2026-07-07,11248.9
2026-07-08,10998.55
2026-07-09,11032.85
2026-07-10,11177.45
2026-07-13,11176.55
2026-07-14,11102.4
2026-07-15,11178.85
2026-07-16,11188.15
2026-07-17,11298.65
2026-07-20,11369.05
2026-07-21,11311.95
2026-07-22,11243.15
2026-07-23,11128.5
2026-07-24,11077.0
2026-07-27,11079.1
2026-07-28,11067.85
2026-07-29,11076.3
2026-07-30,11127.75
2026-07-31,11247.7
2026-08-03,11357.4
2026-08-04,11226.3
2026-08-05,11216.05
2026-08-06,11304.3
2026-08-07,11312.2
2026-08-10,11270.45
2026-08-11,11279.1
2026-08-12,11293.9
2026-08-13,11252.55
2026-08-14,11200.05
2026-08-17,11208.5
2026-08-18,11231.15
2026-08-19,11176.9
2026-08-20,11178.15
2026-08-21,11182.75
2026-08-24,11197.0
2026-08-25,11214.9
2026-08-26,11149.35
2026-08-27,11060.65
2026-08-28,11067.7
2026-08-31,11103.8
2026-09-01,11142.3
2026-09-02,11178.85
2026-09-03,11164.65
2026-09-04,11187.65
2026-09-07,11118.85
2026-09-08,11044.75
2026-09-09,11029.0
2026-09-10,11029.9
2026-09-11,10937.0
2026-09-15,10796.4
2026-09-16,10872.45
2026-09-17,10857.35
2026-09-18,10948.7
