date,NIFTY COMMERCIAL & TRANSPORT SERVICES
2023-12-21,9770.62
2023-12-22,9824.2
2023-12-26,9872.28
2023-12-27,9831.16
2023-12-28,9895.68
2023-12-29,10010.24
2024-01-01,10060.64
2024-01-02,10111.89
2024-01-03,10250.89
2024-01-04,10397.81
2024-01-05,10420.17
2024-01-08,10437.23
2024-01-09,10514.24
2024-01-10,10650.14
2024-01-11,10638.07
2024-01-12,10651.87
2024-01-15,10704.94
2024-01-16,10604.84
2024-01-17,10461.69
2024-01-18,10409.93
2024-01-19,10412.13
2024-01-20,10552.68
2024-01-23,10124.13
2024-01-24,10162.25
2024-01-25,10211.29
2024-01-29,10480.92
2024-01-30,10481.73
2024-01-31,10653.18
2024-02-01,10840.47
2024-02-02,11058.17
2024-02-05,11134.6
2024-02-06,11225.05
2024-02-07,11122.48
2024-02-08,11097.48
2024-02-09,10981.82
2024-02-12,10678.09
2024-02-13,10828.52
2024-02-14,10916.7
2024-02-15,10970.91
2024-02-16,11079.19
2024-02-19,11228.67
2024-02-20,11275.99
2024-02-21,11126.31
2024-02-22,11228.88
2024-02-23,11302.97
2024-02-26,11302.0
2024-02-27,11269.52
2024-02-28,11069.72
2024-02-29,11226.3
2024-03-01,11248.72
2024-03-02,11312.67
2024-03-04,11291.21
2024-03-05,11287.21
2024-03-06,11048.69
2024-03-07,11108.2
2024-03-11,11045.33
2024-03-12,10893.23
2024-03-13,10293.27
2024-03-14,10684.98
2024-03-15,10743.48
2024-03-18,10715.57
2024-03-19,10545.28
2024-03-20,10549.51
2024-03-21,10769.84
2024-03-22,10843.66
2024-03-26,11004.66
2024-03-27,11113.36
2024-03-28,11169.65
2024-04-01,11356.17
2024-04-02,11524.0
2024-04-03,11502.73
2024-04-04,11459.97
2024-04-05,11558.65
2024-04-08,11478.41
2024-04-09,11505.62
2024-04-10,11672.28
2024-04-12,11550.68
2024-04-15,11300.92
2024-04-16,11306.67
2024-04-18,11287.3
2024-04-19,11284.07
2024-04-22,11455.39
2024-04-23,11482.42
2024-04-24,11596.09
2024-04-25,11821.16
2024-04-26,12031.43
2024-04-29,11938.12
2024-04-30,11903.25
2024-05-02,12062.68
2024-05-03,11950.46
2024-05-06,11720.2
2024-05-07,11531.44
2024-05-08,11659.07
2024-05-09,11437.59
2024-05-10,11528.15
2024-05-13,11677.52
2024-05-14,11886.86
2024-05-15,12026.16
2024-05-16,12089.52
2024-05-17,12248.61
2024-05-18,12261.63
2024-05-21,12223.39
2024-05-22,12261.49
2024-05-23,12405.17
2024-05-24,12226.82
2024-05-27,12248.68
2024-05-28,12095.09
2024-05-29,12003.62
2024-05-30,11855.46
2024-05-31,12020.96
2024-06-03,12584.27
2024-06-04,11154.8
2024-06-05,11751.22
2024-06-06,11952.31
2024-06-07,12168.46
2024-06-10,12389.55
2024-06-11,12380.37
2024-06-12,12431.43
2024-06-13,12530.63
2024-06-14,12596.35
2024-06-18,12691.64
2024-06-19,12550.53
2024-06-20,12576.1
2024-06-21,12666.96
2024-06-24,12604.21
2024-06-25,12530.2
2024-06-26,12574.11
2024-06-27,12591.29
2024-06-28,12599.5
2024-07-01,12699.1
2024-07-02,12681.86
2024-07-03,12815.91
2024-07-04,12847.45
2024-07-05,12912.23
2024-07-08,12846.37
2024-07-09,12894.46
2024-07-10,12854.26
2024-07-11,13017.95
2024-07-12,13028.14
2024-07-15,13041.04
2024-07-16,13042.37
2024-07-18,12911.55
2024-07-19,12586.99
2024-07-22,12742.84
2024-07-23,12772.16
2024-07-24,12907.17
2024-07-25,12926.41
2024-07-26,13191.24
2024-07-29,13261.69
2024-07-30,13345.29
2024-07-31,13384.82
2024-08-01,13343.61
2024-08-02,13185.3
2024-08-05,12592.67
2024-08-06,12641.36
2024-08-07,12944.66
2024-08-08,12878.96
2024-08-09,12887.66
2024-08-12,12871.56
2024-08-13,12727.37
2024-08-14,12650.81
2024-08-16,12892.99
2024-08-19,12994.37
2024-08-20,13029.35
2024-08-21,13067.9
2024-08-22,13138.03
2024-08-23,13278.03
2024-08-26,13244.17
2024-08-27,13270.73
2024-08-28,13271.38
2024-08-29,13153.85
2024-08-30,13232.49
2024-09-02,13174.1
2024-09-03,13251.56
2024-09-04,13188.72
2024-09-05,13225.39
2024-09-06,12980.8
2024-09-09,12947.29
2024-09-10,13107.1
2024-09-11,13064.47
2024-09-12,13236.64
2024-09-13,13226.56
2024-09-16,13212.64
2024-09-17,13192.88
2024-09-18,13104.02
2024-09-19,12939.92
2024-09-20,13087.24
2024-09-23,13173.36
2024-09-24,13129.65
2024-09-25,13081.16
2024-09-26,13133.88
2024-09-27,13174.29
2024-09-30,13026.47
2024-10-01,13134.33
2024-10-03,12757.71
2024-10-04,12660.45
2024-10-07,12305.68
2024-10-08,12682.54
2024-10-09,12749.11
2024-10-10,12701.25
2024-10-11,12708.35
2024-10-14,12705.59
2024-10-15,12801.57
2024-10-16,12762.09
2024-10-17,12569.33
2024-10-18,12571.48
2024-10-21,12316.87
2024-10-22,12057.33
2024-10-23,12044.35
2024-10-24,12021.54
2024-10-25,11705.86
2024-10-28,11570.87
2024-10-29,11669.79
2024-10-30,11901.96
2024-10-31,11918.48
2024-11-01,12009.32
2024-11-04,11783.41
2024-11-05,11769.04
2024-11-06,12057.8
2024-11-07,11952.36
2024-11-08,11800.31
2024-11-11,11759.82
2024-11-12,11533.59
2024-11-13,11234.24
2024-11-14,11244.31
2024-11-18,11278.37
2024-11-19,11437.98
2024-11-21,11047.58
2024-11-22,11235.52
2024-11-25,11408.55
2024-11-26,11355.91
2024-11-27,11613.0
2024-11-28,11625.81
2024-11-29,11706.72
2024-12-02,11783.23
2024-12-03,12009.14
2024-12-04,11974.4
2024-12-05,11981.12
2024-12-06,12057.16
2024-12-09,12193.79
2024-12-10,12157.19
2024-12-11,12171.65
2024-12-12,12105.72
2024-12-13,12094.39
2024-12-16,12051.08
2024-12-17,11942.56
2024-12-18,11822.6
2024-12-19,11742.52
2024-12-20,11490.97
2024-12-23,11529.19
2024-12-24,11609.33
2024-12-26,11771.5
2024-12-27,11759.1
2024-12-30,11563.14
2024-12-31,11659.03
2025-01-01,11694.59
2025-01-02,11735.59
2025-01-03,11642.38
2025-01-06,11256.48
2025-01-07,11381.88
2025-01-08,11249.31
2025-01-09,11157.91
2025-01-10,10990.9
2025-01-13,10521.86
2025-01-14,10749.75
2025-01-15,10856.56
2025-01-16,11073.21
2025-01-17,11096.48
2025-01-20,11152.33
2025-01-21,10835.77
2025-01-22,10727.3
2025-01-23,10885.96
2025-01-24,10759.31
2025-01-27,10591.48
2025-01-28,10519.62
2025-01-29,10710.14
2025-01-30,10647.59
2025-01-31,10810.54
2025-02-01,10904.78
2025-02-03,10720.43
2025-02-04,10828.22
2025-02-05,11003.26
2025-02-06,10997.02
2025-02-07,10940.17
2025-02-10,10811.64
2025-02-11,10609.23
2025-02-12,10564.91
2025-02-13,10621.75
2025-02-14,10295.68
2025-02-17,10361.23
2025-02-18,10320.38
2025-02-19,10489.84
2025-02-20,10655.52
2025-02-21,10604.9
2025-02-24,10528.23
2025-02-25,10429.13
2025-02-27,10346.06
2025-02-28,10172.12
2025-03-03,10145.41
2025-03-04,10221.26
2025-03-05,10607.59
2025-03-06,10737.05
2025-03-07,10708.81
2025-03-10,10548.5
2025-03-11,10542.54
2025-03-12,10473.95
2025-03-13,10401.35
2025-03-17,10434.37
2025-03-18,10598.43
2025-03-19,10872.09
2025-03-20,10978.95
2025-03-21,11160.86
2025-03-24,11180.67
2025-03-25,11100.86
2025-03-26,11030.02
2025-03-27,11190.44
2025-03-28,11109.88
2025-04-01,11091.94
2025-04-02,11198.45
2025-04-03,11282.31
2025-04-04,10975.95
2025-04-07,10692.07
2025-04-08,10873.01
2025-04-09,10875.6
2025-04-11,11004.96
2025-04-15,11279.95
2025-04-16,11363.12
2025-04-17,11506.45
2025-04-21,11665.72
2025-04-22,11655.73
2025-04-23,11786.01
2025-04-24,11808.4
2025-04-25,11470.55
2025-04-28,11580.55
2025-04-29,11591.52
2025-04-30,11428.41
2025-05-02,11584.76
2025-05-05,11871.29
2025-05-06,11588.85
2025-05-07,11634.38
2025-05-08,11467.41
2025-05-09,11402.82
2025-05-12,11949.9
2025-05-13,12074.7
2025-05-14,12153.67
2025-05-15,12355.22
2025-05-16,12479.85
2025-05-19,12511.86
2025-05-20,12321.02
2025-05-21,12395.23
2025-05-22,12402.1
2025-05-23,12432.31
2025-05-26,12440.23
2025-05-27,12414.3
2025-05-28,12452.83
2025-05-29,12535.2
2025-05-30,12441.85
2025-06-02,12598.55
2025-06-03,12572.62
2025-06-04,12618.12
2025-06-05,12756.62
2025-06-06,12811.27
2025-06-09,12956.33
2025-06-10,12937.37
2025-06-11,12864.33
2025-06-12,12682.52
2025-06-13,12475.19
2025-06-16,12625.07
2025-06-17,12481.09
2025-06-18,12423.24
2025-06-19,12206.75
2025-06-20,12293.91
2025-06-23,12386.47
2025-06-24,12634.69
2025-06-25,12770.01
2025-06-26,12845.07
2025-06-27,12992.72
2025-06-30,13097.24
2025-07-01,13086.18
2025-07-02,13069.22
2025-07-03,12963.32
2025-07-04,13022.82
2025-07-07,13049.27
2025-07-08,13121.87
2025-07-09,13212.59
2025-07-10,13188.53
2025-07-11,13136.08
2025-07-14,13182.06
2025-07-15,13272.93
2025-07-16,13344.73
2025-07-17,13313.14
2025-07-18,13304.08
2025-07-21,13317.75
2025-07-22,13266.7
2025-07-23,13254.57
2025-07-24,13171.45
2025-07-25,12963.69
2025-07-28,12818.04
2025-07-29,12882.26
2025-07-30,12758.41
2025-07-31,12772.21
2025-08-01,12619.55
2025-08-04,12864.4
2025-08-05,12816.38
2025-08-06,12760.66
2025-08-07,12764.71
2025-08-08,12639.7
2025-08-11,12709.58
2025-08-12,12685.89
2025-08-13,12703.36
2025-08-14,12671.63
2025-08-18,12807.46
2025-08-19,12964.21
2025-08-20,13039.17
2025-08-21,12959.74
2025-08-22,12892.84
2025-08-25,12930.44
2025-08-26,12751.28
2025-08-28,12496.13
2025-08-29,12437.52
2025-09-01,12639.4
2025-09-02,12656.83
2025-09-03,12717.39
2025-09-04,12644.86
2025-09-05,12558.61
2025-09-08,12655.43
2025-09-09,12710.53
2025-09-10,12777.75
2025-09-11,12847.29
2025-09-12,12894.53
2025-09-15,12933.39
2025-09-16,13203.18
2025-09-17,13238.44
2025-09-18,13216.22
2025-09-19,13243.16
2025-09-22,13204.44
2025-09-23,13118.42
2025-09-24,12955.25
2025-09-25,12880.94
2025-09-26,12653.81
2025-09-29,12684.55
2025-09-30,12679.11
2025-10-01,12716.29
2025-10-03,12784.76
2025-10-06,12799.66
2025-10-07,12770.72
2025-10-08,12735.67
2025-10-09,12839.32
2025-10-10,12934.48
2025-10-13,12974.51
2025-10-14,12850.49
2025-10-15,12974.7
2025-10-16,13028.93
2025-10-17,13012.69
2025-10-20,13096.64
2025-10-21,13165.06
2025-10-23,13034.29
2025-10-24,12989.75
2025-10-27,13094.1
2025-10-28,13048.94
2025-10-29,13239.51
2025-10-30,13208.33
2025-10-31,13087.31
2025-11-03,13108.26
2025-11-04,13066.17
2025-11-06,13008.35
2025-11-07,12967.26
2025-11-10,12946.61
2025-11-11,13118.15
2025-11-12,13286.05
2025-11-13,13296.02
2025-11-14,13303.33
2025-11-17,13335.12
2025-11-18,13293.32
2025-11-19,13255.27
2025-11-20,13254.68
2025-11-21,13174.09
2025-11-24,13126.5
2025-11-25,13099.42
2025-11-26,13316.07
2025-11-27,13302.05
2025-11-28,13336.49
2025-12-01,13291.14
2025-12-02,13169.99
2025-12-03,13053.03
2025-12-04,12974.96
2025-12-05,12899.79
2025-12-08,12470.7
2025-12-09,12630.91
2025-12-10,12488.76
2025-12-11,12546.32
2025-12-12,12736.39
2025-12-15,12787.6
2025-12-16,12655.69
2025-12-17,12562.66
2025-12-18,12644.47
2025-12-19,12724.27
2025-12-22,12827.92
2025-12-23,12894.27
2025-12-24,12808.81
2025-12-26,12750.66
2025-12-29,12671.32
2025-12-30,12622.16
2025-12-31,12760.73
2026-01-01,12834.54
2026-01-02,12900.76
2026-01-05,12910.71
2026-01-06,12809.8
2026-01-07,12798.45
2026-01-08,12640.43
2026-01-09,12392.46
2026-01-12,12343.05
2026-01-13,12309.75
2026-01-14,12326.96
2026-01-16,12277.02
2026-01-19,12304.55
2026-01-20,11948.31
2026-01-21,11928.09
2026-01-22,12082.07
2026-01-23,11631.72
2026-01-27,11839.66
2026-01-28,12022.29
2026-01-29,12058.25
2026-01-30,12105.56
2026-02-01,11891.9
2026-02-02,12159.43
2026-02-03,12676.21
2026-02-04,12792.72
2026-02-05,12703.63
2026-02-06,12588.76
2026-02-09,12738.56
2026-02-10,12736.8
2026-02-11,12698.49
2026-02-12,12596.58
2026-02-13,12374.11
2026-02-16,12488.7
2026-02-17,12608.87
2026-02-18,12582.18
2026-02-19,12343.25
2026-02-20,12328.55
2026-02-23,12439.05
2026-02-24,12391.16
2026-02-25,12395.1
2026-02-26,12439.77
2026-02-27,12339.92
2026-03-02,11891.43
2026-03-04,11646.84
2026-03-05,11962.91
2026-03-06,11811.83
2026-03-09,11416.5
2026-03-10,11709.27
2026-03-11,11602.35
2026-03-12,11514.24
2026-03-13,11230.66
2026-03-16,11212.79
2026-03-17,11245.75
2026-03-18,11515.65
2026-03-19,11132.9
2026-03-20,11211.72
2026-03-23,10676.79
2026-03-24,11040.85
2026-03-25,11288.15
2026-03-27,10997.41
2026-03-30,10680.48
2026-04-01,11180.45
2026-04-02,11125.37
2026-04-06,11333.38
2026-04-07,11294.97
2026-04-08,11854.29
2026-04-09,11751.92
2026-04-10,11915.75
2026-04-13,11763.8
2026-04-15,12131.83
2026-04-16,12275.15
2026-04-17,12427.66
2026-04-20,12418.72
2026-04-21,12478.52
2026-04-22,12424.97
2026-04-23,12282.84
2026-04-24,12136.84
2026-04-27,12367.55
2026-04-28,12340.05
2026-04-29,12317.5
2026-04-30,12273.56
2026-05-04,12494.94
2026-05-05,12402.59
2026-05-06,12764.41
2026-05-07,12793.22
2026-05-08,12965.93
2026-05-11,12747.01
2026-05-12,12293.81
2026-05-13,12410.07
2026-05-14,12489.56
2026-05-15,12564.51
2026-05-18,12490.06
2026-05-19,12478.36
2026-05-20,12486.31
2026-05-21,12674.65
2026-05-22,12661.48
2026-05-25,12800.26
2026-05-26,12769.78
2026-05-27,12746.99
2026-05-29,12553.25
2026-06-01,12483.71
2026-06-02,12628.1
2026-06-03,12588.83
2026-06-04,12649.57
2026-06-05,12686.79
2026-06-08,12440.67
2026-06-09,12691.26
2026-06-10,12534.79
2026-06-11,12438.0
2026-06-12,12779.06
2026-06-15,13001.69
2026-06-16,13051.67
2026-06-17,13129.89
2026-06-18,13321.43
2026-06-19,13357.51
2026-06-22,13420.74
2026-06-23,13259.92
2026-06-24,13530.07
2026-06-25,13568.74
2026-06-29,13410.56
2026-06-30,13531.11
2026-07-01,13724.71
2026-07-02,13817.5
2026-07-03,13852.66
2026-07-06,13868.78
2026-07-07,13781.96
2026-07-08,13339.68
2026-07-09,13544.89
2026-07-10,13748.75
2026-07-13,13750.8
2026-07-14,13709.66
2026-07-15,13676.45
2026-07-16,13700.84
2026-07-17,13678.2
2026-07-20,13703.29
2026-07-21,13746.67
2026-07-22,13476.67
2026-07-23,13261.21
2026-07-24,13202.55
2026-07-27,13470.27
2026-07-28,13510.59
2026-07-29,13492.92
2026-07-30,13389.68
2026-07-31,13478.12
2026-08-03,13786.46
2026-08-04,13825.31
2026-08-05,13824.06
2026-08-06,13644.93
2026-08-07,13665.51
2026-08-10,13635.37
2026-08-11,13549.05
2026-08-12,13519.56
2026-08-13,13556.63
2026-08-14,13495.67
2026-08-17,13420.91
2026-08-18,13335.99
2026-08-19,13380.1
2026-08-20,13388.98
2026-08-21,13387.0
2026-08-24,13374.7
2026-08-25,13486.05
2026-08-26,13497.08
2026-08-27,13463.01
2026-08-28,13540.97
2026-08-31,13240.02
2026-09-01,13215.08
2026-09-02,13233.92
2026-09-03,13375.32
2026-09-04,13355.37
2026-09-07,13307.24
2026-09-08,13338.63
2026-09-09,13473.41
2026-09-10,13444.29
2026-09-11,13458.88
2026-09-15,13061.28
2026-09-16,13092.56
2026-09-17,13260.14
2026-09-18,13601.92
